event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-07-22_valleyrat_malspam_tax_notice_lure,2026-07-22,2026-W30,2026-07,malware_campaign,税務コンプライアンス違反通知を装うValleyRATマルスパム,税務コンプライアンス違反及び罰金に関する通知を件名とする日本語マルスパムが、.zip>.img>.exeの経路とDLLサイドローディングでValleyRATを配布した。侵害端末はProgramData配下にファイルを書き込み、レジストリのRunキーで永続化し、複数のC2サーバーと通信した。,daily-news/news/2026_07-09/20260722.md,https://x.com/bomccss/status/2079482891785138342,high,false,no
2026-07-22_valleyrat_malspam_contract_lure,2026-07-22,2026-W30,2026-07,malware_campaign,契約書添付を装うValleyRATマルスパム、UACバイパスを実行,契約書添付についてを件名とする日本語マルスパムが.zip>.img>.exeの経路でValleyRATを配布した。攻撃はms-settingsハンドラのレジストリを悪用したUACバイパスで権限昇格し、複数のC2サーバーと通信した。,daily-news/news/2026_07-09/20260722.md,https://x.com/bomccss/status/2079483283260535008,high,false,no
2026-07-22_manageengine_rmm_malspam_campaign,2026-07-22,2026-W30,2026-07,malware_campaign,名簿調整を装うマルスパムで正規RMMツール(ManageEngine)を悪用,名簿を調整しましたを件名とする日本語マルスパムが.zip>.vbsの経路でファイルを展開し、PowerShellとcurlで追加ペイロードを取得したうえで正規のManageEngineエージェントをインストールし、遠隔操作の足がかりとした。,daily-news/news/2026_07-09/20260722.md,https://x.com/bomccss/status/2079559037830807925,high,false,maybe
2026-07-22_sharepoint_cve_2026_50522_active_exploitation,2026-07-22,2026-W30,2026-07,active_exploitation,SharePoint重大RCE脆弱性CVE-2026-50522、マシンキー窃取に悪用,Microsoft SharePointのオンプレミス環境を狙うCVE-2026-50522が未認証RCEとして実悪用され、侵害サーバーからマシンキーが窃取された。Microsoftは2026年7月の更新で修正し、露出資産の認証情報ローテーションが推奨されている。,daily-news/news/2026_07-09/20260722.md,https://www.bleepingcomputer.com/news/security/critical-sharepoint-rce-flaw-exploited-to-steal-machine-keys/,high,false,yes
2026-07-22_anubis_ransomware_fairlife_coca_cola,2026-07-22,2026-W30,2026-07,incident,AnubisランサムウェアがCoca-Cola傘下Fairlifeへの攻撃を主張,Anubisランサムウェアグループは、Coca-Cola傘下FairlifeにおけるNutanix基盤の暗号化と約1TBのデータ窃取を主張し、身代金交渉に応じなければデータを公開すると予告した。Coca-Colaは7月16日に不正アクセスによる米国内生産の一時停止を公表している。,daily-news/news/2026_07-09/20260722.md,https://www.bleepingcomputer.com/news/security/anubis-ransomware-claims-coca-cola-fairlife-attack-threatens-data-leak/,medium,false,yes
2026-07-22_wordpress_wp2shell_webshell_exploitation,2026-07-22,2026-W30,2026-07,active_exploitation,WordPress「wp2shell」脆弱性の実悪用でWebシェル設置,WordPress CoreのCVE-2026-63030とCVE-2026-60137がREST APIのバッチ処理を悪用した未認証RCEとして実悪用され、Webシェル設置や不正管理者アカウント作成が確認された。WordPress 7.0.2、6.9.5、6.8.6で修正され、対象環境には自動更新が強制適用された。,daily-news/news/2026_07-09/20260722.md,https://www.bleepingcomputer.com/news/security/critical-wp2shell-wordpress-flaws-exploited-to-install-webshells/,high,false,yes
2026-07-22_fifa_world_cup_illegal_streaming_takedown,2026-07-22,2026-W30,2026-07,takedown,"米国、FIFAワールドカップ違法配信で1,000超サイトを差し押さえ","米司法省は「Operation Offsides」によりFIFAワールドカップ2026を無断配信していた1,000以上のウェブサイト・1,970ドメインを54か国と連携して差し押さえた。中南米の「Operation Red Card」でもコロンビアで構成員4人が逮捕された。",daily-news/news/2026_07-09/20260722.md,https://www.justice.gov/opa/pr/united-states-seizes-more-1000-internet-domains-used-illegally-stream-world-cup-2026-matches,high,false,no
2026-07-22_paloalto_globalprotect_cve_2026_0257_qilin_ransomware,2026-07-22,2026-W30,2026-07,active_exploitation,GlobalProtect認証回避CVE-2026-0257、Qilinランサムウェア攻撃に悪用,PAN-OS GlobalProtectの認証回避脆弱性CVE-2026-0257がQilinランサムウェア攻撃者の初期侵入に悪用され、認証情報窃取や横展開を経てドメイン全体の暗号化に至る事例が確認された。脆弱性は2026年5月13日に修正済みだが悪用は継続しているとみられる。,daily-news/news/2026_07-09/20260722.md,https://arcticwolf.com/resources/blog/exploitation-of-cve-2026-0257-leads-to-qilin-ransomware/,high,false,yes
2026-07-22_windows_legacyhive_zeroday_unofficial_patch,2026-07-22,2026-W30,2026-07,vulnerability_advisory,Windows「LegacyHive」ゼロデイに無料非公式マイクロパッチ,Windows User Profile Serviceの未修正ゼロデイ「LegacyHive」に対し、ACROS Securityがシンボリックリンクとタイミング問題を突く手法への無料マイクロパッチを公開した。Microsoftは調査中でCVE番号や公式修正は未提供。,daily-news/news/2026_07-09/20260722.md,https://0patch.com/blog/micropatches-available-for-legacyhive-windows-user-profile-service-elevation-of-p,high,false,yes
2026-07-22_estee_lauder_oracle_ebs_data_breach,2026-07-22,2026-W30,2026-07,incident,Estée Lauder、Oracle E-Business Suite経由のデータ漏えいを公表,Estée Lauderは人事管理に使用するOracle E-Business Suiteへの不正アクセスにより、氏名・社会保障番号・銀行口座・健康情報などが漏えいしたと通知した。侵入は2025年8月9日頃発生し2026年6月19日に特定、Clopによる大規模攻撃との関連が示唆されている。,daily-news/news/2026_07-09/20260722.md,https://www.documentcloud.org/documents/28500975-elc-us-individual-notification-letter/,medium,false,yes
2026-07-22_sonicwall_sma1000_uta0533_zeroday_exploitation,2026-07-22,2026-W30,2026-07,active_exploitation,SonicWall SMA1000ゼロデイ連鎖悪用、UTA0533が独自マルウェアを展開,攻撃者UTA0533は公開前のCVE-2026-15409とCVE-2026-15410を連鎖悪用し、SonicWall SMA1000でroot権限を取得してKNUCKLEBALL、Suo5、ORANGETAIL、ROOTRUNを導入した。SonicWallは12.4.3-03453および12.5.0-02835で修正を提供した。,daily-news/news/2026_07-09/20260722.md,https://www.volexity.com/blog/2026/07/17/proxying-to-compromise-sonicwall-secure-mobile-access-0-day-exploitation/,high,false,yes
