ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
file_hash_sha256,00cc86d1144020c24c8fbb3a8dc6b908926497ebd23be3bf854360f93d1c8f4c,2026-06-30,malware,unknown,unknown,TaskWeaver,loader,https://blackpointcyber.com/blog/a-djinn-in-the-machine-taskweavers-node-js-intrusion-chain/,"AI generated. SHA256 hash of TaskWeaver Node.js loader masquerading as jquery.js, deployed via SimpleHelp CVE-2026-48558.",AI agent,medium
file_hash_sha256,f4a72600a3735c2a4d843875ea61bbb6f935a1af51a81f2fbc992ce11ba94afc,2026-06-30,malware,unknown,unknown,Djinn Stealer,stealer,https://blackpointcyber.com/blog/a-djinn-in-the-machine-taskweavers-node-js-intrusion-chain/,AI generated. SHA256 hash of Djinn Stealer payload decoded from network transfer targeting cloud and crypto credentials.,AI agent,medium
ip,96.126.130.126,2026-06-30,c2,unknown,unknown,Djinn Stealer,stealer,https://blackpointcyber.com/blog/a-djinn-in-the-machine-taskweavers-node-js-intrusion-chain/,AI generated. Djinn Stealer data exfiltration endpoint observed on port 58942.,AI agent,medium
domain,milleniumrat.online,2026-06-30,phishing-site,shinyenigma,cybercrime,Millenium RAT,RAT,https://www.group-ib.com/blog/millenium-rat-maas/,AI generated. Developer promotional website for Millenium RAT MaaS.,AI agent,medium
url,https://gitlab.com/shinyspace/millenium-rat,2026-06-30,malware,shinyenigma,cybercrime,Millenium RAT,RAT,https://www.group-ib.com/blog/millenium-rat-maas/,AI generated. GitLab repository used by shinyenigma to advertise Millenium RAT v4.*.,AI agent,medium
url,https://github.com/shienigma/Millenium-RAT,2026-06-30,malware,shinyenigma,cybercrime,Millenium RAT,RAT,https://www.group-ib.com/blog/millenium-rat-maas/,AI generated. GitHub repository (deleted) used by shinyenigma to advertise Millenium RAT v4.*.,AI agent,medium
url,https://gitea.com/shinyenigma/Millenium-RAT,2026-06-30,malware,shinyenigma,cybercrime,Millenium RAT,RAT,https://www.group-ib.com/blog/millenium-rat-maas/,AI generated. Gitea repository (deleted) used by shinyenigma to advertise Millenium RAT v4.*.,AI agent,medium
domain,75877.mcdir.me,2026-06-30,c2,shinyenigma,cybercrime,Millenium RAT,RAT,https://www.group-ib.com/blog/millenium-rat-maas/,AI generated. Domain used to proxy Telegram Bot API C2 requests for Millenium RAT.,AI agent,medium
url,https://75877.mcdir.me/files/2.vbs,2026-06-30,malware,shinyenigma,cybercrime,Millenium RAT,RAT,https://www.group-ib.com/blog/millenium-rat-maas/,AI generated. VBS payload downloaded from this URL via PowerShell from PDF-lure LNK.,AI agent,medium
url,https://75877.mcdir.me/files/doc1.exe,2026-06-30,malware,shinyenigma,cybercrime,Millenium RAT,RAT,https://www.group-ib.com/blog/millenium-rat-maas/,AI generated. Millenium RAT payload download URL hosted on the proxy domain.,AI agent,medium
ip,158.94.208.168,2026-06-30,c2,shinyenigma,cybercrime,Millenium RAT,RAT,https://www.group-ib.com/blog/millenium-rat-maas/,"AI generated. IP hosting Millenium RAT payloads, listed as network IOC.",AI agent,medium
