ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
domain,zerocap.vip,2026-05-04,phishing-site,unknown,unknown,N/A,N/A,https://www.ctm360.com/reports/femitbot-telegram-mini-apps-fraud-campaigns,AI generated. Phishing domain used in FEMITBOT campaign via Telegram Mini Apps for cryptocurrency fraud.,AI agent,medium
domain,spiderpool.app,2026-05-04,phishing-site,unknown,unknown,N/A,N/A,https://www.ctm360.com/reports/femitbot-telegram-mini-apps-fraud-campaigns,AI generated. Phishing domain associated with FEMITBOT fraudulent infrastructure.,AI agent,medium
domain,btcaimining.xyz,2026-05-04,phishing-site,unknown,unknown,N/A,N/A,https://www.ctm360.com/reports/femitbot-telegram-mini-apps-fraud-campaigns,AI generated. Domain used in FEMITBOT fake Bitcoin mining campaign.,AI agent,medium
domain,btcpoolok.cloud,2026-05-04,phishing-site,unknown,unknown,N/A,N/A,https://www.ctm360.com/reports/femitbot-telegram-mini-apps-fraud-campaigns,AI generated. Phishing domain linked to FEMITBOT backend infrastructure.,AI agent,medium
domain,cineotv.one,2026-05-04,phishing-site,unknown,unknown,N/A,N/A,https://www.ctm360.com/reports/femitbot-telegram-mini-apps-fraud-campaigns,AI generated. Domain used to impersonate a streaming service in FEMITBOT campaign.,AI agent,medium
domain,youku.my,2026-05-04,phishing-site,unknown,unknown,N/A,N/A,https://www.ctm360.com/reports/femitbot-telegram-mini-apps-fraud-campaigns,AI generated. Domain used to impersonate Youku video platform in FEMITBOT campaign.,AI agent,medium
file_hash_sha256,2fc0a056fd4eff5d31d06c103af3298d711f33dbcd5d122cae30b571ac511e5a,2026-05-02,malware,unknown,unknown,Sorry ransomware,ransomware,https://www.bleepingcomputer.com/news/security/critrical-cpanel-flaw-mass-exploited-in-sorry-ransomware-attacks/,AI generated. SHA256 hash of Sorry ransomware encryptor binary exploiting CVE-2026-41940 in cPanel.,AI agent,medium
file_hash_sha256,fa40a879faab4c209f11159d754afea96f6a7c663dce774eced4a1fcc1b271be,2026-05-02,malware,unknown,unknown,Sorry ransomware,ransomware,https://www.bleepingcomputer.com/news/security/critrical-cpanel-flaw-mass-exploited-in-sorry-ransomware-attacks/,AI generated. SHA256 hash of Sorry ransomware-related sample associated with CVE-2026-41940 exploitation.,AI agent,medium
url,https://github.com/adexplore/Kusto.Explorer,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating Kusto Explorer to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/adkcore/Windows-ADK,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating Windows ADK to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/applck/AppLocker,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating AppLocker to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/autify5/Autologon,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating Autologon to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/azpath/AzCopy,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating AzCopy to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/bartuser/BarTender,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating BarTender to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/beycmp/Beyond-Compare,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating Beyond Compare to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/bvclient/Bitvise-SSH-Client,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating Bitvise SSH Client to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/corelaun/Autoruns,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating Autoruns to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/cpumon/Process-Monitor,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating Process Monitor to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/damekit/Dameware,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating Dameware to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/dbgrix/DebugView,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating DebugView to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/delprof2int/Delprof2,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating Delprof2 to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/desklt/LEAP-Desktop,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating LEAP Desktop to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/enssm/NSSM,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating NSSM to distribute EtherRAT via SEO poisoning.,AI agent,medium
url,https://github.com/fsgrid/FSLogix,2026-04-16,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,AI generated. Malicious GitHub facade repository impersonating FSLogix to distribute EtherRAT via SEO poisoning.,AI agent,medium
