ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
domain,d7.tfdl.net,2026-06-04,c2,unknown,unknown,N/A,N/A,https://x.com/bomccss/status/2062021330711839023,AI generated. C2 domain observed in Japanese malspam campaign using .7z > .js > PowerShell > .exe infection chain.,AI agent,medium
url,https://donutdupe.xyz/#download,2026-06-04,phishing-site,unknown,cybercrime,WeedHack,stealer,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/weedhack-minecraft-malware-as-a-service-campaign-research/,AI generated. Malicious Minecraft mod distribution site used to deliver WeedHack stealer.,AI agent,medium
domain,skytils.net,2026-06-04,phishing-site,unknown,cybercrime,WeedHack,stealer,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/weedhack-minecraft-malware-as-a-service-campaign-research/,AI generated. Domain impersonating the legitimate Skytils Minecraft mod used in WeedHack campaign.,AI agent,medium
domain,skytilsmod.com,2026-06-04,phishing-site,unknown,cybercrime,WeedHack,stealer,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/weedhack-minecraft-malware-as-a-service-campaign-research/,AI generated. Domain impersonating the legitimate Skytils Minecraft mod used in WeedHack campaign.,AI agent,medium
url,https://weedhack.to/dashboard/overview,2026-06-04,c2,unknown,cybercrime,WeedHack,stealer,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/weedhack-minecraft-malware-as-a-service-campaign-research/,AI generated. WeedHack MaaS attacker dashboard URL for managing infections and stolen data.,AI agent,medium
domain,telemetrydata.to,2026-06-04,c2,unknown,cybercrime,WeedHack,stealer,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/weedhack-minecraft-malware-as-a-service-campaign-research/,AI generated. C2 domain used by WeedHack Telemetry.exe for data exfiltration.,AI agent,medium
url,https://oob.moika.tech/payload/win,2026-05-29,c2,unknown,unknown,unknown,unknown,https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-npm-packages-abuse-dependency-confusion-profile-developer-environments/,AI generated. C2 endpoint delivering Windows reconnaissance payload in malicious npm dependency confusion attack.,AI agent,medium
url,https://oob.moika.tech/payload/mac,2026-05-29,c2,unknown,unknown,unknown,unknown,https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-npm-packages-abuse-dependency-confusion-profile-developer-environments/,AI generated. C2 endpoint delivering macOS reconnaissance payload in malicious npm dependency confusion attack.,AI agent,medium
url,https://oob.moika.tech/payload/linux,2026-05-29,c2,unknown,unknown,unknown,unknown,https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-npm-packages-abuse-dependency-confusion-profile-developer-environments/,AI generated. C2 endpoint delivering Linux reconnaissance payload in malicious npm dependency confusion attack.,AI agent,medium
url,https://oob.moika.tech/payload,2026-05-29,c2,unknown,unknown,unknown,unknown,https://www.microsoft.com/en-us/security/blog/2026/05/29/33-malicious-npm-packages-abuse-dependency-confusion-profile-developer-environments/,AI generated. C2 server root payload endpoint used across all accounts in npm supply chain attack.,AI agent,medium
