ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
domain,hrxjp.vip,2026-06-11,phishing-site,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2065249834249163138,AI generated. Attachment link domain used in ValleyRAT Japanese malspam campaign.,AI agent,medium
ip,43.128.26.132,2026-06-11,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2065249834249163138,AI generated. C2 IP for ValleyRAT malware communicating on ports 779 and 778.,AI agent,medium
url,https://faipa.vip/20260611121147.exe,2026-06-11,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2065249834249163138,AI generated. URL used to download ValleyRAT executable payload.,AI agent,medium
url,https://faipa.vip/pdfcore8.Dll,2026-06-11,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2065249834249163138,AI generated. URL used to download ValleyRAT DLL component for side-loading.,AI agent,medium
domain,faipa.vip,2026-06-11,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2065249834249163138,AI generated. C2 and malware distribution domain for ValleyRAT campaign.,AI agent,medium
file_hash_sha256,88e32dfea6c94b16a89e9c3b66a01f5bc1c99b4abddb48060cbe5c06b77907d3,2026-06-11,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2065249834249163138,"AI generated. SHA256 of MicrosoftEdgeUpdate.exe, ValleyRAT executable saved as Microsoft Edge update.",AI agent,medium
file_hash_sha256,5ddc7ce6e8bd2bb38f849f3e87685e2f06bff0c7bb399c950af7bb805b93f774,2026-06-11,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/tdatwja/status/2065249834249163138,"AI generated. SHA256 of pdfcore8.dll, DLL side-loaded by ValleyRAT executable.",AI agent,medium
file_hash_sha256,d447a06cba8d3dbe80e09d73dd64576836b258961ee0d3ba56cf26cea7962b49,2026-06-13,malware,unknown,unknown,AgentTesla,stealer,https://x.com/bomccss/status/2065276315322999241,"AI generated. SHA256 of EXHUWSIBUTJMRTHU.exe, AgentTesla stealer executable in Japanese malspam.",AI agent,medium
file_hash_sha256,17909491f39d922327f49df568958a27e920eb66a1f51f7531dd96615e3f601a,2026-06-13,related-file,unknown,unknown,AgentTesla,stealer,https://x.com/bomccss/status/2065276315322999241,"AI generated. SHA256 of XTHVMDUYCNJSBDCF.ttf, related file in AgentTesla malspam attack.",AI agent,medium
domain,ftp.enogcaen-br.com,2026-06-13,c2,unknown,unknown,AgentTesla,stealer,https://x.com/bomccss/status/2065276315322999241,AI generated. FTP C2 domain used by AgentTesla stealer in Japanese malspam campaign.,AI agent,medium
file_hash_sha256,6144d433f8a0316869877b5f834c801251bbb936e5f1577c5680878c7443c98b,2026-06-13,malware,unknown,unknown,unknown,unknown,https://ioctl.fail/preliminary-analysis-of-aur-malware/,AI generated. SHA256 of malicious Linux executable found in AUR compromised package atomic-lockfile.,AI agent,medium
file_hash_md5,42b59fdbe1b72895b2951412222ebf40,2026-06-13,malware,unknown,unknown,unknown,unknown,https://ioctl.fail/preliminary-analysis-of-aur-malware/,AI generated. MD5 of malicious executable found in compromised AUR package.,AI agent,medium
domain,olrh4mibs62l6kkuvvjyc5lrercqg5tz543r4lsw3o6mh5qb7g7sneid.onion,2026-06-13,c2,unknown,unknown,unknown,unknown,https://ioctl.fail/preliminary-analysis-of-aur-malware/,AI generated. Tor hidden service C2 endpoint for AUR malware listening on TCP/80 and TCP/8080.,AI agent,medium
file_hash_sha256,7883bda1ff15425f2dbe622c45a3ae105ddfa6175009bbf0b0cad9bf5c79b316,2026-06-13,malware,unknown,unknown,unknown,unknown,https://discourse.ifin.network/t/400-aur-packages-compromised-with-infostealer-and-rootkit/577,AI generated. SHA256 of malicious Linux executable embedded in js-digest npm package.,AI agent,medium
url,https://www.npmjs.com/package/atomic-lockfile,2026-06-13,malware,unknown,unknown,unknown,unknown,https://discourse.ifin.network/t/400-aur-packages-compromised-with-infostealer-and-rootkit/577,AI generated. Malicious npm package atomic-lockfile used as payload in compromised AUR packages.,AI agent,medium
url,https://www.npmjs.com/package/js-digest,2026-06-13,malware,unknown,unknown,unknown,unknown,https://discourse.ifin.network/t/400-aur-packages-compromised-with-infostealer-and-rootkit/577,AI generated. Malicious npm package js-digest installed via Bun package manager in AUR attack.,AI agent,medium
url,https://www.npmjs.com/package/lockfile-js,2026-06-13,malware,unknown,unknown,unknown,unknown,https://www.sonatype.com/blog/atomic-arch-npm-campaign-adds-malicious-dependency,AI generated. Malicious npm package lockfile-js associated with the atomic-arch AUR attack campaign.,AI agent,medium
domain,akmuniverstall.top,2026-06-13,c2,unknown,unknown,OnyxC2,stealer,https://www.blackfog.com/inside-onyxc2-the-new-stealer-targeting-210-apps/,AI generated. C2 and distribution domain for OnyxC2 MaaS stealer.,AI agent,medium
file_hash_sha256,01f8832e1da252782190d58b1d4ed7cebb9c6dade34ca58dd19eebd5e537d604,2026-06-13,malware,unknown,unknown,unknown,unknown,https://www.virustotal.com/gui/file/01f8832e1da252782190d58b1d4ed7cebb9c6dade34ca58dd19eebd5e537d604/details,AI generated. SHA256 hash of Microsoft-signed malware reported by malwrhunterteam.,AI agent,medium
