ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
ip,207.56.119.65,2026-06-27,c2,unknown,unknown,unknown,unknown,https://x.com/tdatwja/status/2070472200168280231,AI generated. C2/communication destination IP observed in Japanese malspam campaign distributing zip/img/exe via sideloading.,AI agent,medium
ip,156.146.38.167,2026-06-27,srcip,unknown,unknown,N/A,N/A,https://www.bleepingcomputer.com/news/security/cisa-sets-urgent-deadline-to-fix-cisco-flaw-exploited-in-attacks/,AI generated. Attacker IP observed exploiting Cisco Unified CM SSRF vulnerability CVE-2026-20230 as identified in Defused Cyber observation.,AI agent,medium
ip,139.180.134.221,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. Staging and payload hosting server used by CL-STA-1062 to deliver TinyRCT and supporting tools.,AI agent,medium
ip,202.182.102.5,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. Command and control server associated with the CL-STA-1062 campaign.,AI agent,medium
ip,45.76.210.43,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. Command and control server associated with the CL-STA-1062 campaign.,AI agent,medium
ip,45.32.113.172,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. TinyRCT C2 server used for command and control communications.,AI agent,medium
url,http://139.180.134.221/sdksdk608/1.zip,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. Staging server URL used to deliver attacker tool package.,AI agent,medium
url,http://139.180.134.221/sdksdk608/anydesk%5f0117.zip,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. Staging server URL used to distribute AnyDesk-themed tool archive.,AI agent,medium
url,http://139.180.134.221/sdksdk608/hamcore.se2,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. Staging server URL for SoftEther VPN component hamcore.se2.,AI agent,medium
url,http://139.180.134.221/sdksdk608/httpdf,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. Staging server URL for malicious utility httpdf.,AI agent,medium
url,http://139.180.134.221/sdksdk608/vpn%5fbridge.config,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. Staging server URL for SoftEther VPN bridge configuration file.,AI agent,medium
url,http://139.180.134.221/sdksdk608/win-vpn.rar,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. Staging server URL for compressed tool archive win-vpn.rar.,AI agent,medium
url,http://139.180.134.221/PerfWatson2.exe,2026-06-25,c2,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. Staging server URL hosting TinyRCT backdoor payload PerfWatson2.exe.,AI agent,medium
file_hash_sha256,00e09754526d0fe836ba27e3144ae161b0ecd3774abec5560504a16a67f0087c,2026-06-25,malware,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. SHA256 hash of chrome_setup.zip malicious archive used to deliver TinyRCT via AppDomainManager injection.,AI agent,medium
file_hash_sha256,f34bd1d485de437fe18360d1e850c3fd64415e49d691e610711d8d232071a0b1,2026-06-25,tool,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. SHA256 hash of fscan reconnaissance tool used by CL-STA-1062.,AI agent,medium
file_hash_sha256,dce5df29bddff5a4ddaea5c4fec14da91f7b69063a6e1c45ed61e5da4fc6c87b,2026-06-25,tool,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. SHA256 hash of SoftEther VPN binary deployed by CL-STA-1062 for tunneling.,AI agent,medium
file_hash_sha256,cbfe8de6ffadbb1d396f61e63eb18e8b11c29527c1528641e3223d4c516cf7c3,2026-06-25,malware,CL-STA-1062,china,TinyRCT,loader,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. SHA256 hash of TinyRCT loader component.,AI agent,medium
file_hash_sha256,4e1f8888d020decd09799ec946f1bf677cac6612b24582ddbf4d8ede425d8384,2026-06-25,malware,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. SHA256 hash of TinyRCT main backdoor payload.,AI agent,medium
file_hash_sha256,9b481b69cd91b09fa7bae7428f646dd89473a4c03393e43da81fe756cde1c472,2026-06-25,tool,CL-STA-1062,china,TinyRCT,RAT,https://unit42.paloaltonetworks.com/cl-sta-1062-tinyrct-backdoor/,AI generated. SHA256 hash of VNT tunneling tool used by CL-STA-1062.,AI agent,medium
domain,connect-microsoft.com,2026-06-24,c2,unknown,unknown,SharkLoader,loader,https://securelist.com/strikeshark-campaign/120326/,AI generated. C2 domain associated with SharkLoader/Cobalt Strike StrikeShark campaign.,AI agent,medium
