ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
ip,45.118.133.203,2026-05-05,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. ABCDoor C2 IP address reported in the Silver Fox tax campaign.,AI agent,medium
ip,108.187.37.85,2026-05-05,c2,Silver Fox,unknown,ValleyRAT,RAT,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. ValleyRAT C2 IP address reported in the Silver Fox tax campaign.,AI agent,medium
ip,108.187.42.63,2026-05-05,c2,Silver Fox,unknown,ValleyRAT,RAT,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. ValleyRAT C2 IP address reported in the Silver Fox tax campaign.,AI agent,medium
ip,207.56.138.28,2026-05-05,c2,Silver Fox,unknown,ValleyRAT,RAT,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. ValleyRAT C2 IP address reported in the Silver Fox tax campaign.,AI agent,medium
ip,108.187.41.221,2026-05-05,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Related IP address listed in IOC section of the Silver Fox tax campaign report.,AI agent,medium
ip,154.82.81.192,2026-05-05,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Related IP address listed in IOC section of the Silver Fox tax campaign report.,AI agent,medium
ip,154.82.81.205,2026-05-05,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. ABCDoor archive distribution server IP in the Silver Fox tax campaign.,AI agent,medium
ip,139.180.128.251,2026-05-05,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Related IP address listed in IOC section of the Silver Fox tax campaign report.,AI agent,medium
ip,192.229.115.229,2026-05-05,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Related IP address listed in IOC section of the Silver Fox tax campaign report.,AI agent,medium
ip,207.56.119.216,2026-05-05,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Related IP address listed in IOC section of the Silver Fox tax campaign report.,AI agent,medium
ip,192.163.167.14,2026-05-05,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Related IP address listed in IOC section of the Silver Fox tax campaign report.,AI agent,medium
ip,45.192.219.60,2026-05-05,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Related IP address listed in IOC section of the Silver Fox tax campaign report.,AI agent,medium
ip,192.238.205.47,2026-05-05,c2,Silver Fox,unknown,ABCDoor,backdoor,https://securelist.com/silver-fox-tax-notification-campaign/119575/,AI generated. Related IP address listed in IOC section of the Silver Fox tax campaign report.,AI agent,medium
