ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://mail.avicennaalliedhealthinstitute.org/stubblassed.ps1,2026-06-23,c2,unknown,unknown,Formbook,stealer,https://x.com/bomccss/status/2068994453759733921,AI generated. C2 URL hosting PowerShell script used in Formbook malspam campaign targeting Japanese businesses.,AI agent,medium
url,https://limewire.com/d/QMjV5#Qz7uOd6E3A,2026-06-23,phishing-site,unknown,unknown,Gh0stRAT,RAT,https://x.com/bomccss/status/2068964755776393331,AI generated. Malware distribution URL sent as attachment link in Japanese malspam delivering Gh0stRAT.,AI agent,medium
file_hash_sha256,8c518ceffbb6d411229aede6ba28ed5fc5c3119deb85699e94b25418a2b209eb,2026-06-23,malware,unknown,unknown,Gh0stRAT,RAT,https://x.com/bomccss/status/2068964755776393331,AI generated. SHA256 hash of 電子発票.zip archive delivering Gh0stRAT in Japanese malspam campaign.,AI agent,medium
file_hash_sha256,d1002feac09543f041618630cd537808c901b9aea39287410416b20d3943d1a6,2026-06-23,malware,unknown,unknown,Gh0stRAT,RAT,https://x.com/bomccss/status/2068964755776393331,AI generated. SHA256 hash of SbieDll.dll dropped by Gh0stRAT component in Japanese malspam campaign.,AI agent,medium
ip,206.238.196.96,2026-06-23,c2,unknown,unknown,Gh0stRAT,RAT,https://x.com/bomccss/status/2068964755776393331,AI generated. C2 IP address for Gh0stRAT (port 1234) in Japanese malspam campaign.,AI agent,medium
url,https://www.apiut.fit/mqtdg.jp/,2026-06-23,phishing-site,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2068990126177599582,AI generated. Malware distribution URL sent as attachment link in Japanese malspam targeting Japanese businesses.,AI agent,medium
file_hash_sha256,d54a33715f270f4b903384ce2392c8a85dcbe9c46eb1b27711e446e3b4523288,2026-06-23,malware,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2068990126177599582,AI generated. SHA256 hash of 6月度請求書.exe unknown malware delivered via Japanese malspam.,AI agent,medium
domain,apiut.fit,2026-06-23,c2,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2068990126177599582,AI generated. C2 domain for unknown malware distributed via Japanese malspam targeting Japanese businesses.,AI agent,medium
domain,node-js.prentiva99.info,2026-06-23,phishing-site,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. Malvertising landing page impersonating Node.js used in OXLOADER campaign (REF8372).,AI agent,medium
domain,app.miloyannopoulos.com,2026-06-23,phishing-site,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. Malvertising redirector domain delivering OXLOADER payload URLs in REF8372 campaign.,AI agent,medium
url,https://app.miloyannopoulos.com/download?subid1=download,2026-06-23,phishing-site,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. Redirect endpoint delivering OXLOADER payload in REF8372 malvertising campaign.,AI agent,medium
url,https://app.miloyannopoulos.com/download,2026-06-23,phishing-site,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. Redirect endpoint delivering OXLOADER payload in REF8372 malvertising campaign.,AI agent,medium
url,https://link.storjshare.io/raw/jux4e4ky5mruo4jkxsssp42sau4q/ruslan/BATPackageBuilderSetup.bat,2026-06-23,malware,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. Storj-hosted batch script serving as OXLOADER downloader and launcher in REF8372 campaign.,AI agent,medium
url,https://link.storjshare.io/raw/jwwvr4oskkkjsgevt774ta62ehya/ruslan/aBsvwbdas.exe,2026-06-23,malware,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. Storj-hosted executable downloaded by OXLOADER batch script in REF8372 campaign.,AI agent,medium
url,https://link.storjshare.io/raw/jv5uebuqwzfpmtahj34q753ptykq/node/BATPackageBulderSetup.bat,2026-06-23,malware,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. Storj-hosted batch script serving as OXLOADER variant downloader in REF8372 campaign.,AI agent,medium
url,https://link.storjshare.io/raw/jvsmdybqmvwep2oawbobp6ub7aza/node/node-v24.15.0-x64-86.exe,2026-06-23,malware,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. Storj-hosted Node.js-impersonating OXLOADER executable in REF8372 campaign.,AI agent,medium
ip,89.124.95.161,2026-06-23,c2,REF8372,unknown,CASTLESTEALER,stealer,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. CASTLESTEALER C2 server used in OXLOADER (REF8372) malvertising campaign.,AI agent,medium
ip,89.124.115.82,2026-06-23,c2,REF8372,unknown,CASTLESTEALER,stealer,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. CASTLESTEALER C2 server used in OXLOADER (REF8372) malvertising campaign.,AI agent,medium
file_hash_sha256,fdfc7831e5c24cfa80152860dfe8c056ba079f7df1393bf6bb7b18ed974eda37,2026-06-23,malware,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. SHA256 of BATPackageBuilderSetup.bat OXLOADER downloader and launcher (REF8372).,AI agent,medium
file_hash_sha256,de4f51649ec1a33071854aefe93ffb3fc225e19f802d8dd914676dd5dfef2615,2026-06-23,malware,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. SHA256 of BATPackageBulderSetup.bat OXLOADER variant downloader (REF8372).,AI agent,medium
file_hash_sha256,9a9939dff297997732aaade9b243d695632cbd64033c5fbcb9de3d09b7e6c28d,2026-06-23,malware,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. SHA256 of apimonitor-x64.exe OXLOADER loader masquerading as API Monitor (REF8372).,AI agent,medium
file_hash_sha256,c85f2765a6c3c3f3907c17e57df12f8f68826f74bff3bbfd272af50666d065fe,2026-06-23,malware,REF8372,unknown,OXLOADER,loader,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. SHA256 of node-v24.15.0-x64-86.exe OXLOADER variant masquerading as Node.js (REF8372).,AI agent,medium
file_hash_sha256,4ec9d9d4d10ad78fc6d7bda7cb17d52984878ccd2dd4302fd1cef152313b9741,2026-06-23,malware,REF8372,unknown,CASTLESTEALER,stealer,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. SHA256 of CASTLESTEALER infostealer payload delivered via OXLOADER (REF8372).,AI agent,medium
file_hash_sha256,39019279686c820c3af5684012a0085a7e2109f612c9fab886dd0577ace5b5c6,2026-06-23,malware,REF8372,unknown,CASTLESTEALER,stealer,https://www.elastic.co/security-labs/oxloader-malware-loader-infostealer,AI generated. SHA256 of CASTLESTEALER infostealer payload (variant) delivered via OXLOADER (REF8372).,AI agent,medium
ip,167.88.61.250,2026-06-23,srcip,DPRK IT Workers,north-korea,N/A,N/A,https://nisos.com/research/dprk-employment-fraud-operation/,AI generated. Astrill VPN IP address used by DPRK IT worker operative in employment fraud scheme.,AI agent,medium
ip,167.88.61.117,2026-06-23,srcip,DPRK IT Workers,north-korea,N/A,N/A,https://nisos.com/research/dprk-employment-fraud-operation/,AI generated. Astrill VPN IP address used by DPRK IT worker operative in employment fraud scheme.,AI agent,medium
domain,www.tech710.com,2026-06-23,phishing-site,DPRK IT Workers,north-korea,N/A,N/A,https://nisos.com/research/dprk-employment-fraud-operation/,AI generated. Fake company website 710TECH LI created by DPRK IT workers for fraudulent employment verification.,AI agent,medium
file_hash_md5,c2e25aba8e2ad4cafdd6c633b8ca0906,2026-06-23,malware,unknown,unknown,Remcos RAT,RAT,https://labs.k7computing.com/index.php/a-multi-stage-steganographic-loader-campaign-deploying-diverse-payloads-globally/,AI generated. MD5 hash of archive file in multi-stage steganographic loader campaign distributing Remcos RAT.,AI agent,medium
file_hash_md5,897abf678edad72998554ec18675092f,2026-06-23,malware,unknown,unknown,Remcos RAT,RAT,https://labs.k7computing.com/index.php/a-multi-stage-steganographic-loader-campaign-deploying-diverse-payloads-globally/,AI generated. MD5 hash of GST Debit Note Apr_26.com initial dropper in steganographic loader campaign.,AI agent,medium
file_hash_md5,afe085b7324d72673eef749ff5f21a49,2026-06-23,malware,unknown,unknown,Remcos RAT,RAT,https://labs.k7computing.com/index.php/a-multi-stage-steganographic-loader-campaign-deploying-diverse-payloads-globally/,AI generated. MD5 hash of Optimax.dll component in multi-stage steganographic loader campaign.,AI agent,medium
file_hash_md5,f3626a38fcf488c9eed54beb8c7c116f,2026-06-23,malware,unknown,unknown,Remcos RAT,RAT,https://labs.k7computing.com/index.php/a-multi-stage-steganographic-loader-campaign-deploying-diverse-payloads-globally/,AI generated. MD5 hash of System Optimizer Ultimate.dll in multi-stage steganographic loader campaign.,AI agent,medium
