ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
file_hash_sha1,8AE6BD18B129061F63642531F1B684CF0383C75D,2026-06-20,tool,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,"AI generated. SHA-1 hash of GentleKiller (Kaspersky variant, Kasps.exe) used by Gentlemen RaaS to kill EDR products.",AI agent,medium
file_hash_sha1,D605994FC72A2BB59B5CFB1624A1B9170ECA73A2,2026-06-20,tool,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,"AI generated. SHA-1 hash of GentleKiller (FACEIT variant, FaceIT1.exe, Enigma-protected) used by Gentlemen RaaS.",AI agent,medium
file_hash_sha1,5AA3124E5C4921E5EDFC60133B5D71DA21B07DA3,2026-06-20,tool,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,"AI generated. SHA-1 hash of GentleKiller (Valorant variant, Valorant2.exe) used by Gentlemen RaaS.",AI agent,medium
file_hash_sha1,331879F5EEC8892BBD896F90BDBB1BAD0BF63BD6,2026-06-20,tool,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,"AI generated. SHA-1 hash of GentleKiller (Javelin variant, EASolo2Light.exe) used by Gentlemen RaaS.",AI agent,medium
file_hash_sha1,F11AEBCCB9A86A7E2E653F90BAEC697F233C255F,2026-06-20,tool,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,"AI generated. SHA-1 hash of GentleKiller (Javelin variant, EASOLO1clear.exe) used by Gentlemen RaaS.",AI agent,medium
file_hash_sha1,EF9CD06683159397F099CAA244E94E6EAAD96EBA,2026-06-20,tool,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,"AI generated. SHA-1 hash of GentleKiller (Javelin variant, EAAntiCheatLight.exe) used by Gentlemen RaaS.",AI agent,medium
file_hash_sha1,A11EE9CDC59E5CAA59AEFD27B30D104F3AD68E62,2026-06-20,tool,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,"AI generated. SHA-1 hash of GentleKiller (WatchDog variant, BitD1.exe) used by Gentlemen RaaS.",AI agent,medium
file_hash_sha1,2F86898528C6CAB3540C486A9BFAA0C029B73950,2026-06-20,tool,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,"AI generated. SHA-1 hash of GentleKiller (Network Blocker variant, MB2.exe) used by Gentlemen RaaS.",AI agent,medium
file_hash_sha1,A19117175DBC9BA4D23B5DCE8415E299A2E32192,2026-06-20,tool,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,"AI generated. SHA-1 hash of GentleKiller (Cleaner variant, Deletor.exe) used by Gentlemen RaaS.",AI agent,medium
file_hash_sha1,D29670E684E40DDC89B47010C37CBC96737035B6,2026-06-20,tool,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,"AI generated. SHA-1 hash of GentleKiller (G11 variant, Symantec.exe) used by Gentlemen RaaS.",AI agent,medium
file_hash_sha1,BA914FE77B177B45799403B16DD14765C510A074,2026-06-20,malware,Gentlemen RaaS,cybercrime,unknown,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of custom rootkit (eb.sys) deployed by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,56BEE9DF5833A637F5C54D5911DF98B0812FE643,2026-06-20,malware,Gentlemen RaaS,cybercrime,PoisonX,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of PoisonX rootkit (G11.sys) deployed by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,A5CF917EC4A7DFBDFA43621398604805D860C718,2026-06-20,malware,Gentlemen RaaS,cybercrime,OxideHarvest,stealer,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of OxideHarvest Rust-based credential stealer (buildx641.exe) used by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,D4B19141102015D436321E6F26976E98183CFD27,2026-06-20,malware,Gentlemen RaaS,cybercrime,OxideHarvest,stealer,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of OxideHarvest Rust-based credential stealer (buildx64.exe) used by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,CF4D74DF17A91B4A36A2911B22AFEC5D8FA93A01,2026-06-20,tool,Gentlemen RaaS,cybercrime,HexKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of HexKiller (Avast.exe) EDR killer used by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,7131B377E96016DC1911020C9F95B1B4D042D7B4,2026-06-20,tool,Gentlemen RaaS,cybercrime,ThrottleBlood,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of ThrottleBlood EDR killer (Sent.exe) used by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,F0537CBB773AE12100B36731E7C39F5A9D852B14,2026-06-20,tool,Gentlemen RaaS,cybercrime,HavocKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of HavocKiller (Sophos.exe) EDR killer used by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,B0B912A3FD1C05D72080848EC4C92880004021A1,2026-06-20,abusefile,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of NSecsoft NSecKrnl vulnerable driver (nseckrnl.sys) abused via BYOVD by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,7556AE58C215B8245A43F764F0676C7A8F0FDD1A,2026-06-20,abusefile,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of Tower of Fantasy AntiCheat vulnerable driver (vgk.sys) abused via BYOVD by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,711EF221526997039E804A18DB9647C91680BBE2,2026-06-20,abusefile,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of Safetica Process Monitor Driver (stpm_old.sys) abused via BYOVD by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,68FEC379F2AE76C3D2CE913F7BE650CEA1D06990,2026-06-20,abusefile,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of Safetica Process Monitor Driver (stpm_new.sys) abused via BYOVD by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,96F0DBF52AED0AFD43E44500116B04B674F7358E,2026-06-20,abusefile,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of Zemana WatchDog Antimalware Driver (dmx.sys) abused via BYOVD by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,9AD51AD97C01E97AB59214116740785E0F6320A8,2026-06-20,abusefile,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of Qihoo 360 network monitor driver (360netmon_wfp.sys) abused via BYOVD by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,12500F6C87CE62712A0ED6652C57468D15C14223,2026-06-20,abusefile,Gentlemen RaaS,cybercrime,GentleKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of IObit IMF ForceDelete filter driver abused via BYOVD by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,EC296F9501AD71E430810CB5CDC38D954D4BA536,2026-06-20,abusefile,Gentlemen RaaS,cybercrime,HexKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of Baidu Antivirus BdApi driver (googleApiUtil64.sys) abused via BYOVD by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,82ED942A52CDCF120A8919730E00BA37619661A3,2026-06-20,abusefile,Gentlemen RaaS,cybercrime,ThrottleBlood,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of ThrottleStop.sys vulnerable driver (ThrottleBlood.sys) abused via BYOVD by Gentlemen RaaS.,AI agent,medium
file_hash_sha1,1FA071303FB846308571E64727501FB98B1C2BE6,2026-06-20,abusefile,Gentlemen RaaS,cybercrime,HavocKiller,unknown,https://www.welivesecurity.com/en/eset-research/killing-me-gently-inside-gentlemens-edr-killer-framework/,AI generated. SHA-1 hash of vulnerable driver (havoc.sys) abused via BYOVD by HavocKiller of Gentlemen RaaS.,AI agent,medium
