ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://sites.google.com/view/seikyu-6172,2026-06-01,phishing-site,unknown,unknown,unknown,stealer,https://x.com/bomccss/status/2061377446860275859,AI generated. Malware delivery URL via Google Sites used in Japanese malspam campaign distributing a stealer (.vhd > .exe).,AI agent,medium
file_hash_sha256,fd52df37ba7e026d0310fde45c0a5acf9892431c143acb9af1d6ceba1848dee3,2026-06-01,malware,unknown,unknown,unknown,stealer,https://www.virustotal.com/gui/file/fd52df37ba7e026d0310fde45c0a5acf9892431c143acb9af1d6ceba1848dee3/relations,"AI generated. SHA256 of malware sample from Japanese malspam campaign (.vhd > .exe), confirmed on VirusTotal.",AI agent,medium
file_hash_sha256,08aa478ed2cefa279f779c5612d0238b82dc92018772fae7116065d93710781b,2026-06-01,malware,unknown,unknown,unknown,stealer,https://hybrid-analysis.com/sample/08aa478ed2cefa279f779c5612d0238b82dc92018772fae7116065d93710781b/6a181ebdfa2d6741d40458a0,AI generated. SHA256 of related malware sample from Japanese malspam campaign analyzed on Hybrid Analysis.,AI agent,medium
file_hash_sha256,c25864e0a32742b8a0903a1eed7e176bc0ed296af345081bd44890f6fc31f61e,2026-06-01,malware,unknown,unknown,unknown,stealer,https://tria.ge/260601-kgqkyshv6l/behavioral2,AI generated. SHA256 of malware sample from Japanese malspam campaign submitted to Triage sandbox.,AI agent,medium
file_hash_md5,707215803de33f478805b86ef1334389,2026-06-01,malware,unknown,unknown,unknown,stealer,https://tria.ge/260601-kgqkyshv6l/behavioral2,AI generated. MD5 of malware sample from Japanese malspam campaign (same sample as Triage SHA256).,AI agent,medium
file_hash_sha1,7017da2a8b73f1dfaec552c7eeaa67667fe7250e,2026-06-01,malware,unknown,unknown,unknown,stealer,https://tria.ge/260601-kgqkyshv6l/behavioral2,AI generated. SHA1 of malware sample from Japanese malspam campaign (same sample as Triage SHA256).,AI agent,medium
domain,hello-mywordl.info,2026-05-28,malware,unknown,unknown,unknown,backdoor,https://www.godaddy.com/resources/news/malware-targeting-wordpress-abuses-steam-community-profiles,"AI generated. Malicious domain serving JavaScript payload to infected WordPress sites, part of Steam-based C2 campaign.",AI agent,medium
url,https://hello-mywordl.info/js/lodash.core.min.js,2026-05-28,malware,unknown,unknown,unknown,backdoor,https://www.godaddy.com/resources/news/malware-targeting-wordpress-abuses-steam-community-profiles,AI generated. URL of malicious JavaScript disguised as lodash loaded on infected WordPress sites.,AI agent,medium
url,https://steamcommunity.com/profiles/76561199096946028/,2026-05-28,c2,unknown,unknown,unknown,backdoor,https://www.godaddy.com/resources/news/malware-targeting-wordpress-abuses-steam-community-profiles,AI generated. Steam profile used as C2 data hiding location for WordPress backdoor campaign.,AI agent,medium
url,https://steamcommunity.com/id/ravypadliha,2026-05-28,c2,unknown,unknown,unknown,backdoor,https://www.godaddy.com/resources/news/malware-targeting-wordpress-abuses-steam-community-profiles,AI generated. Steam profile used as C2 data hiding location for WordPress backdoor campaign.,AI agent,medium
