ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,http://opi7.com,2026-06-22,c2,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. C2 URL for AryStinger botnet command and control infrastructure.,AI agent,medium
url,http://xook.ajb8.com,2026-06-22,c2,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. C2 URL for AryStinger botnet infrastructure.,AI agent,medium
url,http://xonice.ahb8.com,2026-06-22,c2,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. C2 URL for AryStinger botnet infrastructure.,AI agent,medium
url,http://eixfi.ajb8.com,2026-06-22,c2,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. C2 authentication endpoint URL for AryStinger botnet.,AI agent,medium
url,https://dybic.ajb8.com,2026-06-22,c2,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. HTTPS C2 URL for AryStinger botnet infrastructure.,AI agent,medium
url,https://sdkv1.dataexplore.cc,2026-06-22,c2,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. Tunnel C2 URL for AryStinger botnet.,AI agent,medium
url,https://sdkv1.dataexplore.co,2026-06-22,c2,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. Tunnel C2 URL for AryStinger botnet.,AI agent,medium
domain,hgodpcx.auq8.com,2026-06-22,c2,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. Malware downloader domain used by AryStinger botnet.,AI agent,medium
domain,hgodpcx.ajb8.com,2026-06-22,c2,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. Version and sample distribution domain for AryStinger botnet.,AI agent,medium
domain,io.ary2.com,2026-06-22,c2,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. Secondary downloader domain for AryStinger botnet.,AI agent,medium
ip,107.150.106.14,2026-06-22,srcip,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. Scanner IP used by AryStinger botnet for malware distribution.,AI agent,medium
file_hash_md5,abae20b26b70b526bebb5e2617092ede,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,4c80d17fa5db5b1c2aaddb5351e9cb6b,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,a3181550e0e0a6153a44b7a0495535b0,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,7461445fca3f9d8911148e0908d33c3b,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,dc35086ba0f5f83545c32a023a1f3be4,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,36ff9f683e870145aaf5a715bc934762,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,7b361a6d0d42309d09ec9000b53712b3,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,0627f034c42549e2130734b5f8dbf854,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,b9406e969cdfdaef433e93d0b9ad1f5d,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,f093891e281bcd9c8016dea7d89cc671,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,9221413d7daff9e64f7e2af54f911fea,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,7f2b2e3516fa454adfd51f857ae80adf,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,dbdd4d8e4aef3ce69cf65ed470425c89,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,d79270ba44e665ebb0383eb77a52e38b,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,98e55d712a99d2cd45e8592c6dda5110,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,10ba24db187836efe77ed7e75d279d33,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,6f761f63642cd6329a29cfad80be50c3,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,dbcc5a3e6afe41060d6357e24dc03fd3,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,a97e552f5e655e1cfa56853f65beeb0e,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,c113739225ece5f6e4805466dec1401d,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,0a2d2a4ec1ba2aa6a23a35abb5a75451,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,dd1e5a3cd9f842bd70be45a62c3ebbf6,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,16fed5909de4f50351fb33fbfcf156df,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,6f91d1f8f0cbaab137351936b52f7a94,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
file_hash_md5,fc4cee066d8526f5806bb23278f647da,2026-06-22,malware,unknown,unknown,AryStinger,backdoor,https://blog.xlab.qianxin.com/arystinger-botnet-hijacks-legacy-routers-for-global-attacks-en/,AI generated. MD5 hash of AryStinger botnet sample (RTL819X variant).,AI agent,medium
