ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://c29t1jqg9qfc16yycas6eq0jyhz.live/,2026-05-16,phishing-site,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2055301912145387902,AI generated. Phishing/malware delivery URL used in Japanese malspam campaign impersonating IBKR Desktop installer.,AI agent,medium
ip,38.47.227.212,2026-05-16,c2,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2055301912145387902,AI generated. C2 IP observed in Japanese malspam campaign on port 56004.,AI agent,medium
url,http://www.kessfullington.com/,2026-05-16,phishing-site,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2055298774596288846,AI generated. URL used in Japanese malspam campaign delivering login.zip containing malicious mx.exe.,AI agent,medium
ip,47.79.253.210,2026-05-16,c2,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2055298774596288846,AI generated. IP observed in Japanese malspam campaign delivering fake document lure.,AI agent,medium
ip,43.165.179.173,2026-05-16,c2,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2055298774596288846,AI generated. C2 IP observed in Japanese malspam campaign on port 5000.,AI agent,medium
url,https://analytics-reports.com/wss/jquery-lib.js,2026-05-16,c2,unknown,unknown,unknown,stealer,https://sansec.io/research/funnelkit-woocommerce-vulnerability-exploited,AI generated. Malicious skimmer script delivered via exploited FunnelKit WooCommerce External Scripts setting.,AI agent,medium
url,wss://protect-wss.com/ws,2026-05-16,c2,unknown,unknown,unknown,stealer,https://sansec.io/research/funnelkit-woocommerce-vulnerability-exploited,AI generated. WebSocket C2 endpoint used to exfiltrate stolen payment card data from WooCommerce checkouts.,AI agent,medium
domain,git-tanstack.com,2026-05-16,c2,TeamPCP,cybercrime,Shai-Hulud,stealer,https://slowmist.medium.com/shai-hulud-malware-in-depth-analysis-open-source-means-loss-of-control-ca49cdc06bf7,AI generated. C2 domain used by Shai-Hulud malware impersonating TanStack to exfiltrate stolen credentials.,AI agent,medium
url,https://git-tanstack.com/router,2026-05-16,c2,TeamPCP,cybercrime,Shai-Hulud,stealer,https://slowmist.medium.com/shai-hulud-malware-in-depth-analysis-open-source-means-loss-of-control-ca49cdc06bf7,AI generated. C2 endpoint on port 443 used by Shai-Hulud to send encrypted exfiltrated data.,AI agent,medium
domain,git-tanstack.com,2026-05-16,c2,TeamPCP,cybercrime,Shai-Hulud,stealer,https://docs.mistral.ai/resources/security-advisories,AI generated. C2 domain in Shai-Hulud npm supply chain attack per Mistral AI advisory MAI-2026-002.,AI agent,medium
domain,api.masscan.cloud,2026-05-16,c2,TeamPCP,cybercrime,Shai-Hulud,stealer,https://docs.mistral.ai/resources/security-advisories,AI generated. Domain associated with Shai-Hulud supply chain attack per Mistral AI advisory MAI-2026-002.,AI agent,medium
domain,filev2.getsession.org,2026-05-16,c2,TeamPCP,cybercrime,Shai-Hulud,stealer,https://docs.mistral.ai/resources/security-advisories,AI generated. Domain associated with Shai-Hulud supply chain attack per Mistral AI advisory MAI-2026-002.,AI agent,medium
domain,seed1.getsession.org,2026-05-16,c2,TeamPCP,cybercrime,Shai-Hulud,stealer,https://docs.mistral.ai/resources/security-advisories,AI generated. Domain associated with Shai-Hulud supply chain attack per Mistral AI advisory MAI-2026-002.,AI agent,medium
ip,83.142.209.194,2026-05-16,c2,TeamPCP,cybercrime,Shai-Hulud,stealer,https://docs.mistral.ai/resources/security-advisories,AI generated. IP hosting malicious transformers.pyz payload used in Shai-Hulud supply chain attack.,AI agent,medium
url,https://83.142.209.194/transformers.pyz,2026-05-16,c2,TeamPCP,cybercrime,Shai-Hulud,stealer,https://docs.mistral.ai/resources/security-advisories,AI generated. URL serving malicious transformers.pyz payload in Shai-Hulud supply chain attack.,AI agent,medium
file_hash_sha256,ab4fcadaec49c03278063dd269ea5eef82d24f2124a8e15d7b90f2fa8601266c,2026-05-16,malware,TeamPCP,cybercrime,Shai-Hulud,stealer,https://docs.mistral.ai/resources/security-advisories,AI generated. SHA256 hash of router_init.js malicious file injected in Shai-Hulud npm supply chain attack.,AI agent,medium
file_hash_sha256,2ec78d556d696e208927cc503d48e4b5eb56b31abc2870c2ed2e98d6be27fc96,2026-05-16,malware,TeamPCP,cybercrime,Shai-Hulud,stealer,https://docs.mistral.ai/resources/security-advisories,AI generated. SHA256 hash of tanstack_runner.js malicious file injected in Shai-Hulud npm supply chain attack.,AI agent,medium
file_hash_sha256,7c12d8614c624c70d6dd6fc2ee289332474abaa38f70ebe2cdef064923ca3a9b,2026-05-16,malware,TeamPCP,cybercrime,Shai-Hulud,stealer,https://docs.mistral.ai/resources/security-advisories,AI generated. SHA256 hash of malicious @tanstack/setup package.json in Shai-Hulud supply chain attack.,AI agent,medium
domain,www.icloud-cdn.net,2026-05-14,c2,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. Fake iCloud CDN domain used by Twill Typhoon as FDMTP C2 checked every 5 minutes.,AI agent,medium
domain,www.yahoo-cdn.it.com,2026-05-14,c2,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. Fake Yahoo CDN domain used by Twill Typhoon to maintain 11-day persistence in finance sector target.,AI agent,medium
ip,154.223.58.142,2026-05-14,c2,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. C2 IP associated with Twill Typhoon FDMTP backdoor campaign targeting Japan/APAC.,AI agent,medium
file_hash_md5,fc3959ebd35286a82c662dc81ca658cb,2026-05-14,related-file,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. MD5 hash of test.zip archive used in Twill Typhoon DLL sideloading attack.,AI agent,medium
file_hash_md5,b2c8f1402d336963478f4c5bc36c961a,2026-05-14,malware,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. MD5 hash of dnscfg.dll malicious DLL used in Twill Typhoon FDMTP attack.,AI agent,medium
file_hash_md5,c17f39d25def01d5c87615388925f45a,2026-05-14,malware,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. MD5 hash of browser_host.dll malicious DLL used in Twill Typhoon FDMTP attack.,AI agent,medium
file_hash_md5,482cc72e01dfa54f30efe4fefde5422d,2026-05-14,malware,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. MD5 hash of Client.DmtpFrame.dll FDMTP component used in Twill Typhoon attack.,AI agent,medium
file_hash_md5,162f69fe29eb7de12b684e979a446131,2026-05-14,malware,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. MD5 hash of Persist.Extra FDMTP plugin used in Twill Typhoon attack.,AI agent,medium
file_hash_md5,067fbad4d6905d6e13fdc19964c1ea52,2026-05-14,malware,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. MD5 hash of Persist.Registry FDMTP plugin used in Twill Typhoon attack.,AI agent,medium
file_hash_md5,2cd781ab63a00ce5302ed844cfbecc27,2026-05-14,malware,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. MD5 hash of Assist FDMTP plugin used in Twill Typhoon attack.,AI agent,medium
file_hash_md5,df3437c88866c060b00468055e6fa146,2026-05-14,malware,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. MD5 hash of Persist.WpTask FDMTP plugin used in Twill Typhoon attack.,AI agent,medium
file_hash_md5,c650a624455c5222906b60aac7e57d48,2026-05-14,abusefile,Twill Typhoon,china,FDMTP,backdoor,https://www.darktrace.com/blog/chinese-apt-campaign-targets-entities-with-updated-fdmtp-backdoor,AI generated. MD5 hash of legitimate Microsoft.VisualStudio.HostingProcess.Utilities.Sync.dll abused for DLL sideloading.,AI agent,medium
