ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
ip,85.215.131.70,2026-06-08,c2,unknown,unknown,C0XMO,trojan,https://www.fortinet.com/jp/blog/threat-research/inside-cross-platform-propagation-of-new-gafgyt-variant-c0xmo,AI generated. Primary C2 server hardcoded in C0XMO (Gafgyt variant) botnet samples for DDoS command and control.,AI agent,medium
ip,217.160.125.125,2026-06-08,c2,unknown,unknown,C0XMO,trojan,https://www.fortinet.com/jp/blog/threat-research/inside-cross-platform-propagation-of-new-gafgyt-variant-c0xmo,AI generated. Distribution server for C0XMO binaries and Python scanner on port 15527.,AI agent,medium
ip,176.100.37.91,2026-06-08,c2,unknown,unknown,C0XMO,trojan,https://www.fortinet.com/jp/blog/threat-research/inside-cross-platform-propagation-of-new-gafgyt-variant-c0xmo,AI generated. C0XMO-related infrastructure host identified in Fortinet IOC list.,AI agent,medium
file_hash_sha256,444a9d34a9f59dc7975dfabefb47d789813a4497bbac9127c4806dd816e85211,2026-06-08,malware,unknown,unknown,C0XMO,trojan,https://www.fortinet.com/jp/blog/threat-research/inside-cross-platform-propagation-of-new-gafgyt-variant-c0xmo,AI generated. SHA256 hash of C0XMO Gafgyt variant malware sample compiled for cross-platform Linux/IoT botnet.,AI agent,medium
file_hash_sha256,9394666007fac4014a4641fdae150c1b969ed2bc4299876318a336fd386abf59,2026-06-08,malware,unknown,unknown,C0XMO,trojan,https://www.fortinet.com/jp/blog/threat-research/inside-cross-platform-propagation-of-new-gafgyt-variant-c0xmo,AI generated. SHA256 hash of C0XMO Gafgyt variant malware sample compiled for cross-platform Linux/IoT botnet.,AI agent,medium
file_hash_sha256,450ea44da0c9d96a2e8f4d6bad34f1c35cd35743295b8cd2defa9f7a9884685d,2026-06-08,malware,unknown,unknown,C0XMO,trojan,https://www.fortinet.com/jp/blog/threat-research/inside-cross-platform-propagation-of-new-gafgyt-variant-c0xmo,AI generated. SHA256 hash of C0XMO Gafgyt variant malware sample compiled for cross-platform Linux/IoT botnet.,AI agent,medium
file_hash_sha256,d452f22dacab9785539484245c13e9cce58df23fc82eeef205684fcd196da20b,2026-06-08,malware,unknown,unknown,C0XMO,trojan,https://www.fortinet.com/jp/blog/threat-research/inside-cross-platform-propagation-of-new-gafgyt-variant-c0xmo,AI generated. SHA256 hash of C0XMO Gafgyt variant malware sample compiled for cross-platform Linux/IoT botnet.,AI agent,medium
file_hash_sha256,20042f1efb59c99e3addf822a3e9e5a496f0b701362df038a50a32a9f504a136,2026-06-08,malware,unknown,unknown,C0XMO,trojan,https://www.fortinet.com/jp/blog/threat-research/inside-cross-platform-propagation-of-new-gafgyt-variant-c0xmo,AI generated. SHA256 hash of C0XMO Gafgyt variant malware sample compiled for cross-platform Linux/IoT botnet.,AI agent,medium
file_hash_sha256,7413cbb6eab4d6b10346f71be5dd76d7cf2f4817f7776367b162f83755aefa1f,2026-06-08,malware,unknown,unknown,C0XMO,trojan,https://www.fortinet.com/jp/blog/threat-research/inside-cross-platform-propagation-of-new-gafgyt-variant-c0xmo,AI generated. SHA256 hash of C0XMO Gafgyt variant malware sample compiled for cross-platform Linux/IoT botnet.,AI agent,medium
file_hash_sha256,b6f835ced11059d341222eba11fff3a4672f4de47a3a4d791fad86059a2b06d4,2026-06-08,malware,unknown,unknown,C0XMO,trojan,https://www.fortinet.com/jp/blog/threat-research/inside-cross-platform-propagation-of-new-gafgyt-variant-c0xmo,AI generated. SHA256 hash of C0XMO Gafgyt variant malware sample compiled for cross-platform Linux/IoT botnet.,AI agent,medium
