ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
ip,178.16.52.101,2026-06-20,c2,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. IP address of C2 server used in ClickFix macOS AMOS infostealer campaign.,AI agent,medium
ip,196.251.107.171,2026-06-20,c2,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. IP address of C2 server observed in ClickFix macOS AMOS infostealer campaign.,AI agent,medium
domain,svs-verificationdate.beer,2026-06-20,c2,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. Domain used as malicious DMG download source and C2 in ClickFix macOS AMOS campaign.,AI agent,medium
domain,fewfwfwfwfwf.info,2026-06-20,c2,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. Domain associated with ClickFix macOS AMOS infostealer campaign infrastructure.,AI agent,medium
url,http://svs-verificationdate.beer/f0038a5f46720da5982b6984ceef10cf99359432e102b12a0b0657498d36f670,2026-06-20,c2,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. URL delivering malicious DMG file in ClickFix macOS AMOS infostealer campaign.,AI agent,medium
url,https://fewfwfwfwfwf.info,2026-06-20,c2,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. URL associated with ClickFix macOS AMOS infostealer campaign C2 infrastructure.,AI agent,medium
url,http://196.251.107.171:3000,2026-06-20,c2,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. C2 URL with non-standard port used in ClickFix macOS AMOS infostealer campaign.,AI agent,medium
file_hash_sha256,25b6fc4f9c54a28ba7bfc4dfeafb62c99b59ea6f0d17679219b876b321965095,2026-06-20,malware,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. SHA256 hash of malicious DMG file used in ClickFix macOS AMOS campaign.,AI agent,medium
file_hash_sha256,067ad6221b2224d5cdb64e51c5516132d820cf4d7edf9ec170643943e79c04b7,2026-06-20,malware,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. SHA256 hash of NNApp.app malware bundle used in ClickFix macOS AMOS campaign.,AI agent,medium
file_hash_sha256,d6f479736ba55d3c4e895c4940d035cf772f3192fb8dc496f09a801aed16d970,2026-06-20,malware,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. SHA256 hash of Mach-O x64 AMOS binary used in ClickFix macOS campaign.,AI agent,medium
file_hash_sha256,833008c03d40422192051584d829d730497108bef31751cceb0cc043dd96bbfb,2026-06-20,malware,unknown,unknown,AMOS,stealer,https://raw.githubusercontent.com/PaloAltoNetworks/Unit42-timely-threat-intel/main/2026-06-20-ClickFix-campaign-delivers-macOS-infostealer-via-DMG.txt,AI generated. SHA256 hash of Mach-O ARM AMOS binary used in ClickFix macOS campaign.,AI agent,medium
ip,138.226.246.94,2026-06-24,c2,Icarus,cybercrime,N/A,N/A,https://blog.lastpass.com/posts/klue-supply-chain-incident-and-lastpass-response,AI generated. IP address listed as IOC in LastPass response to Klue supply chain incident.,AI agent,medium
ip,94.154.32.160,2026-06-24,c2,Icarus,cybercrime,N/A,N/A,https://blog.lastpass.com/posts/klue-supply-chain-incident-and-lastpass-response,AI generated. IP address listed as IOC in LastPass response to Klue supply chain incident.,AI agent,medium
ip,159.183.215.61,2026-06-24,c2,Icarus,cybercrime,N/A,N/A,https://blog.lastpass.com/posts/klue-supply-chain-incident-and-lastpass-response,AI generated. IP address listed as IOC in LastPass response to Klue supply chain incident.,AI agent,medium
ip,159.183.181.239,2026-06-24,c2,Icarus,cybercrime,N/A,N/A,https://blog.lastpass.com/posts/klue-supply-chain-incident-and-lastpass-response,AI generated. IP address listed as IOC in LastPass response to Klue supply chain incident.,AI agent,medium
domain,baccarat.com.au,2026-06-24,unknown,Icarus,cybercrime,N/A,N/A,https://blog.lastpass.com/posts/klue-supply-chain-incident-and-lastpass-response,AI generated. Email sender domain used by Icarus threat actor in Klue supply chain attack targeting LastPass.,AI agent,medium
