ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
domain,www.fifa.cab,2026-05-27,phishing-site,unknown,unknown,N/A,N/A,https://www.ic3.gov/PSA/2026/PSA260527,AI generated. Fake FIFA domain listed in FBI IC3 advisory warning of World Cup fraud schemes impersonating FIFA.,AI agent,medium
domain,www.fifa.pink,2026-05-27,phishing-site,unknown,unknown,N/A,N/A,https://www.ic3.gov/PSA/2026/PSA260527,AI generated. Fake FIFA domain listed in FBI IC3 advisory warning of World Cup fraud schemes impersonating FIFA.,AI agent,medium
domain,www.fifa.blue,2026-05-27,phishing-site,unknown,unknown,N/A,N/A,https://www.ic3.gov/PSA/2026/PSA260527,AI generated. Fake FIFA domain listed in FBI IC3 advisory warning of World Cup fraud schemes impersonating FIFA.,AI agent,medium
domain,www.fifa.pub,2026-05-27,phishing-site,unknown,unknown,N/A,N/A,https://www.ic3.gov/PSA/2026/PSA260527,AI generated. Fake FIFA domain listed in FBI IC3 advisory warning of World Cup fraud schemes impersonating FIFA.,AI agent,medium
domain,fifa.city,2026-05-27,phishing-site,unknown,unknown,N/A,N/A,https://www.ic3.gov/PSA/2026/PSA260527,AI generated. Fake FIFA domain listed in FBI IC3 advisory warning of World Cup fraud schemes impersonating FIFA.,AI agent,medium
domain,fifa.bio,2026-05-27,phishing-site,unknown,unknown,N/A,N/A,https://www.ic3.gov/PSA/2026/PSA260527,AI generated. Fake FIFA domain listed in FBI IC3 advisory warning of World Cup fraud schemes impersonating FIFA.,AI agent,medium
domain,fifa.beer,2026-05-27,phishing-site,unknown,unknown,N/A,N/A,https://www.ic3.gov/PSA/2026/PSA260527,AI generated. Fake FIFA domain listed in FBI IC3 advisory warning of World Cup fraud schemes impersonating FIFA.,AI agent,medium
domain,fifa.click,2026-05-27,phishing-site,unknown,unknown,N/A,N/A,https://www.ic3.gov/PSA/2026/PSA260527,AI generated. Fake FIFA domain listed in FBI IC3 advisory warning of World Cup fraud schemes impersonating FIFA.,AI agent,medium
domain,fifa.cam,2026-05-27,phishing-site,unknown,unknown,N/A,N/A,https://www.ic3.gov/PSA/2026/PSA260527,AI generated. Fake FIFA domain listed in FBI IC3 advisory warning of World Cup fraud schemes impersonating FIFA.,AI agent,medium
domain,fifa.ceo,2026-05-27,phishing-site,unknown,unknown,N/A,N/A,https://www.ic3.gov/PSA/2026/PSA260527,AI generated. Fake FIFA domain listed in FBI IC3 advisory warning of World Cup fraud schemes impersonating FIFA.,AI agent,medium
