ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://pastebin.com/2haz67CL,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. Showboat dead-drop Pastebin URL used by the hide module to retrieve code for C2 communication.,AI agent,medium
ip,23.27.201.160,2026-05-22,c2,Calypso (Red Lamassu),china,JFMBackdoor,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. IP hosting malicious files (e.g. 1.bat) in Windows attack chain attributed to Calypso/Red Lamassu.,AI agent,medium
domain,namefuture.site,2026-05-22,c2,Calypso (Red Lamassu),china,JFMBackdoor,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. C2 domain used by JFMBackdoor in the Windows attack chain.,AI agent,medium
ip,139.84.227.139,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. Original Showboat C2 server resolving to telecom.webredirect.org.,AI agent,medium
ip,194.135.25.132,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. Showboat C2 IP in primary cluster identified by Lumen Black Lotus Labs.,AI agent,medium
ip,116.169.244.208,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. Suspected upstream or developer environment IP (China Unicom Chengdu) in Showboat infrastructure.,AI agent,medium
ip,192.9.141.111,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. Showboat C2 IP associated with two U.S. victim communications.,AI agent,medium
ip,64.176.43.209,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. Showboat C2 IP observed in communications with Ukrainian target.,AI agent,medium
domain,telecom.webredirect.org,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. Showboat C2 domain used as telco-impersonation infrastructure resolving to 139.84.227.139.,AI agent,medium
domain,singtelcom.site,2026-05-22,c2,Calypso (Red Lamassu),china,JFMBackdoor,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. Attacker domain impersonating Singapore Telecom used as C2 infrastructure (resolves to 23.27.201.160).,AI agent,medium
domain,kaztelecom.shop,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. Attacker domain impersonating Kazakhstan Telecom used as C2 infrastructure.,AI agent,medium
ip,101.36.105.222,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,AI generated. IP associated with kaztelecom.shop C2 domain in Showboat/FrostArmada campaign.,AI agent,medium
ip,64.120.31.96,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://github.com/blacklotuslabs/IOCs/blob/main/FrostArmada_IOCs.txt,AI generated. FrostArmada campaign VPS used as attack-in-the-middle infrastructure (May 2025 - Mar 2026).,AI agent,medium
ip,79.141.160.78,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://github.com/blacklotuslabs/IOCs/blob/main/FrostArmada_IOCs.txt,AI generated. FrostArmada campaign VPS used as attack-in-the-middle infrastructure.,AI agent,medium
ip,23.106.120.119,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://github.com/blacklotuslabs/IOCs/blob/main/FrostArmada_IOCs.txt,AI generated. FrostArmada campaign VPS used as attack-in-the-middle infrastructure.,AI agent,medium
ip,79.141.173.211,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://github.com/blacklotuslabs/IOCs/blob/main/FrostArmada_IOCs.txt,AI generated. FrostArmada campaign VPS used as attack-in-the-middle infrastructure.,AI agent,medium
ip,185.117.89.32,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://github.com/blacklotuslabs/IOCs/blob/main/FrostArmada_IOCs.txt,AI generated. FrostArmada campaign VPS used as attack-in-the-middle infrastructure.,AI agent,medium
ip,185.237.166.55,2026-05-22,c2,Calypso (Red Lamassu),china,Showboat,backdoor,https://github.com/blacklotuslabs/IOCs/blob/main/FrostArmada_IOCs.txt,AI generated. FrostArmada campaign VPS used as attack-in-the-middle infrastructure.,AI agent,medium
domain,1vpns.com,2026-05-22,c2,unknown,cybercrime,N/A,N/A,https://www.europol.europa.eu/media-press/newsroom/news/cybercriminal-vpn-used-ransomware-actors-dismantled-in-global-crackdown,AI generated. Domain associated with First VPN criminal service seized by international law enforcement.,AI agent,medium
domain,1vpns.net,2026-05-22,c2,unknown,cybercrime,N/A,N/A,https://www.europol.europa.eu/media-press/newsroom/news/cybercriminal-vpn-used-ransomware-actors-dismantled-in-global-crackdown,AI generated. Domain associated with First VPN criminal service seized by international law enforcement.,AI agent,medium
domain,1vpns.org,2026-05-22,c2,unknown,cybercrime,N/A,N/A,https://www.europol.europa.eu/media-press/newsroom/news/cybercriminal-vpn-used-ransomware-actors-dismantled-in-global-crackdown,AI generated. Domain associated with First VPN criminal service seized by international law enforcement.,AI agent,medium
ip,69.10.60.250,2026-05-22,srcip,unknown,unknown,unknown,unknown,https://reliaquest.com/blog/threat-spotlight-vpn-exploitation-when-patched-doesnt-mean-protected/,AI generated. Source IP used for brute-force and interactive logins to SonicWall SSL-VPN (CVE-2024-12802 exploitation).,AI agent,medium
ip,193.160.216.221,2026-05-22,srcip,unknown,unknown,unknown,unknown,https://reliaquest.com/blog/threat-spotlight-vpn-exploitation-when-patched-doesnt-mean-protected/,AI generated. Source IP used for interactive logins to SonicWall SSL-VPN (CVE-2024-12802 exploitation).,AI agent,medium
file_hash_md5,6a6aaeed4a6bbe82a08d197f5d40c259,2026-05-22,tool,unknown,unknown,unknown,unknown,https://reliaquest.com/blog/threat-spotlight-vpn-exploitation-when-patched-doesnt-mean-protected/,AI generated. MD5 hash of EDR-disabling executable deployed post-exploitation after SonicWall VPN compromise.,AI agent,medium
