event_key,dimension,raw_value,normalized_value,confidence,note
2026-08-08_metabase_sqli_zero_day_exploitation,initial_access,外部公開されたMetabaseへの未認証攻撃,exploit_public_facing_app,high,公開アプリの脆弱性悪用
2026-08-08_metabase_sqli_zero_day_exploitation,actor_attribution,攻撃者の属性情報は不明,unknown,high,記事内で帰属未特定
2026-08-08_metabase_sqli_zero_day_exploitation,product,Metabase,metabase,high,
2026-08-08_metabase_sqli_zero_day_exploitation,product_class,BI・分析データ基盤,database,medium,アプリケーションDBへのSQL注入対象
2026-08-08_metabase_sqli_zero_day_exploitation,attack_method,未認証SQLインジェクション,sql_injection,high,
2026-08-08_metabase_sqli_zero_day_exploitation,attack_method,接続DBの認証情報窃取,credential_theft,high,
2026-08-08_metabase_sqli_zero_day_exploitation,attack_method,顧客データの窃取,data_exfiltration,high,
2026-08-08_metabase_sqli_zero_day_exploitation,crime_trend,窃取データの流出,data_extortion,low,恐喝の明示はなくデータ窃取のみ
2026-08-08_unlimited_technology_systems_data_breach,initial_access,侵入手法は不明,unknown,high,記事内に記載なし
2026-08-08_unlimited_technology_systems_data_breach,actor_attribution,攻撃者は特定されていない,unknown,high,
2026-08-08_unlimited_technology_systems_data_breach,attack_method,特定ファイルへの不正アクセスと情報流出,data_exfiltration,medium,
2026-08-08_levi_strauss_corporate_data_theft,initial_access,ソーシャルエンジニアリングによる従業員端末侵害,phishing,medium,音声フィッシング活動が直前に確認
2026-08-08_levi_strauss_corporate_data_theft,actor_attribution,攻撃者は不明,unknown,high,
2026-08-08_levi_strauss_corporate_data_theft,attack_method,ソーシャルエンジニアリング,social_engineering,high,
2026-08-08_levi_strauss_corporate_data_theft,attack_method,企業ファイルの持ち出し,data_exfiltration,high,
2026-08-08_levi_strauss_corporate_data_theft,crime_trend,200社超を狙う音声フィッシング活動,vishing,low,同社侵害との直接的な関連は未確定
2026-08-08_north_carolina_ports_cyberattack,initial_access,侵入経路は公表されていない,unknown,high,
2026-08-08_north_carolina_ports_cyberattack,actor_attribution,攻撃主体は特定されていない,unknown,high,
2026-08-08_clickfix_macos_infostealer_crypto_theft,initial_access,偽ページへ誘導しTerminalでコマンドを実行させる,phishing,medium,ClickFixの偽ページ誘導
2026-08-08_clickfix_macos_infostealer_crypto_theft,actor_attribution,攻撃者のグループや国籍は不明,unknown,high,
2026-08-08_clickfix_macos_infostealer_crypto_theft,product_class,macOS,os,medium,macOS利用者が標的
2026-08-08_clickfix_macos_infostealer_crypto_theft,attack_method,利用者にTerminalコマンドを実行させる,social_engineering,high,
2026-08-08_clickfix_macos_infostealer_crypto_theft,attack_method,ブラウザー保存パスワード・Keychain・Cookieの窃取,credential_theft,high,
2026-08-08_clickfix_macos_infostealer_crypto_theft,attack_method,Gatekeeperの警告回避,defense_evasion,high,
2026-08-08_clickfix_macos_infostealer_crypto_theft,attack_method,窃取データの外部送信,data_exfiltration,high,
2026-08-08_clickfix_macos_infostealer_crypto_theft,attack_method,非標準ポート8133でのC2通信,c2_communication,high,
2026-08-08_clickfix_macos_infostealer_crypto_theft,crime_trend,ClickFix,clickfix,high,
2026-08-08_clickfix_macos_infostealer_crypto_theft,crime_trend,暗号資産の取引改ざんと窃取,crypto_theft,high,
2026-08-08_wordpress_pre_auth_xss_cve_2026_64638,actor_attribution,pwn.aiによる実証,security_researcher,high,研究者による再現
2026-08-08_wordpress_pre_auth_xss_cve_2026_64638,product,WordPress,wordpress,high,
2026-08-08_wordpress_pre_auth_xss_cve_2026_64638,product_class,CMS,cms,high,
2026-08-08_wordpress_pre_auth_xss_cve_2026_64638,attack_method,XSSからPHPコード実行への連鎖,remote_code_execution,medium,XSS自体に対応するclosed valueがない
2026-08-08_wordpress_pre_auth_xss_cve_2026_64638,attack_method,Application Password発行による悪用,privilege_escalation,low,管理者操作を起点とする権限悪用
2026-08-08_linux_sctp_sctphantom_cve_2026_64564,actor_attribution,Tencent Zhuque Labによる実証,security_researcher,high,
2026-08-08_linux_sctp_sctphantom_cve_2026_64564,product,Linux kernel SCTP,linux_kernel,high,
2026-08-08_linux_sctp_sctphantom_cve_2026_64564,product_class,Linuxカーネル,os,high,
2026-08-08_linux_sctp_sctphantom_cve_2026_64564,attack_method,ローカル低権限からroot権限取得,privilege_escalation,high,
