event_key,dimension,raw_value,normalized_value,confidence,note
2026-08-13_plug_and_pwn_usb_system_privilege_escalation,actor_attribution,DEF CON 34での研究発表,security_researcher,high,研究者による実証発表
2026-08-13_plug_and_pwn_usb_system_privilege_escalation,product,Windows 11,windows_11,high,完全更新済みWindows 11で再現
2026-08-13_plug_and_pwn_usb_system_privilege_escalation,product_class,Windows OS / Plug and Play,os,high,OS本体の機構を悪用
2026-08-13_plug_and_pwn_usb_system_privilege_escalation,product_class,RDPのUSBリダイレクト,remote_access,medium,NoPlug & PwnはRDP経由
2026-08-13_plug_and_pwn_usb_system_privilege_escalation,attack_method,SYSTEM権限取得,privilege_escalation,high,SYSTEM権限のシェル取得
2026-08-13_plug_and_pwn_usb_system_privilege_escalation,attack_method,偽USBデバイスによるベンダー偽装,spoofing,high,Sierra WirelessやSony FeliCaを偽装
2026-08-13_fbi_warning_explicit_photo_account_theft,actor_attribution,性的搾取系サイバー犯罪者,cybercrime,high,国家関与の記載なし
2026-08-13_fbi_warning_explicit_photo_account_theft,initial_access,偽ログイン通知を使ったフィッシング,phishing,high,フィッシングでアカウント乗っ取り
2026-08-13_fbi_warning_explicit_photo_account_theft,attack_method,SNSサポート担当者のなりすまし,spoofing,high,サポート担当者を装う
2026-08-13_fbi_warning_explicit_photo_account_theft,attack_method,利用者を騙すソーシャルエンジニアリング,social_engineering,high,偽通知や偽サポートで誘導
2026-08-13_fbi_warning_explicit_photo_account_theft,attack_method,画像・動画の窃取,data_exfiltration,medium,アカウントから画像動画を持ち出し
2026-08-13_fbi_warning_explicit_photo_account_theft,crime_trend,パスワード・PINの大量試行,credential_stuffing,medium,大量試行によるログイン突破
2026-08-13_fbi_warning_explicit_photo_account_theft,crime_trend,アカウント乗っ取り,account_takeover,high,SNSアカウントの乗っ取り
2026-08-13_fbi_warning_explicit_photo_account_theft,crime_trend,金銭要求を伴う性的脅迫,data_extortion,medium,窃取データを用いた脅迫
2026-08-13_sharepoint_cve_2026_55040_active_exploitation,actor_attribution,攻撃者属性は記事内では不明,unknown,high,グループ名・国籍・動機とも不明と明記
2026-08-13_sharepoint_cve_2026_55040_active_exploitation,initial_access,インターネット公開SharePoint Serverの悪用,exploit_public_facing_app,high,公開サーバーへのPoC攻撃を確認
2026-08-13_sharepoint_cve_2026_55040_active_exploitation,product,Microsoft SharePoint Server,microsoft_sharepoint_server,high,対象製品
2026-08-13_sharepoint_cve_2026_55040_active_exploitation,product_class,SharePoint,collaboration_platform,high,情報共有基盤
2026-08-13_sharepoint_cve_2026_55040_active_exploitation,attack_method,JWTトークン検証不備による認証回避,authentication_bypass,high,CVE-2026-55040
2026-08-13_sharepoint_cve_2026_55040_active_exploitation,attack_method,利用者・管理者へのなりすまし,spoofing,medium,未認証で利用者を偽装可能
2026-08-13_signal_automatic_key_verification,product,Signal,signal,high,対象アプリ
2026-08-13_signal_automatic_key_verification,attack_method,公開鍵差し替えによるMITM,spoofing,medium,鍵差し替えで正規相手を装う攻撃の検出
2026-08-13_chrome_unwanted_notification_reduction,product,Google Chrome,google_chrome,high,対象ブラウザ
2026-08-13_chrome_unwanted_notification_reduction,product_class,Chrome / Android,browser,high,ブラウザ本体の防御機能
2026-08-13_sandworm_uac_0145_trojanized_wireguard,actor,Sandworm,sandworm,high,記事に明示
2026-08-13_sandworm_uac_0145_trojanized_wireguard,actor,UAC-0145,uac_0145,high,Sandwormのサブクラスター
2026-08-13_sandworm_uac_0145_trojanized_wireguard,actor_attribution,ロシア関連Sandworm,nation_state,high,国家関連クラスター
2026-08-13_sandworm_uac_0145_trojanized_wireguard,malware,SopraVPN,sopravpn,high,改ざんWireGuardクライアント
2026-08-13_sandworm_uac_0145_trojanized_wireguard,product,WireGuard,wireguard,high,トロイ化対象のVPNクライアント
2026-08-13_sandworm_uac_0145_trojanized_wireguard,product_class,VPNクライアント,vpn,high,VPN製品を偽装・改ざん
2026-08-13_sandworm_uac_0145_trojanized_wireguard,initial_access,偽求人による接触と誘導,phishing,medium,偽求人・面接を入口とする誘導
2026-08-13_sandworm_uac_0145_trojanized_wireguard,attack_method,偽求人と偽技術課題による誘導,social_engineering,high,面接を装って実行を誘導
2026-08-13_sandworm_uac_0145_trojanized_wireguard,attack_method,タスク登録による常駐,persistence,high,Windowsでタスク登録
2026-08-13_sandworm_uac_0145_trojanized_wireguard,attack_method,独自Base64による難読化,defense_evasion,medium,解析妨害
2026-08-13_sandworm_uac_0145_trojanized_wireguard,attack_method,Sopra Steriaを偽装したドメイン,spoofing,medium,正規IT企業を偽装
2026-08-13_sandworm_uac_0145_trojanized_wireguard,crime_trend,偽求人・偽面接,fake_job_recruitment,high,求人を使った侵入手口
2026-08-13_shieldbreak_defender_zero_day,actor,Nightmare-Eclipse,nightmare_eclipse,high,PoC公開者
2026-08-13_shieldbreak_defender_zero_day,actor_attribution,研究者によるゼロデイ・PoC公開,security_researcher,high,研究目的の公開
2026-08-13_shieldbreak_defender_zero_day,product,Microsoft Defender,microsoft_defender,high,対象製品
2026-08-13_shieldbreak_defender_zero_day,product_class,Microsoft Defender,security_tool,high,セキュリティ製品の脆弱性
2026-08-13_shieldbreak_defender_zero_day,attack_method,SYSTEM権限へ昇格,privilege_escalation,high,修正済み環境でもSYSTEMシェル生成
2026-08-13_chrome_vpn_extension_proxy_campaign,actor,Myxa VPN,myxa_vpn,medium,Socketは運用関連を指摘するが断定はしていない
2026-08-13_chrome_vpn_extension_proxy_campaign,actor_attribution,商用VPN事業と結び付く運用,cybercrime,medium,国家支援の証拠なしと明記
2026-08-13_chrome_vpn_extension_proxy_campaign,product,Google Chrome,google_chrome,medium,Chrome Web Storeで配布
2026-08-13_chrome_vpn_extension_proxy_campaign,product_class,VPN／プロキシChrome拡張機能,browser_extension,high,737件の拡張機能
2026-08-13_chrome_vpn_extension_proxy_campaign,attack_method,悪性ブラウザー拡張,malicious_extension,high,拡張機能で通信を転送
2026-08-13_chrome_vpn_extension_proxy_campaign,attack_method,正規VPNブランドの偽装,spoofing,high,Proton VPNやNordVPNなどを偽装
2026-08-13_chrome_vpn_extension_proxy_campaign,attack_method,DoHによるDNS遮断回避,defense_evasion,medium,攻撃者ドメインの通常DNS照会を回避
2026-08-13_litellm_ai_supply_chain_breach,actor,TeamPCP,teampcp,high,記事に明示
2026-08-13_litellm_ai_supply_chain_breach,actor_attribution,金銭目的のTeamPCP,cybercrime,high,金銭目的と記載
2026-08-13_litellm_ai_supply_chain_breach,malware,SANDCLOCK,sandclock,high,認証情報スティーラー
2026-08-13_litellm_ai_supply_chain_breach,product,LiteLLM,litellm,high,悪性版が公開された対象
2026-08-13_litellm_ai_supply_chain_breach,product,Trivy,trivy,high,漏えいトークンの起点
2026-08-13_litellm_ai_supply_chain_breach,product_class,PyPI,package_ecosystem,high,PyPIで悪性版を公開
2026-08-13_litellm_ai_supply_chain_breach,product_class,CI/CDパイプライン,ci_cd_platform,high,43万件超のCI/CDが露出
2026-08-13_litellm_ai_supply_chain_breach,initial_access,Trivyの漏えい済み自動化トークン,stolen_token,high,トークンを起点にビルドチェーンへ侵入
2026-08-13_litellm_ai_supply_chain_breach,attack_method,ビルドチェーン侵害,supply_chain_compromise,high,信頼された配布経路の侵害
2026-08-13_litellm_ai_supply_chain_breach,attack_method,悪意あるLiteLLMパッケージ公開,malicious_package,high,PyPIで約40分間公開
2026-08-13_litellm_ai_supply_chain_breach,attack_method,SSH鍵・クラウド資格情報の収集,credential_theft,high,各種シークレットを収集
2026-08-13_litellm_ai_supply_chain_breach,attack_method,秘密情報の外部送信,data_exfiltration,high,/proc経由で読み取り外部送信
2026-08-13_city_forum_salesforce_servicenow_campaign,actor,City-Forum,city_forum,high,Recoによるキャンペーン命名
2026-08-13_city_forum_salesforce_servicenow_campaign,actor_attribution,帰属は行われていない,unknown,high,ShinyHuntersとの類似はあるが帰属なし
2026-08-13_city_forum_salesforce_servicenow_campaign,product,Salesforce,salesforce,high,標的SaaS
2026-08-13_city_forum_salesforce_servicenow_campaign,product,ServiceNow,servicenow,high,標的SaaS
2026-08-13_city_forum_salesforce_servicenow_campaign,product_class,SalesforceとServiceNow,cloud_service,high,SaaS環境の公開設定を悪用
2026-08-13_city_forum_salesforce_servicenow_campaign,attack_method,匿名アクセス可能なデータの収集,data_exfiltration,medium,ゲスト権限で取得可能な情報を収集
2026-08-13_dark_web_pricing_intelligence_report,actor_attribution,ダークウェブ上の犯罪エコシステム,cybercrime,high,犯罪市場の価格動向
2026-08-13_dark_web_pricing_intelligence_report,attack_method,セッションCookieによるMFA回避,session_hijacking,medium,セッションリプレイの高価値化
2026-08-13_dark_web_pricing_intelligence_report,attack_method,長寿命トークンの取引,token_theft,medium,認証素材が高値で取引
2026-08-13_dark_web_pricing_intelligence_report,crime_trend,認証情報の大量流通市場,infostealer_market,high,認証情報売買のエコシステム
2026-08-13_ai_coding_agent_safety_issue_research,product,Cursor,cursor,high,問題報告数が最多
2026-08-13_ai_coding_agent_safety_issue_research,product,Claude,claude,high,統合リスクが報告
2026-08-13_ai_coding_agent_safety_issue_research,product_class,AIコーディングエージェント,ai_tool,high,LLMアプリ・AIエージェント
2026-08-13_ai_coding_agent_safety_issue_research,product_class,コード生成ツール,developer_tool,medium,開発支援ツールとして利用
2026-08-13_china_cybercrime_crackdown_scam_centers,actor,Prince Holding Group,prince_holding_group,medium,創業者が起訴された組織
2026-08-13_china_cybercrime_crackdown_scam_centers,actor_attribution,中国人が率いる組織犯罪ネットワーク,cybercrime,high,金銭目的の組織犯罪
2026-08-13_china_cybercrime_crackdown_scam_centers,crime_trend,投資・恋愛を装う詐欺,investment_scam,medium,詐欺センターによる勧誘手口
2026-08-13_fukuchiyama_center_email_account_compromise,crime_trend,メールアカウントの乗っ取り,account_takeover,medium,スパム踏み台として悪用
