event_key,dimension,raw_value,normalized_value,confidence,note
2026-08-14_ukraine_call_center_takedown,actor_attribution,組織的詐欺ネットワーク,cybercrime,high,金銭目的の詐欺組織と明記
2026-08-14_ukraine_call_center_takedown,attack_method,銀行員・ブローカー・法執行機関を装う電話,social_engineering,high,
2026-08-14_ukraine_call_center_takedown,attack_method,法執行機関や銀行員へのなりすまし,spoofing,high,
2026-08-14_ukraine_call_center_takedown,crime_trend,詐欺コールセンターによる電話詐欺,vishing,high,
2026-08-14_ukraine_call_center_takedown,crime_trend,偽投資・暗号資産プラットフォームへの誘導,investment_scam,high,
2026-08-14_akira_safe_mode_edr_bypass,actor,Akiraランサムウェアのアフィリエイト,akira,high,
2026-08-14_akira_safe_mode_edr_bypass,actor_attribution,金銭目的のランサムウェアアフィリエイト,cybercrime,high,
2026-08-14_akira_safe_mode_edr_bypass,initial_access,SonicWall SSL VPNの認証情報を使用,stolen_credentials,high,
2026-08-14_akira_safe_mode_edr_bypass,initial_access,MFA未設定で外部公開されたSSL VPN,exposed_remote_service,high,
2026-08-14_akira_safe_mode_edr_bypass,product,SonicWall SSL VPN,sonicwall_ssl_vpn,high,
2026-08-14_akira_safe_mode_edr_bypass,product,AnyDesk,anydesk,high,攻撃者が導入した遠隔操作ツール
2026-08-14_akira_safe_mode_edr_bypass,product_class,SSL VPN機器,vpn,high,
2026-08-14_akira_safe_mode_edr_bypass,malware,Akira (akira.exe),akira,high,
2026-08-14_akira_safe_mode_edr_bypass,attack_method,Safe Mode起動でEDRとDefenderを無効化,defense_evasion,high,
2026-08-14_akira_safe_mode_edr_bypass,attack_method,WinRARとs5cmdでS3へファイル窃取,data_exfiltration,high,
2026-08-14_akira_safe_mode_edr_bypass,attack_method,akira.exeによる暗号化試行,ransomware,high,暗号化自体は失敗
2026-08-14_akira_safe_mode_edr_bypass,crime_trend,窃取データを利用した恐喝,data_extortion,high,
2026-08-14_akira_safe_mode_edr_bypass,crime_trend,ランサムウェアによる恐喝,ransomware_extortion,medium,暗号化は失敗
2026-08-14_akira_safe_mode_edr_bypass,crime_trend,Akiraのアフィリエイトモデル,ransomware_as_a_service,medium,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,actor,Jewelbug（Earth Alux／REF7707）,jewelbug,high,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,actor_attribution,中国国内から活動するhack-for-hire型APT,hack_for_hire,high,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,initial_access,国家通信事業者などが運営する共有Webホスティングの侵害,supply_chain,medium,共有基盤経由で複数の政府Webメールへ波及
2026-08-14_jewelbug_govt_webmail_crypto_fraud,malware,Antinoバックドア,antino,high,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,attack_method,政府Webメールへの悪意あるJavaScript注入,code_injection,high,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,attack_method,WebメールCookieと認証情報の窃取,credential_theft,high,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,attack_method,58万件超のCookie窃取,session_hijacking,medium,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,attack_method,悪意あるブラウザー拡張機能の導入,malicious_extension,high,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,attack_method,Antinoバックドアの設置,backdoor,high,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,attack_method,偽Adobe Flash更新・偽OKX/Binanceサイト,spoofing,high,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,attack_method,クリックボットでランキングを操作し詐欺サイトへ誘導,seo_spam_redirect,medium,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,attack_method,共有Webホスティング侵害による多数環境への波及,supply_chain_compromise,medium,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,product_class,悪意あるブラウザー拡張機能,browser_extension,medium,
2026-08-14_jewelbug_govt_webmail_crypto_fraud,crime_trend,暗号資産利用者を狙う大規模詐欺,crypto_theft,high,
2026-08-14_vmware_vcenter_cve_2026_59310_exploitation,initial_access,未認証でネットワーク到達可能なvCenterの脆弱性悪用,exploit_public_facing_app,high,
2026-08-14_vmware_vcenter_cve_2026_59310_exploitation,product,VMware vCenter (Syslog Server),vmware_vcenter,high,
