event_key,dimension,raw_value,normalized_value,confidence,note
2026-08-10_head_mare_trueconf_supply_chain_compromise,actor,Head Mare,head_mare,high,Markdownに攻撃者名として明示
2026-08-10_head_mare_trueconf_supply_chain_compromise,actor_attribution,ロシア組織を標的とするハクティビスト集団,hacktivist,high,ハクティビスト集団と明示
2026-08-10_head_mare_trueconf_supply_chain_compromise,initial_access,未更新のTrueConf Serverの脆弱性を連鎖させ認証なしでコード実行,exploit_public_facing_app,high,公開サーバーの脆弱性悪用が入口
2026-08-10_head_mare_trueconf_supply_chain_compromise,initial_access,正規インストーラーを差し替え更新として配布,malicious_update,high,下流利用者への入口は改ざん更新配布
2026-08-10_head_mare_trueconf_supply_chain_compromise,product,TrueConf Server,trueconf_server,high,侵害された対象製品
2026-08-10_head_mare_trueconf_supply_chain_compromise,product,TrueConf Client,trueconf_client,high,改ざんされたインストーラー製品
2026-08-10_head_mare_trueconf_supply_chain_compromise,product,Microsoft OneDrive,microsoft_onedrive,high,PhantomGraphのC2として悪用
2026-08-10_head_mare_trueconf_supply_chain_compromise,product_class,ビデオ会議・コラボレーション基盤,collaboration_platform,high,TrueConfは会議・コラボ基盤
2026-08-10_head_mare_trueconf_supply_chain_compromise,malware,PhantomCore,phantomcore,high,改ざんインストーラーに埋め込まれたバックドア
2026-08-10_head_mare_trueconf_supply_chain_compromise,malware,PhantomGraph,phantomgraph,high,OneDriveをC2とするバックドア
2026-08-10_head_mare_trueconf_supply_chain_compromise,attack_method,認証なしでSYSTEM権限のコード実行,remote_code_execution,high,脆弱性連鎖による未認証RCE
2026-08-10_head_mare_trueconf_supply_chain_compromise,attack_method,正規インストーラーの改ざん配布,supply_chain_compromise,high,配布経路の侵害
2026-08-10_head_mare_trueconf_supply_chain_compromise,attack_method,locale.phpをWebシェルへ置換／PhantomCore・PhantomGraph設置,backdoor,high,Webシェルとバックドア設置
2026-08-10_head_mare_trueconf_supply_chain_compromise,attack_method,Microsoft OneDriveをC2として命令取得,c2_communication,high,OneDrive経由のC2通信
2026-08-10_head_mare_trueconf_supply_chain_compromise,attack_method,LSASSメモリダンプ,credential_theft,high,LSASSダンプによる認証情報窃取
2026-08-10_head_mare_trueconf_supply_chain_compromise,attack_method,継続的な遠隔操作／リバースSSHトンネル,persistence,medium,Webシェルとトンネルによる継続アクセス
