event_key,dimension,raw_value,normalized_value,confidence,note
2026-08-19_hypeagent_loader_stealer,malware,HypeAgent,hypeagent,high,ローダー兼スティーラーとして明示
2026-08-19_hypeagent_loader_stealer,attack_method,認証情報窃取（スティーラー）,credential_theft,medium,スティーラー機能の記載
2026-08-19_hypeagent_loader_stealer,attack_method,C2サーバー,c2_communication,high,C2の探索条件が記載
2026-08-19_wordpress_clickfix_japan,product,WordPress,wordpress,high,改ざん対象として明示
2026-08-19_wordpress_clickfix_japan,product_class,改ざんされたWordPressサイト,cms,high,
2026-08-19_wordpress_clickfix_japan,attack_method,ClickFixによる実行誘導,social_engineering,high,
2026-08-19_wordpress_clickfix_japan,crime_trend,ClickFix,clickfix,high,見出しに明示
2026-08-19_wordpress_clickfix_japan,initial_access,改ざんサイト閲覧からの誘導,drive_by_download,medium,改ざんWordPress経由の誘導
2026-08-19_jp_malspam_manageengine_rmm_abuse,initial_access,日本語マルスパム,malspam,high,
2026-08-19_jp_malspam_manageengine_rmm_abuse,attack_method,PDF.htaの実行,malicious_document,high,zip内のHTAファイル
2026-08-19_jp_malspam_manageengine_rmm_abuse,attack_method,RMM経由の遠隔操作C2,c2_communication,high,jpword[.]cc:8383等
2026-08-19_jp_malspam_manageengine_rmm_abuse,attack_method,正規RMMによる遠隔アクセスの維持,persistence,medium,UEMS Agentのインストール
2026-08-19_jp_malspam_manageengine_rmm_abuse,product,ManageEngine UEMS Agent,manageengine_uems_agent,high,RMMとして悪用
2026-08-19_jp_malspam_manageengine_rmm_abuse,product_class,RMM（遠隔管理）エージェント,remote_access,high,
2026-08-19_jp_malspam_valleyrat,initial_access,日本語マルスパム,malspam,high,
2026-08-19_jp_malspam_valleyrat,malware,ValleyRAT,valleyrat,high,
2026-08-19_jp_malspam_valleyrat,attack_method,imgマウントによる実行ファイル配布,malicious_document,high,zip/imgを用いた配布
2026-08-19_jp_malspam_valleyrat,attack_method,Defender除外設定の追加,defense_evasion,high,Add-MpPreference -ExclusionPath
2026-08-19_jp_malspam_valleyrat,attack_method,C2通信,c2_communication,high,207.56.119[.]83:6666
2026-08-19_jp_malspam_valleyrat,attack_method,explorer.exeへの注入,process_injection,medium,process_treeからの推測
2026-08-19_clop_windchill_custom_webshell,actor,Clop,clop,high,高い可能性で関連付けと記載
2026-08-19_clop_windchill_custom_webshell,actor_attribution,金銭目的のデータ窃取・恐喝グループ,cybercrime,high,
2026-08-19_clop_windchill_custom_webshell,initial_access,CVE-2026-12569の悪用,exploit_public_facing_app,high,
2026-08-19_clop_windchill_custom_webshell,product,PTC Windchill / FlexPLM,ptc_windchill,high,
2026-08-19_clop_windchill_custom_webshell,attack_method,JSP Webシェルの設置,backdoor,high,
2026-08-19_clop_windchill_custom_webshell,attack_method,認証情報の復号・取得,credential_theft,high,LDAP管理者パスワード等
2026-08-19_clop_windchill_custom_webshell,attack_method,ファイル列挙とデータ窃取,data_exfiltration,high,
2026-08-19_clop_windchill_custom_webshell,attack_method,正規処理に紛れた検知回避,defense_evasion,medium,独自ヘッダーと正規DB接続の利用
2026-08-19_clop_windchill_custom_webshell,crime_trend,大量侵害型のデータ恐喝,data_extortion,high,
2026-08-19_cisa_windows_task_host_ransomware_exploitation,product,Windows 11 / Windows Server 2025,microsoft_windows,high,
2026-08-19_cisa_windows_task_host_ransomware_exploitation,product_class,Windows OS,os,high,
2026-08-19_cisa_windows_task_host_ransomware_exploitation,attack_method,SYSTEM権限への昇格,privilege_escalation,high,
2026-08-19_cisa_windows_task_host_ransomware_exploitation,attack_method,ランサムウェア攻撃での悪用,ransomware,high,CISAが明示
