event_key,dimension,raw_value,normalized_value,confidence,note
2026-08-26_japanese_malspam_valleyrat_campaign,malware,ValleyRAT,valleyrat,high,本文にmalware: ValleyRATと明記
2026-08-26_japanese_malspam_valleyrat_campaign,initial_access,日本語マルスパム,malspam,high,件名付きメール配布
2026-08-26_japanese_malspam_valleyrat_campaign,attack_method,ZIP/7z添付からIMGをマウントしEXE実行,malicious_document,medium,添付ファイル経由の実行
2026-08-26_japanese_malspam_valleyrat_campaign,attack_method,fshsjlk[.]cc / cicfo[.]com への通信,c2_communication,high,通信先が列挙されている
2026-08-26_anonymouskit_phaas_iphone_passcode_phishing,actor,AnonyMousKIT,anonymouskit,high,PhaaS名として明示
2026-08-26_anonymouskit_phaas_iphone_passcode_phishing,actor_attribution,盗難iPhoneの転売・データ窃取を狙うサイバー犯罪者,cybercrime,high,本文に明記
2026-08-26_anonymouskit_phaas_iphone_passcode_phishing,crime_trend,PhaaS(506ドメイン・168再販ブランド),phishing_kit_ecosystem,high,
2026-08-26_anonymouskit_phaas_iphone_passcode_phishing,crime_trend,AI音声エージェントによる偽Apple Support通話,vishing,high,
2026-08-26_anonymouskit_phaas_iphone_passcode_phishing,crime_trend,メール・SMS・WhatsAppでの被害者接触,smishing,medium,SMSでの接触が明示
2026-08-26_anonymouskit_phaas_iphone_passcode_phishing,attack_method,Apple Account認証情報と2FAコードの取得,credential_theft,high,
2026-08-26_anonymouskit_phaas_iphone_passcode_phishing,attack_method,Apple SupportのAliceを名乗る,spoofing,high,
2026-08-26_anonymouskit_phaas_iphone_passcode_phishing,attack_method,実情報を用いて被害者からパスコードを聞き出す,social_engineering,high,
2026-08-26_anonymouskit_phaas_iphone_passcode_phishing,initial_access,偽Find My／Appleページへの誘導,phishing,high,
2026-08-26_anonymouskit_phaas_iphone_passcode_phishing,product,iPhone,iphone,high,盗難iPhoneのパスコードが標的
2026-08-26_norway_government_ddos_disruption,attack_method,大規模DDoS攻撃,ddos,high,
2026-08-26_norway_government_ddos_disruption,initial_access,システム侵害の兆候なし,not_applicable,high,侵入を伴わないDDoS
2026-08-26_norway_government_ddos_disruption,actor_attribution,公式な帰属は未確認,unknown,high,ロシア関与の報道はあるが未確認
