event_key,dimension,raw_value,normalized_value,confidence,note
2026-05-09_nvidia_geforce_now_data_breach,actor,ShinyHunters,shinyhunters,low,ShinyHunters名義で投稿も偽者とみられる
2026-05-09_nvidia_geforce_now_data_breach,actor_attribution,サイバー犯罪グループ,cybercrime,low,ShinyHunters名義の犯行主張、偽者の可能性あり
2026-05-09_nvidia_geforce_now_data_breach,product,GeForce NOW,geforce_now,high,
2026-05-09_nvidia_geforce_now_data_breach,product_class,クラウドゲーミングサービス,cloud_service,high,GeForce NOWはクラウドゲーミングSaaS
2026-05-09_nvidia_geforce_now_data_breach,attack_method,データ窃取,data_exfiltration,medium,顧客情報が第三者にアクセスされた
2026-05-09_trellix_source_code_breach_ransomhouse,actor,RansomHouse,ransomhouse,medium,真正性は未確認だが犯行声明あり
2026-05-09_trellix_source_code_breach_ransomhouse,actor_attribution,サイバー犯罪グループ,cybercrime,medium,データ窃取・恐喝を行うサイバー犯罪グループ
2026-05-09_trellix_source_code_breach_ransomhouse,product,Trellix,trellix,high,
2026-05-09_trellix_source_code_breach_ransomhouse,product_class,セキュリティツール,security_tool,high,Trellixはセキュリティベンダー製品
2026-05-09_trellix_source_code_breach_ransomhouse,attack_method,データ窃取,data_exfiltration,medium,
2026-05-09_trellix_source_code_breach_ransomhouse,attack_method,ランサムウェア(データ暗号化),ransomware,medium,侵入がデータ暗号化につながったと主張
2026-05-09_trellix_source_code_breach_ransomhouse,crime_trend,データ恐喝,data_extortion,medium,データ窃取・漏洩脅迫が目的
2026-05-09_ivanti_epmm_zero_day_cve_2026_6973,product,Ivanti EPMM,ivanti_epmm,high,
2026-05-09_ivanti_epmm_zero_day_cve_2026_6973,product_class,リモートアクセス・モバイル管理,remote_access,high,EPMMはEnterprise Mobile Management製品
2026-05-09_ivanti_epmm_zero_day_cve_2026_6973,attack_method,リモートコード実行,remote_code_execution,high,管理者権限を持つ攻撃者がリモートで任意コード実行可能
2026-05-09_ivanti_epmm_zero_day_cve_2026_6973,initial_access,公開アプリ悪用,exploit_public_facing_app,high,インターネット公開のEPMMアプライアンスが対象
2026-05-09_zara_data_breach_shinyhunters,actor,ShinyHunters,shinyhunters,high,ShinyHuntersが犯行を主張
2026-05-09_zara_data_breach_shinyhunters,actor_attribution,サイバー犯罪グループ,cybercrime,high,データ窃取・恐喝グループ
2026-05-09_zara_data_breach_shinyhunters,initial_access,Anodot認証トークン窃取,stolen_token,high,侵害されたAnodot認証トークンでBigQueryにアクセス
2026-05-09_zara_data_breach_shinyhunters,product_class,クラウドデータ基盤,cloud_service,high,BigQuery経由での侵害
2026-05-09_zara_data_breach_shinyhunters,attack_method,データ窃取,data_exfiltration,high,140GBのデータが窃取・公開
2026-05-09_zara_data_breach_shinyhunters,crime_trend,データ恐喝,data_extortion,high,データを公開し恐喝
2026-05-09_federal_contractor_db_wipe_conviction,actor_attribution,内部者・元委託業者,insider,high,解雇後に不正アクセスした元委託業者
2026-05-09_federal_contractor_db_wipe_conviction,initial_access,内部者悪用,insider_abuse,high,再雇用により得た内部アクセス権を悪用
2026-05-09_federal_contractor_db_wipe_conviction,product_class,データベース,database,high,連邦政府データベースが消去対象
