event_key,dimension,raw_value,normalized_value,confidence,note
2026-05-21_grafana_breach_tanstack_token,actor,TeamPCP,teampcp,high,TeamPCPとされると記載
2026-05-21_grafana_breach_tanstack_token,actor_attribution,金銭目的の犯罪グループ,cybercrime,high,身代金要求で金銭目的と記載
2026-05-21_grafana_breach_tanstack_token,initial_access,TanStack npm supply chain,supply_chain,high,TanStack npmサプライチェーン攻撃が入口
2026-05-21_grafana_breach_tanstack_token,attack_method,token theft,token_theft,high,GitHubワークフロートークンが窃取された
2026-05-21_grafana_breach_tanstack_token,attack_method,data exfiltration,data_exfiltration,high,ソースコードと業務関連情報がダウンロードされた
2026-05-21_grafana_breach_tanstack_token,product,Grafana,grafana,high,侵害された製品
2026-05-21_grafana_breach_tanstack_token,product_class,CI/CD基盤,ci_cd_platform,high,GitHubワークフロー(CI/CD)が攻撃経路
2026-05-21_grafana_breach_tanstack_token,malware,Shai-Hulud,shai_hulud,medium,TeamPCPが関連するマルウェアキャンペーンとして記載
2026-05-21_grafana_breach_tanstack_token,crime_trend,data extortion,data_extortion,high,ランサムウェアなしの身代金要求でデータ恐喝
2026-05-21_drupal_critical_vulnerability_advisory,product,Drupal,drupal,high,脆弱性の影響製品
2026-05-21_drupal_critical_vulnerability_advisory,product_class,CMS,cms,high,DrupalはCMS製品
2026-05-21_pintheft_arch_linux_privilege_escalation,product,Linux Kernel,linux_kernel,high,脆弱性はLinuxカーネルのRDS処理にある
2026-05-21_pintheft_arch_linux_privilege_escalation,product_class,OS,os,high,Arch Linux(Linux OS)に影響
2026-05-21_pintheft_arch_linux_privilege_escalation,attack_method,privilege escalation,privilege_escalation,high,root権限取得が可能な権限昇格脆弱性
2026-05-21_github_breach_malicious_vscode_extension_teampcp,actor,TeamPCP,teampcp,high,TeamPCPが犯行を主張
2026-05-21_github_breach_malicious_vscode_extension_teampcp,actor_attribution,金銭目的の犯罪グループ,cybercrime,high,データ販売による金銭目的
2026-05-21_github_breach_malicious_vscode_extension_teampcp,initial_access,悪意あるVS Code拡張機能(Marketplace),supply_chain,high,VS Code Marketplace経由の悪意ある拡張機能をインストール
2026-05-21_github_breach_malicious_vscode_extension_teampcp,attack_method,malicious VS Code extension,malicious_extension,high,悪意あるVS Code拡張機能を使用
2026-05-21_github_breach_malicious_vscode_extension_teampcp,attack_method,data exfiltration from repos,data_exfiltration,high,内部リポジトリからソースコードが窃取された
2026-05-21_github_breach_malicious_vscode_extension_teampcp,product,Visual Studio Code,visual_studio_code,high,悪意ある拡張機能のプラットフォーム
2026-05-21_github_breach_malicious_vscode_extension_teampcp,product,GitHub,github,high,侵害されたリポジトリ管理プラットフォーム
2026-05-21_github_breach_malicious_vscode_extension_teampcp,product_class,開発者ツール,developer_tool,high,VS Code拡張機能が攻撃経路
2026-05-21_github_breach_malicious_vscode_extension_teampcp,crime_trend,data extortion - selling stolen source code,data_extortion,high,盗難データを5万ドル以上で販売するとの脅迫
2026-05-21_yellowkey_windows_bitlocker_zeroday,product,Windows,windows,high,CVE-2026-45585の影響製品
2026-05-21_yellowkey_windows_bitlocker_zeroday,product_class,OS,os,high,Windowsに影響するゼロデイ
2026-05-21_yellowkey_windows_bitlocker_zeroday,attack_method,BitLocker bypass via FsTx file,authentication_bypass,high,BitLocker保護ドライブへのアクセスが可能
2026-05-21_chromadb_preauth_rce_cve_2026_45829,product,ChromaDB,chromadb,high,CVE-2026-45829の影響製品
2026-05-21_chromadb_preauth_rce_cve_2026_45829,product_class,AIツール・LLMアプリ,ai_tool,high,AIアプリ向けベクターデータベース
2026-05-21_chromadb_preauth_rce_cve_2026_45829,initial_access,公開ChromaDBサーバーの悪用,exploit_public_facing_app,high,インターネット公開インスタンスの73%が脆弱
2026-05-21_chromadb_preauth_rce_cve_2026_45829,attack_method,pre-auth RCE via malicious ML model,remote_code_execution,high,認証前に任意コード実行が可能
2026-05-21_fox_tempest_malware_signing_service_takedown,actor,Fox Tempest,fox_tempest,high,妨害されたMSaaS運営グループ
2026-05-21_fox_tempest_malware_signing_service_takedown,actor_attribution,金銭目的の犯罪エコシステム,cybercrime,high,金銭目的の犯罪サービス
2026-05-21_fox_tempest_malware_signing_service_takedown,malware,Lumma Stealer,lumma_stealer,high,Fox Tempestの署名証明書を利用したマルウェア
2026-05-21_fox_tempest_malware_signing_service_takedown,malware,Vidar,vidar,high,Fox Tempestの署名証明書を利用したマルウェア
2026-05-21_fox_tempest_malware_signing_service_takedown,malware,Oyster,oyster,high,Fox Tempestの署名証明書を利用したマルウェア
2026-05-21_fox_tempest_malware_signing_service_takedown,malware,Rhysida,rhysida,high,Fox Tempestの署名証明書を利用したランサムウェア
2026-05-21_fox_tempest_malware_signing_service_takedown,attack_method,defense evasion via code signing,defense_evasion,high,正規コード署名証明書でAV検知回避
