event_key,dimension,raw_value,normalized_value,confidence,note
2026-05-20_japanese_malspam_zaiumusho,initial_access,マルスパム,malspam,high,件名「ざいむしょひょう」の悪性メール
2026-05-20_japanese_malspam_zaiumusho,attack_method,.zip > .exe,malicious_document,medium,ZIP内のEXEによるマルウェア配布
2026-05-20_japanese_malspam_zaiumusho,attack_method,C2通信（47.79.253.210、43.165.179.173:5000）,c2_communication,high,感染後C2サーバーへ接続
2026-05-20_shai_hulud_npm_supply_chain,initial_access,npmサプライチェーン,supply_chain,high,npm @antvエコシステムへの悪性パッケージ公開
2026-05-20_shai_hulud_npm_supply_chain,attack_method,悪意あるnpmパッケージ600件超,malicious_package,high,600件超の悪性npmパッケージを公開
2026-05-20_shai_hulud_npm_supply_chain,attack_method,サプライチェーン侵害（@antv）,supply_chain_compromise,high,@antvエコシステムを通じた依存関係侵害
2026-05-20_shai_hulud_npm_supply_chain,attack_method,GitHub・npm・クラウド・Kubernetes等の認証情報窃取,credential_theft,high,開発環境・CI/CDから多種の認証情報を窃取
2026-05-20_shai_hulud_npm_supply_chain,attack_method,Session P2Pへのデータ送信,data_exfiltration,high,暗号化してSession P2Pで流出
2026-05-20_shai_hulud_npm_supply_chain,attack_method,Sigstore来歴証明の偽装,defense_evasion,high,OIDCトークン悪用でSigstore証明書取得し正規署名済みに見せかける
2026-05-20_shai_hulud_npm_supply_chain,product,npm,npm,high,悪性パッケージ公開先
2026-05-20_shai_hulud_npm_supply_chain,product_class,パッケージ基盤,package_ecosystem,high,npmエコシステムを標的
2026-05-20_shai_hulud_npm_supply_chain,actor_attribution,攻撃者属性不明,unknown,medium,TeamPCPコード流出後のため帰属困難と記載
2026-05-20_7eleven_shinyhunters_breach,actor,ShinyHunters,shinyhunters,high,ShinyHunters恐喝グループが侵害を主張し7-Elevenが確認
2026-05-20_7eleven_shinyhunters_breach,actor_attribution,サイバー犯罪,cybercrime,high,データ窃取と恐喝を目的とするサイバー犯罪グループ
2026-05-20_7eleven_shinyhunters_breach,initial_access,不明,unknown,medium,Salesforce侵害の詳細な侵入経路は未公表
2026-05-20_7eleven_shinyhunters_breach,attack_method,60万件超のデータ窃取,data_exfiltration,high,60万件超の記録を窃取
