event_key,dimension,raw_value,normalized_value,confidence,note
2026-05-25_ghost_cms_sqli_clickfix,product,Ghost CMS,ghost_cms,high,
2026-05-25_ghost_cms_sqli_clickfix,product_class,CMS,cms,high,
2026-05-25_ghost_cms_sqli_clickfix,initial_access,公開アプリ悪用,exploit_public_facing_app,high,
2026-05-25_ghost_cms_sqli_clickfix,attack_method,SQL Injection,sql_injection,high,
2026-05-25_ghost_cms_sqli_clickfix,crime_trend,ClickFix,clickfix,high,
2026-05-25_laravel_lang_supply_chain,product,laravel-lang,laravel_lang,high,
2026-05-25_laravel_lang_supply_chain,product_class,パッケージエコシステム,package_ecosystem,high,
2026-05-25_laravel_lang_supply_chain,initial_access,サプライチェーン,supply_chain,high,
2026-05-25_laravel_lang_supply_chain,attack_method,サプライチェーン侵害,supply_chain_compromise,high,
2026-05-25_laravel_lang_supply_chain,attack_method,認証情報窃取,credential_theft,high,
2026-05-25_cinemagoal_piracy_takedown,actor_attribution,cybercrime,cybercrime,high,
2026-05-25_cinemagoal_piracy_takedown,attack_method,認証情報窃取(ストリーミングコード),credential_theft,high,
2026-05-25_cinemagoal_piracy_takedown,crime_trend,アカウント乗っ取り,account_takeover,high,
2026-05-25_netherlands_stark_industries_seizure,actor,NoName057(16),noname057_16,medium,親ロシア派DDoSグループとの関連が報道で指摘
2026-05-25_netherlands_stark_industries_seizure,actor_attribution,hacktivist,hacktivist,medium,親ロシア派活動との関連から
2026-05-25_netherlands_stark_industries_seizure,attack_method,DDoS,ddos,high,
2026-05-25_tech_support_fraud_executives_guilty,actor_attribution,cybercrime,cybercrime,high,
2026-05-25_tech_support_fraud_executives_guilty,crime_trend,偽技術サポート詐欺(vishing),vishing,high,
2026-05-25_apex_one_zero_day_exploitation,product,Trend Micro Apex One,trend_micro_apex_one,high,
2026-05-25_apex_one_zero_day_exploitation,product_class,セキュリティツール,security_tool,high,
2026-05-25_drupal_sqli_active_exploitation,product,Drupal,drupal,high,
2026-05-25_drupal_sqli_active_exploitation,product_class,CMS,cms,high,
2026-05-25_drupal_sqli_active_exploitation,initial_access,公開アプリ悪用,exploit_public_facing_app,high,
2026-05-25_drupal_sqli_active_exploitation,attack_method,SQL Injection,sql_injection,high,
2026-05-25_drupal_sqli_active_exploitation,attack_method,リモートコード実行,remote_code_execution,medium,SQLi経由のRCE可能性が明示
2026-05-25_drupal_sqli_active_exploitation,attack_method,権限昇格,privilege_escalation,medium,SQLi経由の権限昇格可能性が明示
