event_key,dimension,raw_value,normalized_value,confidence,note
2026-05-30_llmshare_chatgpt_share_malware_campaign,actor,LLMShare campaign,llmshare_campaign,medium,LLMShareキャンペーンとして明記
2026-05-30_llmshare_chatgpt_share_malware_campaign,initial_access,Google広告経由フィッシング,phishing,high,Google広告でChatGPT検索ユーザーを偽ページへ誘導
2026-05-30_llmshare_chatgpt_share_malware_campaign,product,ChatGPT,chatgpt,high,ChatGPT共有機能が悪用
2026-05-30_llmshare_chatgpt_share_malware_campaign,product_class,AIツール,ai_tool,high,ChatGPTのレンダリング機能悪用
2026-05-30_llmshare_chatgpt_share_malware_campaign,attack_method,spoofing,spoofing,high,正規chatgpt.com上に偽の障害ページを表示
2026-05-30_llmshare_chatgpt_share_malware_campaign,attack_method,defense evasion (cloaking),defense_evasion,medium,クローキングでURLScanなどには無害なサイトを表示
2026-05-30_23andme_breach_california_lawsuit,product,23andMe,23andme,high,23andMeの遺伝データ侵害に対する訴訟
2026-05-30_23andme_breach_california_lawsuit,product_class,クラウドサービス,cloud_service,high,ゲノムデータのクラウドサービス
2026-05-30_23andme_breach_california_lawsuit,initial_access,stolen credentials (credential stuffing),stolen_credentials,high,クレデンシャルスタッフィングによる侵入
2026-05-30_23andme_breach_california_lawsuit,attack_method,credential theft,credential_theft,high,認証情報を悪用して侵入
2026-05-30_23andme_breach_california_lawsuit,crime_trend,credential stuffing,credential_stuffing,high,クレデンシャルスタッフィング対策怠慢が訴因
2026-05-30_23andme_breach_california_lawsuit,actor_attribution,cybercrime,cybercrime,medium,金銭目的のデータ窃取
2026-05-30_dutch_asocks_botnet_takedown,malware,Asocks,asocks,medium,Asocksプロキシサービスとの関連が報じられた（当局未確認）
2026-05-30_dutch_asocks_botnet_takedown,attack_method,C2 communication,c2_communication,high,感染端末を制御してサイバー攻撃に使用
2026-05-30_dutch_asocks_botnet_takedown,actor_attribution,cybercrime,cybercrime,medium,犯罪目的のボットネット運営
2026-05-30_chrome_dbsc_cookie_theft_protection_release,product,Google Chrome,google_chrome,high,ChromeのDBSC機能
2026-05-30_chrome_dbsc_cookie_theft_protection_release,product_class,ブラウザ,browser,high,ブラウザのセキュリティ機能
2026-05-30_troy_murray_elderly_data_selling_conviction,actor,Troy Murray,troy_murray,high,ノースカロライナ州のTroy Murray被告
2026-05-30_troy_murray_elderly_data_selling_conviction,actor_attribution,cybercrime,cybercrime,high,金銭目的の犯罪者
2026-05-30_troy_murray_elderly_data_selling_conviction,attack_method,data exfiltration,data_exfiltration,high,個人情報リストを詐欺師に販売
2026-05-30_google_engineer_polymarket_insider_trading,actor,Michele Spagnuolo,michele_spagnuolo,high,Googleエンジニア被告
2026-05-30_google_engineer_polymarket_insider_trading,actor_attribution,insider,insider,high,内部者による機密データの不正利用
2026-05-30_google_engineer_polymarket_insider_trading,initial_access,insider abuse,insider_abuse,high,内部者権限で社内機密データにアクセス
2026-05-30_google_engineer_polymarket_insider_trading,product,Google Year in Search,google_year_in_search,high,Year in Search機密データを参照
2026-05-30_google_engineer_polymarket_insider_trading,product_class,クラウドサービス,cloud_service,medium,Googleの内部データシステム
2026-05-30_charter_communications_shinyhunters_data_breach,actor,ShinyHunters,shinyhunters,high,ShinyHunters恐喝グループ
2026-05-30_charter_communications_shinyhunters_data_breach,actor_attribution,cybercrime,cybercrime,high,金銭目的の恐喝グループ
2026-05-30_charter_communications_shinyhunters_data_breach,product,Salesforce,salesforce,high,SalesforceからデータをWW窃取
2026-05-30_charter_communications_shinyhunters_data_breach,product_class,クラウドサービス,cloud_service,high,SalesforceクラウドCRMサービス
2026-05-30_charter_communications_shinyhunters_data_breach,initial_access,phishing (vishing),phishing,high,ビッシングで従業員のMicrosoft Entraアカウントを侵害
2026-05-30_charter_communications_shinyhunters_data_breach,attack_method,data exfiltration,data_exfiltration,high,"4,200万件のデータを窃取"
2026-05-30_charter_communications_shinyhunters_data_breach,crime_trend,vishing,vishing,high,ビッシングで従業員アカウントを侵害
2026-05-30_charter_communications_shinyhunters_data_breach,crime_trend,data extortion,data_extortion,high,身代金拒否後にダークウェブでデータを公開
2026-05-30_greyvibe_ai_powered_attack_campaign,actor,GreyVibe,greyvibe,high,GreyVibe脅威アクター
2026-05-30_greyvibe_ai_powered_attack_campaign,actor_attribution,nation_state,nation_state,medium,ロシア国家利益との整合が示されるが未断定
2026-05-30_greyvibe_ai_powered_attack_campaign,malware,PhantomMail,phantom_mail,high,攻撃チェーンの1つ
2026-05-30_greyvibe_ai_powered_attack_campaign,malware,PhantomClick,phantom_click,high,攻撃チェーンの1つ
2026-05-30_greyvibe_ai_powered_attack_campaign,malware,PrincessClub,princess_club,high,攻撃チェーンの1つ
2026-05-30_greyvibe_ai_powered_attack_campaign,malware,DroneLink,drone_link,high,攻撃チェーンの1つ
2026-05-30_greyvibe_ai_powered_attack_campaign,malware,Nebo,nebo,high,攻撃チェーンの1つ
2026-05-30_greyvibe_ai_powered_attack_campaign,malware,LegionRelay,legion_relay,high,情報窃取マルウェア
2026-05-30_greyvibe_ai_powered_attack_campaign,malware,PhantomRelay,phantom_relay,high,情報窃取マルウェア
2026-05-30_greyvibe_ai_powered_attack_campaign,malware,FallSpy,fall_spy,high,情報窃取・認証情報窃取マルウェア
2026-05-30_greyvibe_ai_powered_attack_campaign,initial_access,phishing (AI-generated lures),phishing,high,AI生成の誘い文句によるフィッシング
2026-05-30_greyvibe_ai_powered_attack_campaign,attack_method,credential theft,credential_theft,high,認証情報窃取
2026-05-30_greyvibe_ai_powered_attack_campaign,attack_method,data exfiltration,data_exfiltration,high,情報窃取
2026-05-30_btmob_android_rat_maas,malware,BTMOB,btmob,high,Android RAT
2026-05-30_btmob_android_rat_maas,product_class,モバイルアプリ,mobile_app,high,Androidアプリとして配布
2026-05-30_btmob_android_rat_maas,initial_access,phishing,phishing,high,偽フィッシングサイトから配布
2026-05-30_btmob_android_rat_maas,attack_method,credential theft,credential_theft,high,データ窃取・金融取引傍受
2026-05-30_btmob_android_rat_maas,crime_trend,MaaS,malware_as_a_service,high,MaaSとして提供
2026-05-30_chatgphish_chatgpt_markdown_rendering_research,product,ChatGPT,chatgpt,high,ChatGPTのMarkdownレンダリング機能
