event_key,dimension,raw_value,normalized_value,confidence,note
2026-05-26_anthropic_claude_mythos_security_risk,product,Claude Code,claude_code,high,Claude CodeへのMythos搭載が言及
2026-05-26_anthropic_claude_mythos_security_risk,product,Claude Mythos,claude_mythos,medium,制限付き新モデル
2026-05-26_anthropic_claude_mythos_security_risk,product_class,AI Tool,ai_tool,high,AIモデル・LLMアプリ
2026-05-26_kali365_phishing_service_m365,crime_trend,PhaaS / フィッシングキット,phishing_kit_ecosystem,high,Kali365はPhaaSサービス
2026-05-26_kali365_phishing_service_m365,crime_trend,デバイスコードフィッシング,device_code_phishing,high,OAuthデバイスコード認証悪用と明示
2026-05-26_kali365_phishing_service_m365,crime_trend,アカウント乗っ取り,account_takeover,high,Microsoft 365アカウント乗っ取りが目的
2026-05-26_kali365_phishing_service_m365,attack_method,セッショントークン窃取,token_theft,high,OAuthトークン・セッショントークンを盗む
2026-05-26_kali365_phishing_service_m365,attack_method,セッション乗っ取り,session_hijacking,high,セッション乗っ取りで不正アクセス
2026-05-26_kali365_phishing_service_m365,product,Microsoft 365,microsoft_365,high,攻撃対象製品
2026-05-26_kali365_phishing_service_m365,product_class,認証・ID基盤,identity_service,high,OAuthデバイスコード認証基盤が悪用対象
2026-05-26_kali365_phishing_service_m365,actor_attribution,Cybercrime,cybercrime,high,Telegram経由で販売するサイバー犯罪者
2026-05-26_kali365_phishing_service_m365,initial_access,窃取トークン,stolen_token,high,デバイスコード認証でセッショントークンを取得して侵入
2026-05-26_litespeed_cpanel_cve_2026_48172_active_exploitation,product,LiteSpeed User-End cPanel Plugin,litespeed_cpanel_plugin,high,脆弱性対象製品
2026-05-26_litespeed_cpanel_cve_2026_48172_active_exploitation,product_class,Webサーバー,web_server,high,LiteSpeedはWebサーバー関連プラグイン
2026-05-26_litespeed_cpanel_cve_2026_48172_active_exploitation,attack_method,権限昇格 (root権限),privilege_escalation,high,任意ユーザーがroot権限でスクリプト実行
2026-05-26_litespeed_cpanel_cve_2026_48172_active_exploitation,initial_access,公開アプリ悪用,exploit_public_facing_app,high,公開cPanelプラグインの脆弱性を悪用
2026-05-26_cloud_atlas_campaign_2025_2026,actor,Cloud Atlas,cloud_atlas,high,Kasperskyが高確度でCloud Atlasと関連付け
2026-05-26_cloud_atlas_campaign_2025_2026,actor_attribution,Nation State (APT),nation_state,high,APTグループ
2026-05-26_cloud_atlas_campaign_2025_2026,malware,VBCloud,vbcloud,high,資格情報・ファイル窃取バックドア
2026-05-26_cloud_atlas_campaign_2025_2026,malware,PowerShower,powershower,high,探索・横展開・Kerberoastingツール
2026-05-26_cloud_atlas_campaign_2025_2026,malware,PowerCloud,powercloud,high,管理者権限情報をGoogle Sheetsに送信する新ツール
2026-05-26_cloud_atlas_campaign_2025_2026,initial_access,フィッシング (悪性Office文書・LNK),phishing,high,フィッシングメールでLNK/悪性Office文書を配布
2026-05-26_cloud_atlas_campaign_2025_2026,attack_method,悪性文書 (LNK・Office文書),malicious_document,high,LNKや悪性Office文書で初期実行
2026-05-26_cloud_atlas_campaign_2025_2026,attack_method,認証情報窃取 (Kerberoasting),credential_theft,high,資格情報窃取とKerberoasting
2026-05-26_cloud_atlas_campaign_2025_2026,attack_method,バックドア,backdoor,high,VBCloudはバックドア機能を持つ
2026-05-26_cloud_atlas_campaign_2025_2026,attack_method,永続化 (SSH/Tor/RevSocks),persistence,high,OpenSSH・RevSocks・Torで永続的制御チャネル構築
2026-05-26_cloud_atlas_campaign_2025_2026,attack_method,データ窃取,data_exfiltration,high,ファイル・資格情報を外部送信
2026-05-26_cloud_atlas_campaign_2025_2026,attack_method,C2通信,c2_communication,high,逆SSHトンネルやSOCKSプロキシでC2通信
