event_key,dimension,raw_value,normalized_value,confidence,note
2026-05-22_calypso_telecom_malware_campaign,actor,Calypso,calypso,high,Calypsoとして帰属。記事本文に明示
2026-05-22_calypso_telecom_malware_campaign,actor,Red Lamassu,red_lamassu,high,CalypsoのPWC別名表記
2026-05-22_calypso_telecom_malware_campaign,actor_attribution,中国系国家支援,nation_state,high,記事で中国系サイバースパイと明示
2026-05-22_calypso_telecom_malware_campaign,malware,Showboat,showboat,high,Linux向けモジュール式マルウェア
2026-05-22_calypso_telecom_malware_campaign,malware,JFMBackdoor,jfm_backdoor,high,Windows向けスパイウェア、DLLサイドローディング
2026-05-22_calypso_telecom_malware_campaign,attack_method,バックドア設置,backdoor,high,JFMBackdoorによる継続アクセス
2026-05-22_calypso_telecom_malware_campaign,attack_method,永続化,persistence,high,Showboatの永続化機能として明示
2026-05-22_calypso_telecom_malware_campaign,attack_method,プロセス隠蔽・防御回避,defense_evasion,high,Showboatのプロセス隠蔽機能として明示
2026-05-22_calypso_telecom_malware_campaign,attack_method,情報収集・ファイル転送,data_exfiltration,high,Showboatの情報収集・ファイル転送機能として明示
2026-05-22_calypso_telecom_malware_campaign,attack_method,C2通信・SOCKS5プロキシ,c2_communication,high,Showboat SOCKS5プロキシ機能、JFMBackdoorのC2通信
2026-05-22_calypso_telecom_malware_campaign,initial_access,不明,unknown,low,初期アクセス手法は記事に明示なし
2026-05-22_cisco_secure_workload_cve_2026_20223,product,Cisco Secure Workload,cisco_secure_workload,high,脆弱性対象製品
2026-05-22_cisco_secure_workload_cve_2026_20223,product_class,セキュリティツール,security_tool,high,ワークロードセキュリティプラットフォーム
2026-05-22_cisco_secure_workload_cve_2026_20223,attack_method,未認証REST API悪用によるSite Admin権限取得,authentication_bypass,high,未認証の攻撃者が細工したAPI要求で認証回避
2026-05-22_first_vpn_takedown,product,First VPN,first_vpn,high,停止されたバレットプルーフVPNサービス
2026-05-22_first_vpn_takedown,product_class,VPN,vpn,high,バレットプルーフVPNサービス
2026-05-22_microsoft_defender_zero_day_exploitation,product,Microsoft Defender,microsoft_defender,high,CVE-2026-41091はMalware Protection Engine、CVE-2026-45498はAntimalware Platform
