event_key,dimension,raw_value,normalized_value,confidence,note
2026-05-15_cisco_sdwan_cve_2026_20182_active_exploitation,product,Cisco Catalyst SD-WAN Controller,cisco_catalyst_sd_wan_controller,high,明示されている攻撃対象製品
2026-05-15_cisco_sdwan_cve_2026_20182_active_exploitation,product,Cisco Catalyst SD-WAN Manager,cisco_catalyst_sd_wan_manager,high,明示されている攻撃対象製品
2026-05-15_cisco_sdwan_cve_2026_20182_active_exploitation,product_class,ネットワーク管理コントローラー,network_device,high,SD-WAN ControllerはSD-WANファブリックを制御するネットワーク機器
2026-05-15_cisco_sdwan_cve_2026_20182_active_exploitation,attack_method,認証バイパス,authentication_bypass,high,CVE-2026-20182はCatalyst SD-WAN Controller認証バイパス
2026-05-15_cisco_sdwan_cve_2026_20182_active_exploitation,initial_access,公開アプリ脆弱性悪用,exploit_public_facing_app,high,オンプレミスおよびクラウド展開の管理インターフェース悪用
2026-05-15_openai_tanstack_supply_chain_breach,actor,TeamPCP,teampcp,high,攻撃者はTeamPCP恐喝集団と明記
2026-05-15_openai_tanstack_supply_chain_breach,actor_attribution,恐喝集団（犯罪エコシステム）,cybercrime,high,TeamPCPは恐喝目的のサイバー犯罪グループ
2026-05-15_openai_tanstack_supply_chain_breach,initial_access,サプライチェーン（TanStack経由）,supply_chain,high,TanStackサプライチェーン攻撃が侵害の入口
2026-05-15_openai_tanstack_supply_chain_breach,product,TanStack,tanstack,high,攻撃に悪用されたサプライチェーンパッケージ
2026-05-15_openai_tanstack_supply_chain_breach,product_class,パッケージエコシステム（npm/PyPI）,package_ecosystem,high,npmやPyPIの正規パッケージへ悪意ある更新を展開
2026-05-15_openai_tanstack_supply_chain_breach,attack_method,サプライチェーン侵害,supply_chain_compromise,high,CI/CD認証情報でnpm/PyPIパッケージを侵害
2026-05-15_openai_tanstack_supply_chain_breach,attack_method,認証情報窃取,credential_theft,high,内部ソースコードリポジトリへの認証情報を狙う不正アクセス
2026-05-15_openai_tanstack_supply_chain_breach,crime_trend,データ恐喝,data_extortion,medium,TeamPCPは恐喝集団で動機は認証情報窃取と恐喝と明記
2026-05-15_pwn2own_berlin_2026_day1_windows_edge,actor_attribution,セキュリティ研究者,security_researcher,high,Pwn2Own参加研究者による脆弱性実証
2026-05-15_pwn2own_berlin_2026_day1_windows_edge,product,Microsoft Edge,microsoft_edge,high,サンドボックスエスケープが実証
2026-05-15_pwn2own_berlin_2026_day1_windows_edge,product,Windows 11,windows_11,high,権限昇格ゼロデイが3件実証
2026-05-15_pwn2own_berlin_2026_day1_windows_edge,product_class,ブラウザ,browser,high,Microsoft EdgeはブラウザとしてPwn2Own対象
2026-05-15_pwn2own_berlin_2026_day1_windows_edge,product_class,OS,os,high,Windows 11はOSとしてPwn2Own対象
2026-05-15_pwn2own_berlin_2026_day1_windows_edge,attack_method,権限昇格,privilege_escalation,high,Windows 11の権限昇格ゼロデイが複数実証
2026-05-15_nginx_cve_2026_42945_dos_rce,product,NGINX,nginx,high,脆弱性影響製品
2026-05-15_nginx_cve_2026_42945_dos_rce,product_class,Webサーバー,web_server,high,NGINXはWebサーバー
2026-05-15_nginx_cve_2026_42945_dos_rce,attack_method,リモートコード実行（条件付き）,remote_code_execution,medium,ASRL無効環境での未認証RCEをPoCで実証・実環境での安定RCEには条件が多いと記載
2026-05-15_kongtuke_teams_modelorat_campaign,actor,KongTuke,kongtuke,high,攻撃者として明記
2026-05-15_kongtuke_teams_modelorat_campaign,actor_attribution,初期アクセスブローカー（犯罪エコシステム）,cybercrime,high,KongTukeは企業ネットワークをランサムウェア運用者へ売却するIAB
2026-05-15_kongtuke_teams_modelorat_campaign,malware,ModeloRAT,modelorat,high,Pythonマルウェアとして明記
2026-05-15_kongtuke_teams_modelorat_campaign,product,Microsoft Teams,microsoft_teams,high,ソーシャルエンジニアリングの手段として悪用
2026-05-15_kongtuke_teams_modelorat_campaign,product_class,コラボ基盤,collaboration_platform,high,Microsoft Teamsはコラボ基盤
2026-05-15_kongtuke_teams_modelorat_campaign,initial_access,Teams経由ソーシャルエンジニアリング,phishing,medium,Teams上でITサポートを装い悪性PowerShell実行を誘導するフィッシング的手法
2026-05-15_kongtuke_teams_modelorat_campaign,attack_method,ソーシャルエンジニアリング,social_engineering,high,ITサポートに成りすまし悪性PowerShellを実行させる
2026-05-15_kongtuke_teams_modelorat_campaign,attack_method,永続化（Runキー・スケジュールタスク）,persistence,high,ModeloRATはRunキーやスケジュールタスクで永続化
2026-05-15_kongtuke_teams_modelorat_campaign,attack_method,C2通信（5台のC2プール）,c2_communication,high,ModeloRATは5台のC2プールを持つ
2026-05-15_dream_market_admin_charged,actor,Speedstepper,speedstepper,medium,容疑者のハンドル名として記載（起訴段階）
2026-05-15_dream_market_admin_charged,actor_attribution,サイバー犯罪（ダークウェブ市場運営）,cybercrime,high,ダークウェブ違法市場の運営者として起訴
2026-05-15_fragnesia_cve_2026_46300_linux_privesc,product,Linux kernel,linux_kernel,high,CVE-2026-46300の影響製品
2026-05-15_fragnesia_cve_2026_46300_linux_privesc,product_class,OS,os,high,Linuxカーネルの脆弱性
2026-05-15_fragnesia_cve_2026_46300_linux_privesc,attack_method,ローカル権限昇格（root取得）,privilege_escalation,high,未権限ローカル攻撃者がroot権限を取得可能
2026-05-15_muddywater_korean_electronics_espionage,actor,MuddyWater,muddywater,high,イラン関連のMuddyWater/Seedworm/Static Kittenと明記
2026-05-15_muddywater_korean_electronics_espionage,actor_attribution,イラン国家支援系,nation_state,high,イラン関連の国家支援系スパイ活動と明記
2026-05-15_muddywater_korean_electronics_espionage,initial_access,不明,unknown,low,初期アクセス手法はMarkdownに明示なし
2026-05-15_muddywater_korean_electronics_espionage,attack_method,認証情報窃取,credential_theft,high,認証情報窃取が明記されている
2026-05-15_muddywater_korean_electronics_espionage,attack_method,データ流出,data_exfiltration,high,データ流出が明記されている
2026-05-15_muddywater_korean_electronics_espionage,attack_method,永続化,persistence,high,永続化が明記されている
2026-05-15_muddywater_korean_electronics_espionage,attack_method,防御回避（DLLサイドローディング）,defense_evasion,high,DLLサイドローディングによる防御回避が明記
2026-05-15_node_ipc_npm_supply_chain_compromise,product,node-ipc,node_ipc,high,侵害されたnpmパッケージ
2026-05-15_node_ipc_npm_supply_chain_compromise,product_class,パッケージエコシステム（npm）,package_ecosystem,high,npmパッケージエコシステムのサプライチェーン攻撃
