event_key,dimension,raw_value,normalized_value,confidence,note
2026-05-13_south_staffordshire_water_breach,initial_access,phishing,phishing,high,攻撃はフィッシングで始まりと明示
2026-05-13_south_staffordshire_water_breach,attack_method,privilege_escalation,privilege_escalation,high,ドメイン管理者権限を取得
2026-05-13_south_staffordshire_water_breach,attack_method,data_exfiltration,data_exfiltration,high,"664,000人の顧客・従業員データ漏えい"
2026-05-13_south_staffordshire_water_breach,actor,Cl0p,cl0p,low,当初Cl0pが主張したが最終帰属は不明
2026-05-13_south_staffordshire_water_breach,actor_attribution,cybercrime,cybercrime,low,Cl0pはサイバー犯罪グループだが最終帰属不明
2026-05-13_signal_social_engineering_warning,product,Signal,signal,high,
2026-05-13_signal_social_engineering_warning,attack_method,social_engineering,social_engineering,high,防御対象の攻撃手法として明示
2026-05-13_fortinet_rce_fortisandbox_fortiauthenticator,product,FortiAuthenticator,fortiauthenticator,high,CVE-2026-44277対象製品
2026-05-13_fortinet_rce_fortisandbox_fortiauthenticator,product,FortiSandbox,fortisandbox,high,CVE-2026-26083対象製品
2026-05-13_fortinet_rce_fortisandbox_fortiauthenticator,product_class,identity_service,identity_service,high,FortiAuthenticatorは認証・ID基盤
2026-05-13_fortinet_rce_fortisandbox_fortiauthenticator,product_class,security_tool,security_tool,high,FortiSandboxはセキュリティツール
2026-05-13_fortinet_rce_fortisandbox_fortiauthenticator,attack_method,remote_code_execution,remote_code_execution,high,両CVEともにRCE/コマンド実行
2026-05-13_fortinet_rce_fortisandbox_fortiauthenticator,initial_access,exploit_public_facing_app,exploit_public_facing_app,high,インターネット公開の認証・サンドボックス製品
2026-05-13_microsoft_may_patch_tuesday,product,Microsoft Office,microsoft_office,high,Critical RCEの対象製品として明示
2026-05-13_microsoft_may_patch_tuesday,product,Microsoft SharePoint,microsoft_sharepoint,high,注目脆弱性として明示
2026-05-13_microsoft_may_patch_tuesday,product,Microsoft Windows,microsoft_windows,high,Windows全般が対象
2026-05-13_microsoft_may_patch_tuesday,product_class,os,os,high,Windows OS本体
2026-05-13_microsoft_may_patch_tuesday,product_class,collaboration_platform,collaboration_platform,high,SharePointはコラボ基盤
2026-05-13_microsoft_may_patch_tuesday,attack_method,remote_code_execution,remote_code_execution,high,Critical 14件がRCE
2026-05-13_microsoft_may_patch_tuesday,attack_method,privilege_escalation,privilege_escalation,high,Critical 2件が権限昇格
2026-05-13_skoda_online_shop_breach,initial_access,exploit_public_facing_app,exploit_public_facing_app,high,ECポータルの脆弱性を悪用
2026-05-13_skoda_online_shop_breach,attack_method,data_exfiltration,data_exfiltration,high,顧客個人情報が盗まれた
2026-05-13_android_17_security_features,product,Android 17,android_17,high,
2026-05-13_android_17_security_features,product_class,os,os,high,AndroidはモバイルOS
2026-05-13_sap_commerce_cloud_s4hana_vuln,product,SAP Commerce Cloud,sap_commerce_cloud,high,CVE-2026-34263対象製品
2026-05-13_sap_commerce_cloud_s4hana_vuln,product,SAP S/4HANA,sap_s4hana,high,CVE-2026-34260対象製品
2026-05-13_sap_commerce_cloud_s4hana_vuln,product_class,cloud_service,cloud_service,high,SAP Commerce Cloud / S/4HANAはクラウドサービス
2026-05-13_sap_commerce_cloud_s4hana_vuln,attack_method,remote_code_execution,remote_code_execution,high,CVE-2026-34263: 未認証でのコード実行
