event_key,dimension,raw_value,normalized_value,confidence,note
2026-05-27_jp_malspam_remcos_campaign,initial_access,マルスパム,malspam,high,ARJ添付VBSマルスパム
2026-05-27_jp_malspam_remcos_campaign,malware,Remcos,remcos,high,Remcos RAT感染
2026-05-27_jp_malspam_remcos_campaign,attack_method,C2通信,c2_communication,high,C2: 194.36.45.187:2404
2026-05-27_knowledgedeliver_zero_day_webshell,initial_access,公開アプリ悪用,exploit_public_facing_app,high,CVE-2026-5426 LMS公開アプリ
2026-05-27_knowledgedeliver_zero_day_webshell,product,KnowledgeDeliver LMS,knowledgedeliver_lms,high,標的LMS製品
2026-05-27_knowledgedeliver_zero_day_webshell,malware,Godzilla Webシェル,godzilla,high,Webシェル設置
2026-05-27_knowledgedeliver_zero_day_webshell,malware,Cobalt Strike Beacon,cobalt_strike,high,C2ツールとして使用
2026-05-27_knowledgedeliver_zero_day_webshell,attack_method,リモートコード実行,remote_code_execution,high,machineKeyによるViewState悪用→RCE
2026-05-27_knowledgedeliver_zero_day_webshell,attack_method,バックドア,backdoor,high,Godzilla Webシェル設置
2026-05-27_knowledgedeliver_zero_day_webshell,attack_method,C2通信,c2_communication,high,Cobalt Strike Beacon C2
2026-05-27_charter_shinyhunters_data_breach,actor,ShinyHunters,shinyhunters,high,攻撃者グループ
2026-05-27_charter_shinyhunters_data_breach,actor_attribution,サイバー犯罪,cybercrime,high,金銭目的の恐喝グループ
2026-05-27_charter_shinyhunters_data_breach,initial_access,フィッシング（ビッシング）,phishing,medium,ビッシングでEntraアカウント侵害
2026-05-27_charter_shinyhunters_data_breach,product,Microsoft Entra,microsoft_entra,high,侵害されたSSOアカウント
2026-05-27_charter_shinyhunters_data_breach,product,Salesforce,salesforce,high,データ窃取元SaaS
2026-05-27_charter_shinyhunters_data_breach,product_class,認証・ID基盤,identity_service,high,Microsoft Entra
2026-05-27_charter_shinyhunters_data_breach,product_class,クラウドサービス,cloud_service,high,Salesforce
2026-05-27_charter_shinyhunters_data_breach,attack_method,ソーシャルエンジニアリング,social_engineering,high,ビッシングによる侵害
2026-05-27_charter_shinyhunters_data_breach,attack_method,認証情報窃取,credential_theft,high,Entraアカウント侵害
2026-05-27_charter_shinyhunters_data_breach,attack_method,データ窃取,data_exfiltration,high,"4,000万件の顧客記録"
