event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-05-30_llmshare_chatgpt_share_malware_campaign,2026-05-30,2026-W22,2026-05,malware_campaign,LLMShareキャンペーン：ChatGPT共有リンクで偽OpenAI障害ページを表示しマルウェアを配布,攻撃者はChatGPTの共有機能を悪用し、Google広告経由でユーザーを正規chatgpt.com上の偽OpenAI障害ページへ誘導する。偽ページはChatGPTデスクトップアプリを装うマルウェアのダウンロードを促し、openew[.]appがmacOS/Windows向けマルウェアを配布する。サイトはクローキングを使い検索エンジンには無害なサイトを見せる。,daily-news/news/2026_04-06/20260530.md,https://www.bleepingcomputer.com/news/security/chatgpt-share-links-abused-to-host-fake-outage-pages-to-deliver-malware/,high,false,yes
2026-05-30_23andme_breach_california_lawsuit,2026-05-30,2026-W22,2026-05,incident,カリフォルニア州司法長官、2023年23andMe侵害を巡り提訴,"カリフォルニア州司法長官は、2023年の侵害で約690万顧客の遺伝情報などが流出した件で23andMeを提訴した。うちカリフォルニア州民855,541人が含まれ、訴状はクレデンシャルスタッフィング対策や侵入検知の怠慢を指摘している。",daily-news/news/2026_04-06/20260530.md,https://www.bleepingcomputer.com/news/security/california-ag-sues-23andme-over-2023-breach-exposing-health-data/,high,false,maybe
2026-05-30_dutch_asocks_botnet_takedown,2026-05-30,2026-W22,2026-05,takedown,"オランダ当局、1,700万台感染のAsocksボットネットをオフライン化","オランダ警察とNCSCは共同調査で1,700万台の感染端末からなるボットネットをオフライン化し、200台超の関連サーバーを押収した。地元メディアはAsocksプロキシサービスとの関連を報じており、法人・レジデンシャル・モバイルプロキシを月額制で提供していた。",daily-news/news/2026_04-06/20260530.md,https://www.bleepingcomputer.com/news/security/dutch-govt-disrupts-malware-botnet-with-17-million-infected-devices/,high,false,yes
2026-05-30_chrome_dbsc_cookie_theft_protection_release,2026-05-30,2026-W22,2026-05,tool_release,Google Chrome、全ユーザー向けDBSCセッションCookie窃取保護を展開,GoogleはChromeのDevice Bound Session Credentials（DBSC）機能を全ユーザーに展開すると発表した。DBSCはセッションCookieを端末のTPM/Secure Enclaveに暗号的に紐付け、盗まれたCookieの悪用を防ぐ。Google Workspace、Workspace Individual、個人Googleアカウント利用者に段階的に提供される。,daily-news/news/2026_04-06/20260530.md,https://www.bleepingcomputer.com/news/security/google-chrome-adds-session-cookie-theft-protection-for-all-users/,high,false,yes
2026-05-30_troy_murray_elderly_data_selling_conviction,2026-05-30,2026-W22,2026-05,cybercrime_trend,高齢米国人700万人のPIIを詐欺師に販売した男が禁錮10年超の実刑判決,"ノースカロライナ州のTroy Murrayは2016〜2023年にかけて高齢米国人700万人超の個人情報をジャマイカなどの詐欺師に販売し宝くじ詐欺に使用された件で10年以上の禁錮刑を受けた。少なくとも22,000件のリストを送り520万ドル超を得ており、被害総額は950万ドル超とされる。",daily-news/news/2026_04-06/20260530.md,https://www.bleepingcomputer.com/news/security/man-sent-to-prison-for-selling-data-of-7-millions-elderly-americans/,high,false,no
2026-05-30_google_engineer_polymarket_insider_trading,2026-05-30,2026-W22,2026-05,incident,GoogleセキュリティエンジニアがPolymarketでインサイダー取引を行い起訴,GoogleのセキュリティエンジニアMichele Spagnuoloが社内のYear in Search機密データを参照しPolymarketで検索トレンド関連の賭けを行い約120万ドルを得たとして起訴された。不正収益は暗号資産スワップサービス経由で移動されており、FBIはアカウントをイタリア政府IDに関連付けた。,daily-news/news/2026_04-06/20260530.md,https://www.bleepingcomputer.com/news/security/us-charges-google-security-engineer-with-polymarket-insider-trading/,high,false,no
2026-05-30_charter_communications_shinyhunters_data_breach,2026-05-30,2026-W22,2026-05,incident,ShinyHunters、Charter CommunicationsのSalesforceを侵害し490万アカウントのデータを流出,"ShinyHunters恐喝グループが4月初旬にCharterのSalesforceを侵害し4,200万件のデータを盗んだと主張した。Have I Been Pwnedは490万アカウント分の個人情報流出を確認しており、身代金支払い拒否後にダークウェブでデータが公開された。従業員のMicrosoft EntraアカウントはビッシングによりShinyHuntersに侵害されたとされる。",daily-news/news/2026_04-06/20260530.md,https://www.bleepingcomputer.com/news/security/charter-communications-data-breach-affects-49-million-accounts/,high,false,yes
2026-05-30_greyvibe_ai_powered_attack_campaign,2026-05-30,2026-W22,2026-05,malware_campaign,GreyVibe、ChatGPTとGeminiを活用した複数マルウェアで軍・政府・ウクライナ関連組織を攻撃,GreyVibeは少なくとも2025年8月からウクライナ関連組織などを標的にChatGPT・Geminiで生成した誘い文句と複数マルウェア（PhantomMail、PhantomClick、LegionRelay等）を使う攻撃キャンペーンを展開している。ロシア語話者との関連やロシア国家利益との整合が示されているが国家主体とは断定されていない。,daily-news/news/2026_04-06/20260530.md,https://www.bleepingcomputer.com/news/security/greyvibe-hackers-use-chatgpt-gemini-to-power-cyberattacks/,high,true,yes
2026-05-30_btmob_android_rat_maas,2026-05-30,2026-W22,2026-05,malware_campaign,BTMOB Android RATがMaaSとしてブラジル・中南米でフィッシング配布,Android RAT「BTMOB」はカスタムフィッシングペイロードを生成できるビルダー付きでMaaSとして提供され、主にブラジルと中南米でストリーミングや暗号資産マイニングを装う偽フィッシングサイトから配布されている。データ窃取・金融取引傍受・端末遠隔操作などの機能を持ちAccessibilityサービスを悪用する。,daily-news/news/2026_04-06/20260530.md,https://www.bleepingcomputer.com/news/security/btmob-android-malware-service-generates-custom-phishing-payloads/,high,false,maybe
2026-05-30_chatgphish_chatgpt_markdown_rendering_research,2026-05-30,2026-W22,2026-05,security_research,ChatGPhish：ChatGPTのMarkdownレンダリングを悪用したプロンプトインジェクションとフィッシング手法,ChatGPTのページ要約機能は第三者ページのMarkdownリンクや画像URLを信頼されたUIとして描画するため、攻撃者が注入文を追加すると偽アカウント警告やフィッシングリンクを表示できる。Markdown画像の自動取得によりQRコード表示や追跡ピクセル設置も可能で、IP・User-Agent・タイミング情報が漏えいし得る。,daily-news/news/2026_04-06/20260530.md,https://permiso.io/blog/chatgpt-markdown-rendering-vulnerability,high,false,yes
