event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-05-29_fbi_warning_fake_fifa_world_cup_sites,2026-05-29,2026-W22,2026-05,cybercrime_trend,FBI、ワールドカップ詐欺に使われる偽FIFAサイトについて警告,FBIは2026年FIFAワールドカップを前にFIFAを装う偽サイトが個人情報や金融情報を盗んでいると警告した。Group-IBはGhost Stadiumと呼ぶ中国系脅威アクターによる300超のFIFA模倣サイトを確認した。偽サイトはタイポスクワッティングや別TLDを使い、偽チケットやホスピタリティ商品を販売する。,daily-news/news/2026_04-06/20260529.md,https://www.bleepingcomputer.com/news/security/fbi-warns-of-fake-fifa-websites-running-world-cup-fraud-schemes/,high,false,no
2026-05-29_forticlient_ems_cve_2026_35616_exploitation,2026-05-29,2026-W22,2026-05,active_exploitation,FortiClient EMS CVE-2026-35616を悪用したEKZ情報窃取マルウェア配布,攻撃者はFortiClient EMSの認証バイパス脆弱性CVE-2026-35616を悪用し、EKZ情報窃取マルウェアを配布した。EMS設定とVPNポリシーを変更して管理端末上で悪性バッチを実行させ、EKZはChromium系ブラウザの認証情報・カード情報・Cookieなどを窃取する。,daily-news/news/2026_04-06/20260529.md,https://www.bleepingcomputer.com/news/security/hackers-exploit-forticlient-ems-flaw-to-push-infostealer-malware/,high,false,yes
2026-05-29_gogs_zerocday_rce_vulnerability,2026-05-29,2026-W22,2026-05,vulnerability_advisory,GogsゼロデイRCE脆弱性（引数インジェクション）発見,Gogsの自己ホスト型Gitサービスに未修正ゼロデイ脆弱性が見つかった。重大度の高い引数インジェクションでGogsアカウント作成後にRCEが可能で、CVEは未割り当て。悪用されると全リポジトリ読み取り・認証情報窃取・内部横展開が可能になる。,daily-news/news/2026_04-06/20260529.md,https://www.bleepingcomputer.com/news/security/new-gogs-zero-day-flaw-lets-hackers-get-remote-code-execution/,high,false,yes
2026-05-29_romanian_hacker_oregon_govt_sentencing,2026-05-29,2026-W22,2026-05,takedown,ルーマニア人ハッカー、オレゴン州政府ネットワーク侵入で懲役56か月,ルーマニア国籍のCatalin Dragomirは、オレゴン州緊急管理局等への不正アクセスとネットワークアクセス販売で懲役56か月を宣告された。米国内外多数の被害者ネットワークへのアクセスを販売し、損害は少なくとも25万ドルに達した。,daily-news/news/2026_04-06/20260529.md,https://www.bleepingcomputer.com/news/security/romanian-gets-5-years-in-prison-for-hacking-oregon-govt-network/,high,false,no
2026-05-29_carnival_cruise_data_breach_6m_people,2026-05-29,2026-W22,2026-05,incident,Carnival Cruise、約600万人に影響するデータ侵害を確認,Carnival Corporationは2026年4月の侵害で約600万人に影響するデータ漏えいを確認した。攻撃者はソーシャルエンジニアリングで従業員を欺き一部ITシステムにアクセスし、ShinyHuntersは870万件超の記録を盗んだと主張している。,daily-news/news/2026_04-06/20260529.md,https://www.bleepingcomputer.com/news/security/carnival-cruise-confirms-data-breach-affecting-nearly-6-million-people/,high,false,yes
2026-05-29_sextortionist_sentenced_targeting_145_children,2026-05-29,2026-W22,2026-05,takedown,145人の子どもを標的にしたセクストーション犯に懲役33年,カナダ人Ramanan Pathmanathanは米国全域の145人超の子どもを狙った8年間のセクストーション犯罪で懲役33年を宣告された。Instagram・Facebook Messengerで未成年者を装って接触し、性的画像の共有を脅しに使った継続的な恐喝事案。,daily-news/news/2026_04-06/20260529.md,https://www.bleepingcomputer.com/news/security/sextortionist-sentenced-to-33-years-for-targeting-145-children/,high,false,no
2026-05-29_gpu_mining_malware_seo_poisoning,2026-05-29,2026-W22,2026-05,malware_campaign,SEOポイズニングとAIチャットボット経由で拡散するGPUマイニングマルウェア,高性能GPU搭載システムを狙うクリプトジャッキング攻撃がSEOポイズニングとAIチャットボット推奨を悪用して拡散している。偽ユーティリティサイトからDLLサイドローディングでScreenConnectを導入後、gminer等でGPU暗号資産マイニングを実行する。,daily-news/news/2026_04-06/20260529.md,https://www.bleepingcomputer.com/news/security/gpu-mining-malware-spreads-via-seo-poisoning-ai-chatbots/,high,false,maybe
2026-05-29_jinx_0164_crypto_supply_chain_attack,2026-05-29,2026-W22,2026-05,supply_chain,JINX-0164による暗号資産組織へのサプライチェーン攻撃とmacOSマルウェア配布,WizはJINX-0164が暗号資産組織を狙いLinkedIn採用偽装でmacOSマルウェア（AUDIOFIX/MINIRAT）を配布した侵入を報告した。2026年4月にnpmパッケージ@velora-dex/sdk v4.9.1をトロイの木馬化するサプライチェーン攻撃も行い、認証情報・クラウド鍵・GitHubトークンを窃取した。,daily-news/news/2026_04-06/20260529.md,https://www.wiz.io/blog/threat-actors-target-crypto-orgs,high,false,yes
2026-05-29_seedworm_iran_korean_electronics_espionage,2026-05-29,2026-W22,2026-05,incident,イラン関連Seedworm、韓国電子機器メーカーへのスパイ活動,2026年第1四半期、イラン関連のSeedworm（MuddyWater）が4大陸9か国の少なくとも9組織を狙うスパイ活動を行った。韓国の大手電子機器メーカーのネットワーク内に約1週間滞在し、DLLサイドローディング・SAMハイブ窃取・データ持ち出しを実施した。,daily-news/news/2026_04-06/20260529.md,https://www.security.com/threat-intelligence/iran-seedworm-electronics,high,false,yes
2026-05-29_ai_driven_attack_cve_2026_39987_marimo,2026-05-29,2026-W22,2026-05,active_exploitation,LLMエージェント駆動攻撃、CVE-2026-39987でmarimoを侵害し内部DBへ到達,Sysdig TRTは2026年5月10日、LLMエージェントが侵害後操作をリアルタイムで進める侵入を観測した。CVE-2026-39987で公開marimoノートブックを侵害し、AWS認証情報からSSH鍵を取得して内部PostgreSQLを2分未満で流出させた。,daily-news/news/2026_04-06/20260529.md,https://www.sysdig.com/blog/ai-agent-at-the-wheel-how-an-attacker-used-llms-to-move-from-a-cve-to-an-internal-database-in-4-pivots#recommendations,high,false,yes
2026-05-29_vaultjacking_google_password_manager,2026-05-29,2026-W22,2026-05,security_research,Vaultjacking：AiTMフィッシングでGoogle Password Manager保管庫を窃取する手法,PhishUは、AiTMフィッシングでGoogle Password ManagerのPINを取得し攻撃者パスキーを追加して同期済み保管庫の認証情報全体を窃取する手法をVaultjackingと報告した。Googleの同期レイヤーと新規デバイス参加設計のトレードオフを問題視している。,daily-news/news/2026_04-06/20260529.md,https://phishu.net/blogs/blog-vaultjacking-phishing-the-google-password-manager-vault-in-the-phishu-framework.html,high,false,maybe
2026-05-29_malicious_package_naming_beyond_typosquatting,2026-05-29,2026-W22,2026-05,security_research,タイポスクワッティングを超える命名バリアント悪性パッケージ攻撃の分析,"Sonatypeが4,309件の悪性パッケージを分析し、91%が単純なスペルミス以外のプラグインやSDK風の命名を使うことを確認した。74%が環境情報や秘密情報を狙い147のキャンペーンファミリーに整理され、攻撃者の命名戦術再利用の産業化傾向が示された。",daily-news/news/2026_04-06/20260529.md,https://www.sonatype.com/resources/research/beyond-typosquatting-attacks,high,false,no
2026-05-29_microsoft_uncoordinated_vulnerability_disclosures,2026-05-29,2026-W22,2026-05,vulnerability_advisory,Microsoftが事前連絡なしの脆弱性公開について警告,Microsoftは複数のゼロデイ脆弱性（RedSun、UnDefend等）が事前連絡なく公開され顧客に不要なリスクを生んだと述べ、協調的脆弱性開示を求めた。現在影響把握とセキュリティ更新の開発に取り組んでいると説明している。,daily-news/news/2026_04-06/20260529.md,https://www.microsoft.com/en-us/msrc/blog/2026/05/a-shared-responsibility-protecting-customers-through-coordinated-vulnerability-disclosure,medium,true,maybe
2026-05-29_ckc_group_ransomware_incident,2026-05-29,2026-W22,2026-05,incident,CKCグループ、問合管理システムがランサムウェア被害,CKCグループの問合管理システムがランサムウェア被害を受けた。学習システムなどへの影響はないとされている。,daily-news/news/2026_04-06/20260529.md,https://www.security-next.com/184513,medium,false,no
2026-05-29_yokohama_dena_baystars_data_leak,2026-05-29,2026-W22,2026-05,incident,横浜DeNAベイスターズ、クラウドファンディング支援者情報が流出の可能性,横浜DeNAベイスターズのクラウドファンディング支援者の個人情報が流出した可能性があることが判明した。,daily-news/news/2026_04-06/20260529.md,https://www.security-next.com/184885,medium,false,no
