event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-05-20_japanese_malspam_zaiumusho,2026-05-20,2026-W21,2026-05,malware_campaign,日本語マルスパム「ざいむしょひょう」,件名「ざいむしょひょう」を使った日本語マルスパムが確認された。外部URLからzipファイルを取得させexeを実行するフローで、感染後はC2サーバー（47.79.253.210、43.165.179.173:5000）へ接続する。,daily-news/news/2026_04-06/20260520.md,https://x.com/bomccss/status/2056604735604752474,high,false,no
2026-05-20_shai_hulud_npm_supply_chain,2026-05-20,2026-W21,2026-05,supply_chain,Shai-Hulud新波、npmに600件超の悪性パッケージ公開,@antvエコシステムを狙いnpmに600件超の悪性パッケージが公開された。ペイロードはCI/CDや開発環境から多種の認証情報を窃取し、OIDCトークンを悪用してSigstore来歴証明を偽装する。,daily-news/news/2026_04-06/20260520.md,https://www.bleepingcomputer.com/news/security/new-shai-hulud-malware-wave-compromises-600-npm-packages/,high,false,yes
2026-05-20_7eleven_shinyhunters_breach,2026-05-20,2026-W21,2026-05,incident,7-Eleven、ShinyHuntersによるデータ侵害を公式確認,7-Elevenは4月に発生したShinyHuntersによるSalesforce環境への不正アクセスを公式確認した。ShinyHuntersは60万件超の記録を窃取したと主張し、身代金支払い拒否後に9.4GBのアーカイブをリークした。影響人数や露出データ種別の詳細は未公表。,daily-news/news/2026_04-06/20260520.md,https://www.bleepingcomputer.com/news/security/7-eleven-confirms-data-breach-claimed-by-the-shinyhunters-gang/,high,false,yes
2026-05-20_windows_update_restricted_network_issue,2026-05-20,2026-W21,2026-05,vulnerability_advisory,Microsoft、制限ネットワーク環境でのWindows Update障害を確認,Microsoftは2026年1月のオプション更新後、ネットワーク制限環境でWindows Updateが失敗する問題を確認した。影響端末は3月以降の更新を取得できずエラーコード0x80010002が表示される。管理者向けにKnown Issue Rollbackグループポリシーによる回避策が案内されている。,daily-news/news/2026_04-06/20260520.md,https://www.bleepingcomputer.com/news/microsoft/microsoft-confirms-patching-issues-in-restricted-windows-networks/,high,false,no
2026-05-20_interpol_operation_ramz_mena_takedown,2026-05-20,2026-W21,2026-05,takedown,INTERPOL「Operation Ramz」、中東北アフリカで201人逮捕・サーバー53台押収,"INTERPOLのOperation Ramzで中東・北アフリカ13カ国にわたるサイバー犯罪捜査が行われ201人が逮捕された。フィッシング・マルウェア・オンライン詐欺に使われた53台のサーバーが押収され、3,867人の被害者が確認された。",daily-news/news/2026_04-06/20260520.md,https://www.bleepingcomputer.com/news/security/interpol-operation-ramz-seizes-53-malware-phishing-servers/,high,false,maybe
2026-05-20_shub_reaper_macos_infostealer,2026-05-20,2026-W21,2026-05,malware_campaign,SHub「Reaper」亜種、偽Appleセキュリティ更新でmacOSを狙う,SHubの新亜種Reaperは偽のAppleセキュリティ更新をAppleScriptで表示してバックドアを導入するmacOS向けインフォスティーラーである。偽WeChat/Miroインストーラサイトから配布され、ブラウザ・暗号資産ウォレット・iCloud・Telegramの認証情報を窃取する。LaunchAgentでGoogle更新を偽装した常駐ビーコンを作成しC2と通信する。,daily-news/news/2026_04-06/20260520.md,https://www.bleepingcomputer.com/news/security/shub-macos-infostealer-variant-spoofs-apple-security-updates/,high,false,maybe
2026-05-20_kimsuky_2026q1_campaign_analysis,2026-05-20,2026-W21,2026-05,security_research,Kimsuky 2026年第1四半期スピアフィッシングキャンペーン分析,Logpressoが2026年上半期のKimsukyによる4件のスピアフィッシングキャンペーンを分析した。標的は採用担当者・暗号資産・開発者・国防・公的機関関係者で、LNK/JSEによる初期実行とGitHub/VSCodeトンネル等の正規サービス悪用が共通TTPとして確認された。,daily-news/news/2026_04-06/20260520.md,https://logpresso.com/ko/blog/2026-05-15-1Q-Kimsuky-report,high,false,yes
2026-05-20_cisa_aws_govcloud_key_leak,2026-05-20,2026-W21,2026-05,incident,CISA契約業者、GitHubにAWS GovCloudキーを誤公開,CISA契約業者Nightwing従業員が管理する公開GitHubリポジトリに特権の高いAWS GovCloudキー・トークン・平文パスワードが露出した。GitGuardianの研究者が検知し通知後も約48時間キーが有効な状態が続いた。GitHubの秘密情報検出が無効化されており3つのAWS GovCloudアカウントへ高権限でアクセス可能な状態だった。,daily-news/news/2026_04-06/20260520.md,https://krebsonsecurity.com/2026/05/cisa-admin-leaked-aws-govcloud-keys-on-github/,high,false,yes
2026-05-20_durabletask_pypi_supply_chain,2026-05-20,2026-W21,2026-05,supply_chain,Microsoft durabletask PyPIパッケージ、サプライチェーン攻撃で侵害,Microsoft公式のdurabletask Python SDK（v1.4.1〜1.4.3）に悪意あるコードが混入されPyPIで公開された。悪性コードはLinux上でrope.pyzマルウェアを実行しクラウド・Kubernetes・SSH・GitHub認証情報を窃取してsystemdで永続化する。攻撃はMini Shai-HuludキャンペーンのTeamPCPに関連付けられている。,daily-news/news/2026_04-06/20260520.md,https://www.stepsecurity.io/blog/microsofts-durabletask-pypi-package-compromised-in-supply-chain-attack,high,false,yes
2026-05-20_nx_console_vscode_extension_compromise,2026-05-20,2026-W21,2026-05,supply_chain,Nx Console VS Code拡張v18.95.0に悪意あるコードが混入,人気のNx Console VS Code拡張（nrwl.angular-console）v18.95.0に悪意あるコードが混入し約11分間公開された。拡張はGitHub・npm・AWS・Vault・Kubernetes・1Password・Claude Code設定などの認証情報を窃取し、macOSではPythonバックドアで永続化する。盗まれたGitHubトークンとVSCE_PATを利用したCI/CDサプライチェーン攻撃とみられる。,daily-news/news/2026_04-06/20260520.md,https://www.stepsecurity.io/blog/nx-console-vs-code-extension-compromised,high,false,yes
