event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-08-11_valleyrat_japanese_malspam,2026-08-11,2026-W33,2026-08,malware_campaign,日本語マルスパムによるValleyRAT配布,電子インボイス発行完了を装う日本語マルスパムが7z添付でValleyRATを配布している。解凍したimgをマウントすると正規のNVIDIA実行ファイルと悪性nvml.dllが展開され、RuntimeBrokerとしてファイル設置とRunOnceレジストリによる永続化を行い、2つのIPの6666番ポートへ通信する。,daily-news/news/2026_07-09/20260811.md,https://x.com/bomccss/status/2086685233056043119,high,false,maybe
2026-08-11_openai_gpt56_cyber_limited_release,2026-08-11,2026-W33,2026-08,tool_release,OpenAIがGPT-5.6 Cyberを承認済みユーザー限定で提供開始,OpenAIは脆弱性調査やペネトレーションテスト、インシデント対応向けのGPT-5.6 Cyberを、Accenture、IBM、NCC Groupなど承認済みのセキュリティ企業へ限定提供する。防御業務向けのDaybreak Blueとレッドチーム向けのDaybreak Redの2版があり、本人確認、範囲明確化、ログ記録、人間による監督を組み合わせて運用される。,daily-news/news/2026_07-09/20260811.md,https://www.bleepingcomputer.com/news/security/openai-releases-chatgpt-56-cyber-but-its-only-for-approved-users/,high,false,maybe
2026-08-11_storm_1175_stormencryptor_ncentral_exploitation,2026-08-11,2026-W33,2026-08,active_exploitation,Storm-1175が新型ランサムウェアStormEncryptorを展開、N-central脆弱性を悪用,Microsoftは金銭目的の攻撃者Storm-1175が2026年8月2日から新型ランサムウェアStormEncryptorを展開していると確認した。初期侵入にはN-able N-centralの認証回避脆弱性CVE-2026-18577の悪用が有力視され、侵入後はAnyDeskやSimpleHelpによる遠隔操作、Mimikatzによる認証情報窃取を経てデータ窃取と暗号化に至る。,daily-news/news/2026_07-09/20260811.md,http://bleepingcomputer.com/news/security/new-stormencryptor-ransomware-used-by-former-medusa-affiliate/,high,false,yes
2026-08-11_sonicwall_sma1000_ransomware_exploitation,2026-08-11,2026-W33,2026-08,active_exploitation,CISAがSonicWall SMA1000脆弱性のランサムウェア悪用を警告,CISAはSonicWall SMA1000のCVE-2026-15409とCVE-2026-15410がランサムウェア集団に悪用されていると確認した。両脆弱性は6月22日頃からUTA0533がゼロデイ悪用しKNUCKLEBALL、Sou5、ROOTRUN、ORANGETAILを展開していたもので、KEVカタログに追加された現在も380台超がインターネットへ公開されている。,daily-news/news/2026_07-09/20260811.md,https://www.bleepingcomputer.com/news/security/cisa-sonicwall-sma1000-flaws-now-exploited-by-ransomware-gangs/,high,false,yes
2026-08-11_the_com_member_sentenced,2026-08-11,2026-W33,2026-08,takedown,The Comメンバーが恐喝と性的脅迫で実刑判決,オンライン犯罪コミュニティThe ComのメンバーJustin Swaddleが恐喝や児童性的虐待関連犯罪で英国裁判所から懲役2年を言い渡された。NCAは世界各地の13〜17歳の少女117人を被害者と特定し、Snapchat、Telegram、Discord経由で接触して個人情報や画像を収集し公開すると脅していたとしている。,daily-news/news/2026_07-09/20260811.md,https://www.bleepingcomputer.com/news/security/member-of-the-com-sent-to-prison-for-blackmail-sextortion/,high,false,no
2026-08-11_lexisnexis_service_shutdown,2026-08-11,2026-W33,2026-08,incident,LexisNexisが不審なサーバー活動を受けサービスを停止,LexisNexisはサードパーティベンダーがホスト・管理するサーバー上で不審な活動を確認し、Nexis Diligence、Nexis Metabase API、Nexis Newsdeskを予防的に停止した。外部フォレンジック企業と調査を進め影響システムを新環境で再構築しているが、攻撃手法や影響範囲は記事公開時点で公表されていない。,daily-news/news/2026_07-09/20260811.md,https://www.bleepingcomputer.com/news/security/lexisnexis-shuts-down-services-after-suspicious-activity-on-servers/,high,false,maybe
2026-08-11_valve_steam_hardware_data_breach,2026-08-11,2026-W33,2026-08,incident,ValveがSteamハードウェア顧客へCEVA Logistics経由のデータ侵害を通知,Valveは欧州向けSteamハードウェア配送を担うCEVA Logisticsがサイバー攻撃を受け、2026年7月29日から8月1日に顧客情報がアクセスされたと通知した。氏名、住所、電話番号、メールアドレス、注文製品と価格が影響し、決済情報やSteamアカウント情報は含まれない。Valveは流出情報を悪用したフィッシングを警告している。,daily-news/news/2026_07-09/20260811.md,https://www.bleepingcomputer.com/news/security/valve-notifies-steam-hardware-customers-of-a-data-breach/,high,false,no
2026-08-11_progress_loadmaster_command_injection_exploitation,2026-08-11,2026-W33,2026-08,active_exploitation,CISAがProgress LoadMasterの重大な脆弱性CVE-2026-8037の悪用を警告,CISAはProgress Kemp LoadMasterのコマンドインジェクション脆弱性CVE-2026-8037が実際の攻撃で悪用されていると警告し、KEVカタログへ追加した。未認証の攻撃者が複数のコマンドAPIエンドポイントで任意コマンドを実行でき、LoadMaster GA 7.2.63.1以前、LTSF 7.2.54.17以前およびGA 7.2.63.2未満のMOVEit WAFが影響を受ける。,daily-news/news/2026_07-09/20260811.md,https://www.bleepingcomputer.com/news/security/cisa-warns-of-critical-progress-loadmaster-flaw-exploited-in-attacks/,high,false,yes
2026-08-11_fake_googletranslate_chrome_extension_stealc,2026-08-11,2026-W33,2026-08,malware_campaign,偽GoogleTranslate Chrome拡張機能によるブラウザー遠隔操作と情報窃取,GoogleTranslateを装う悪性Chrome拡張機能が確認され、Rust製とみられるローダーとAutoItスクリプトを経てStealc v2が展開される。拡張機能は閲覧履歴、Cookie、保存済み認証情報などを収集し、非アクティブなChrome画面の遠隔操作やJavaScript注入、正規サイト上への攻撃者iframe重畳によるman-in-the-browser型フィッシングを可能にする。,daily-news/news/2026_07-09/20260811.md,https://cybersecuritynews.com/fake-googletranslate-chrome-extension/,high,false,yes
2026-08-11_openai_astra_critical_cyber_capability,2026-08-11,2026-W33,2026-08,security_research,OpenAIが次期モデルAstraの重大なサイバー能力への対応を公表,OpenAIは次期モデルAstraの内部評価でエージェント型コーディングとサイバーセキュリティ能力が大幅に向上し、Preparedness FrameworkのCriticalサイバー能力を持つ可能性を排除できないと判断した。隔離環境、ネットワーク・ツール制限、モデル重み保護、監視などの対策を強化し、要件を満たさない内部活動を停止したとしている。,daily-news/news/2026_07-09/20260811.md,http://openai.com/index/responding-next-frontier-critical-cyber-capabilities/,medium,true,maybe
