event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-08-04_valleyrat_japanese_malspam_campaign,2026-08-04,2026-W32,2026-08,malware_campaign,日本語マルスパムによるValleyRAT配布キャンペーン,日本語の請求書・税務通知等を装うマルスパムがValleyRATを配布。zip>img>exeの構成でPDFCore8.dllを読み込ませ、正規のConvertToPDF実行ファイルへのDLLサイドローディングを悪用する。複数の亜種で件名・ファイル名・C2ドメインが異なる。,daily-news/news/2026_07-09/20260804.md,https://x.com/bomccss/status/2084261863546822943,medium,false,maybe
2026-08-04_doublecup_clickfix_loader_service,2026-08-04,2026-W32,2026-08,malware_campaign,DOUBLECUP ClickFixサービスがブラウザキャッシュ内画像にマルウェアを隠蔽,ロシア語圏のLoader-as-a-Service「DOUBLECUP」がClickFix手口でブラウザキャッシュ内PNG画像にコードを隠蔽し配信する。偽CAPTCHA画面がコマンドをクリップボードにコピーさせ、ファイルレスドロッパー経由でCountLoaderやDeviceManager RATを配信する。DeviceManager RATはEthereumまたはPolygonのスマートコントラクトからC2を取得する。,daily-news/news/2026_07-09/20260804.md,https://www.bleepingcomputer.com/news/security/new-doublecup-clickfix-service-hides-malware-in-browser-cache-images/,high,false,yes
2026-08-04_fake_roblox_xeno_executor_malware,2026-08-04,2026-W32,2026-08,malware_campaign,偽Roblox向けXenoスクリプト実行ツールが情報窃取・RATを配布,攻撃者は非公式ツール「Xeno Executor」の未検出版を装い、ゲームフォーラムやDiscordでマルウェアを配布。実行後に難読化されたJava製ローダーが起動し、ブラウザ情報やDiscord・Roblox・Minecraftアカウント、決済情報、暗号資産ウォレットを窃取するほか、キーロギングや遠隔操作機能を持つ。Powercatとして報告された活動の大幅な更新版と評価されている。,daily-news/news/2026_07-09/20260804.md,https://www.bleepingcomputer.com/news/security/fake-roblox-xeno-script-launcher-pushes-infostealer-rat-malware/,high,false,maybe
2026-08-04_ncentral_auth_bypass_active_exploitation,2026-08-04,2026-W32,2026-08,active_exploitation,N-ableがN-centralの認証回避脆弱性CVE-2026-18577の実攻撃悪用を警告,N-ableはホスト型・オンプレミス型N-centralで認証を回避できるCVE-2026-18577が実際の攻撃で悪用されていると警告した。CVE-2026-18576の不完全な修正に起因し、管理者アカウント乗っ取りにつながる恐れがある。修正版ホットフィックス2026.3.1.7が公開され、侵害指標として4件のIPアドレスとCloudflaredサービス、svchost.exeが示された。,daily-news/news/2026_07-09/20260804.md,https://www.bleepingcomputer.com/news/security/n-able-warns-of-n-central-auth-bypass-flaw-exploited-in-attacks/,high,false,yes
2026-08-04_exfilsquad_uk_police_data_leak,2026-08-04,2026-W32,2026-08,incident,ExfilSquadが英国警察官・職員10万人超の情報を流出,"英国のPolice National Legal Database（PNLD）が侵害され、警察官や刑事司法関係者10万人超の氏名・所属組織・業務用メールアドレスが窃取・公開された。ExfilSquadは約13万5,000件・1.9GBを窃取したと主張し、データを非公開にする対価として身代金を要求している。",daily-news/news/2026_07-09/20260804.md,https://www.bleepingcomputer.com/news/security/exfilsquad-hackers-leak-info-of-over-100-000-uk-police-officers-staff/,high,false,yes
2026-08-04_coldcard_rng_flaw_bitcoin_theft,2026-08-04,2026-W32,2026-08,active_exploitation,"COLDCARDウォレットの乱数生成脆弱性が8,800万ドル相当のBitcoin窃取に関連","COLDCARDファームウェアの乱数生成処理に実装不備があり、暗号学的に安全でない決定論的乱数生成器が使用されていた。攻撃者は生成候補シードと公開ブロックチェーン上のアドレスを照合して秘密鍵を復元し、4,585アドレスから約1,367 BTC（約8,860万ドル相当）を窃取したと推定される。修正版ファームウェアは公開済みだが、既存の脆弱シードは新しいシードへの資金移行が必要。",daily-news/news/2026_07-09/20260804.md,https://www.bleepingcomputer.com/news/security/coldcard-wallet-rng-flaw-likely-linked-to-88-million-bitcoin-theft/,high,false,yes
2026-08-04_litellm_admin_takeover_hijack_technique,2026-08-04,2026-W32,2026-08,security_research,LiteLLM管理者権限乗っ取りによるLLM通信傍受・APIキー窃取・ツール呼び出し注入の検証,LiteLLMの管理者資格情報を奪った攻撃者は、設定変更のみで組織のLLM通信を悪意あるゲートウェイへ転送し、実際のプロバイダーAPIキーを取得してプロンプトや応答を傍受できることが示された。攻撃者は応答を書き換え、AIエージェントへ偽のツール呼び出しを注入してコマンド実行を誘導することも可能。侵害した管理者資格情報と正規機能を悪用する認可済みレッドチーム向け攻撃手法の検証として報告されている。,daily-news/news/2026_07-09/20260804.md,http://embracethered.com/blog/posts/2026/hijacking-litellm-for-fun-and-profit/,high,false,yes
2026-08-04_nullreceiver_dprk_npm_c2_technique,2026-08-04,2026-W32,2026-08,malware_campaign,NullReceiver技術を用いた北朝鮮関連npmパッケージ経由のC2通信,北朝鮮関連の悪性npmパッケージ「bianira-ui」「fluid-type-ui」から、ゼロ送金・データなしのEthereum取引の受取人アドレスにC2 IPアドレスを直接埋め込む新技術「NullReceiver」が発見された。スマートコントラクトや固定バーンアドレスを使わないため従来のEtherHiding向け検知では発見が難しい。正規Tailwind CSSプラグインを模倣したパッケージで、北朝鮮のContagious Interviewキャンペーンに関連付けられている。,daily-news/news/2026_07-09/20260804.md,https://opensourcemalware.com/blog/nullreceiver-dprk-c2-technique,high,false,yes
2026-08-04_estore_unauthorized_access_personal_data_leak,2026-08-04,2026-W32,2026-08,incident,Eストアー、不正アクセスによる個人情報漏えい,Eストアーが不正アクセスによる個人情報漏えいについてお詫びと発表を行った。Daily Markdownにはタイトルのみが記載されており詳細は限定的である。,daily-news/news/2026_07-09/20260804.md,https://estore.jp/press/20260801/,low,true,maybe
2026-08-04_crm_vendor_system_breach_investigation,2026-08-04,2026-W32,2026-08,incident,CRM開発会社、システム侵害の原因や影響を調査,CRM開発会社がシステム侵害を受け、原因や影響範囲について調査を行っていると報じられた。Daily Markdownにはタイトルのみが記載されており詳細は限定的である。,daily-news/news/2026_07-09/20260804.md,https://www.security-next.com/187748,low,true,maybe
