event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-08-19_hypeagent_loader_stealer,2026-08-19,2026-W34,2026-08,malware_campaign,ローダーかつスティーラーのHypeAgent,ローダー兼インフォスティーラーとして動作するHypeAgentが報告された。C2はShodanでssl.cert.issuer.cn:Hype等の条件により探索可能とされる。,daily-news/news/2026_07-09/20260819.md,https://x.com/abuse_ch/status/2089669284045729945,medium,false,maybe
2026-08-19_wordpress_clickfix_japan,2026-08-19,2026-W34,2026-08,malware_campaign,改ざんされたWordPressによるClickFix事例が日本国内で増加,改ざんされたWordPressサイトを起点とするClickFix型の誘導事例が、日本国内で増加している模様と報告された。,daily-news/news/2026_07-09/20260819.md,https://x.com/x64koichi/status/2089619381122908484,medium,false,yes
2026-08-19_jp_malspam_manageengine_rmm_abuse,2026-08-19,2026-W34,2026-08,malware_campaign,日本語マルスパム（送金内容ご確認のお願い）によるManageEngine RMM悪用,件名「送金内容ご確認のお願い」の日本語マルスパムがPDF[.]zipを添付し、解凍されたPDF.htaからManageEngineのRMMエージェント（UEMS Agent）を導入させる。curlでsetup.appxを取得しmsiexecでサイレントインストールし、jpword[.]cc:8383等をC2として使用する。,daily-news/news/2026_07-09/20260819.md,https://x.com/bomccss/status/2089549526571065346,high,false,yes
2026-08-19_jp_malspam_valleyrat,2026-08-19,2026-W34,2026-08,malware_campaign,日本語マルスパムによるValleyRAT配布,件名「電子インボイス発行完了のお知らせ」の日本語マルスパムがzip添付でimgファイルを配布し、Microsoft署名付き正規実行ファイルと悪性winhttp.dllからValleyRATを実行させる。PowerShellでDefenderの除外パスや除外プロセスを追加し、207.56.119[.]83:6666と通信する。,daily-news/news/2026_07-09/20260819.md,https://x.com/bomccss/status/2089557077018738924,high,false,yes
2026-08-19_clop_windchill_custom_webshell,2026-08-19,2026-W34,2026-08,active_exploitation,Clop、Windchillのデータ窃取攻撃向けに専用Webシェルを開発,ReliaQuestは、CVE-2026-12569を悪用したPTC Windchill／FlexPLM攻撃で使われたClop関連とみられる専用JSP Webシェルを分析した。Windchill固有API・DB・キーストアを直接利用してLDAP管理者パスワード等を平文取得し、保管庫の列挙と任意ファイル取得によるデータ窃取を行う。独自HTTPヘッダーX-windchill-reqと正規DB接続の利用で検知が困難とされる。,daily-news/news/2026_07-09/20260819.md,https://www.bleepingcomputer.com/news/security/clop-created-custom-web-shell-for-windchill-data-theft-attacks/,high,false,yes
2026-08-19_cisa_windows_task_host_ransomware_exploitation,2026-08-19,2026-W34,2026-08,active_exploitation,CISA、Windows Task Hostの脆弱性がランサムウェア攻撃でも悪用されていると警告,CISAはWindows Task Hostの権限昇格脆弱性CVE-2025-60710が実際の攻撃に加えランサムウェア攻撃でも悪用されていると確認した。リンク追跡処理の不備によりWindows 11およびWindows Server 2025の低権限ローカルユーザーがSYSTEM権限を取得できる。Microsoftは2025年11月に修正済みで、CISAは2026年4月13日にKEVへ追加している。,daily-news/news/2026_07-09/20260819.md,https://www.bleepingcomputer.com/news/security/cisa-windows-task-host-flaw-now-exploited-by-ransomware-gangs/,high,false,yes
2026-08-19_microsoft_wmic_removal,2026-08-19,2026-W34,2026-08,tool_release,Microsoft、サイバー犯罪者に悪用されてきたWMICツールの削除を開始,MicrosoftはWindows 11 24H2・25H2および最新BetaビルドからWMICを削除した。WMICはLOLBINとしてShadow Volume Copy削除やセキュリティ製品の列挙・アンインストール、Defender除外追加に悪用されてきた。WMI自体は引き続きサポートされ、PowerShellやWMI COM APIへの移行が案内されている。,daily-news/news/2026_07-09/20260819.md,https://www.bleepingcomputer.com/news/microsoft/microsoft-removes-wmic-lolbin-tool-in-windows-11-beta-builds/,high,false,no
2026-08-19_twinloot_m365_azure_c2_implant,2026-08-19,2026-W34,2026-08,malware_campaign,Microsoft 365とAzure内にC2全体を隠すPythonインプラントTWINLOOT,Ontinueは2026年7月の進行中キャンペーンで、Microsoft 365とAzureをC2基盤とするPython製インプラントTWINLOOTを発見した。Teams上でITサポートを装いPowerShell実行を誘導して展開され、SharePoint OnlineとGraph API、Teams TURN経由のWebRTC、Azure Blobを命令・窃取・設定更新に利用する。偽Windowsロック画面での認証情報窃取やNTUSER.MANによる管理者権限不要の永続化も確認された。,daily-news/news/2026_07-09/20260819.md,https://www.ontinue.com/resource/python-implant-hiding-its-entire-c2-inside-microsoft-365-azure/,high,false,yes
2026-08-19_north_korean_it_worker_infiltration,2026-08-19,2026-W34,2026-08,security_research,北朝鮮の潜入型ITワーカー脅威に関する調査レポート,FlareとIBM X-Forceは、北朝鮮が数千人規模のIT人材を偽身元で北米・西欧企業へ就職させ給与を還流させる活動を分析した。Recruiter、Facilitator、IT Worker、Collaborator／Brokerの役割分担と、協力者の身元・端末やVPNを使った所在地偽装、RB SiteやNetkeyRegisterなどの内部管理基盤が示された。主目的は収益確保と制裁回避だが、一部は企業情報窃取、恐喝、暗号資産窃取にも関与する。,daily-news/news/2026_07-09/20260819.md,https://flare.io/learn/resources/north-korean-infiltrator-threat,high,false,yes
2026-08-19_ai_mind_virus_prompt_file_propagation,2026-08-19,2026-W34,2026-08,security_research,AIの「マインドウイルス」が永続プロンプトファイル経由でエージェント間に伝播,AnthropicとEPFLの研究者は、AIエージェントの永続プロンプトファイルを介して自己複製型指示が別エージェントへ伝播しうることを実証した。SOUL.mdへのペイロードは伝播試行の88%を占め感染成功率は55%で、20ホップ後も4種のアクションペイロードが生存した。システムプロンプトへの短い警告追加で伝播はほぼゼロに低下し、実環境での成功事例は確認されていない。,daily-news/news/2026_07-09/20260819.md,https://thehackernews.com/2026/08/ai-mind-viruses-can-spread-between.html,high,false,maybe
