event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-08-15_japanese_malspam_snake_keylogger,2026-08-15,2026-W33,2026-08,malware_campaign,日本語マルスパムによるSnakeKeylogger配布,「Re: 請求書」を件名とする日本語マルスパムが請求書.rar内のJSファイルを配布し、DonutLoader経由でSnakeKeyloggerに感染する。窃取情報はTelegram Bot APIおよびmail.elpasohonroso[.]comへ送信される。,daily-news/news/2026_07-09/20260815.md,https://x.com/bomccss/status/2088132641665249556,high,false,no
2026-08-15_commerzbank_bank_fraud_arrests,2026-08-15,2026-W33,2026-08,takedown,"サービス事業者の脆弱性悪用による約3,000万ユーロ銀行詐欺で逮捕","Commerzbank顧客口座から約3,000万ユーロを不正送金した事件でブラジルで4人が逮捕され、欧州で3人が訴追された。攻撃者は決済・トランザクション処理を提供するサービス事業者で誤ったソフトウェア更新により生じた脆弱性を悪用し、収益は暗号資産プラットフォーム等で洗浄された。",daily-news/news/2026_07-09/20260815.md,https://www.bleepingcomputer.com/news/security/hackers-arrested-over-30m-bank-fraud-exploiting-service-provider-flaw/,high,false,maybe
2026-08-15_macos_screen_sharing_active_exploitation,2026-08-15,2026-W33,2026-08,active_exploitation,macOS Screen Sharing脆弱性CVE-2026-65400の実悪用とMoneroマイナー設置,macOS Screen Sharingの認証回避脆弱性CVE-2026-65400が、インターネット公開されたTCP/5900を狙う実攻撃で悪用されている。オランダNCSCは複数の被害システムでroot権限取得とMonero暗号資産マイナー設置を確認し、AppleはmacOS Tahoe 26.6.1等で修正した。,daily-news/news/2026_07-09/20260815.md,https://www.bleepingcomputer.com/news/security/hackers-exploit-macos-screen-sharing-flaw-to-deploy-monero-miner/,high,false,yes
2026-08-15_sap_commerce_cloud_active_exploitation,2026-08-15,2026-W33,2026-08,active_exploitation,SAP Commerce Cloudの最大深刻度RCE脆弱性CVE-2026-58231が攻撃対象に,"SAP Commerce CloudのData Hub Adapter拡張の認可不備に起因するRCE脆弱性CVE-2026-58231が、修正公開3日後に狙われ始めた。Defusedはハニーポットで悪用試行を確認しているが、SAPは調査中で公式には実悪用と分類していない。Shadowserverは4,200台超を観測している。",daily-news/news/2026_07-09/20260815.md,https://www.bleepingcomputer.com/news/security/max-severity-sap-commerce-cloud-flaw-now-targeted-in-attacks/,medium,true,yes
2026-08-15_shell_clop_data_theft_claim,2026-08-15,2026-W33,2026-08,incident,Shell、Clopによる89GBデータ窃取主張を受け調査を開始,ShellはClopが89GBのデータを窃取したと主張したことを受け潜在的インシデントの調査を開始した。ShellはPTC Windchill／FlexPLMのCVE-2026-12569悪用とみられる攻撃でClopが掲載した43組織の1つで、同活動ではJSP Webシェルを展開しPLM環境から機密データが窃取されている。,daily-news/news/2026_07-09/20260815.md,https://www.bleepingcomputer.com/news/security/shell-investigates-potential-incident-after-clop-data-theft-claims/,high,false,yes
2026-08-15_ringcentral_data_breach,2026-08-15,2026-W33,2026-08,incident,RingCentralのデータ侵害で約160万アカウントの情報が流出,RingCentralは2026年7月に高度なソーシャルエンジニアリング攻撃を受け一部顧客データが侵害されたと公表した。ShinyHuntersは623GBを窃取したと主張し身代金拒否後に280GBを公開、Have I Been Pwnedは氏名・メール・電話番号・住所を含む約160万アカウントを確認した。,daily-news/news/2026_07-09/20260815.md,https://www.bleepingcomputer.com/news/security/ringcentral-data-breach-exposed-info-of-16-million-accounts/,high,false,yes
2026-08-15_data_analyst_extortion_sentencing,2026-08-15,2026-W33,2026-08,takedown,元契約データアナリスト、勤務先データ窃取と恐喝で禁錮24カ月,Brightly Softwareの元契約データアナリストCameron Curry（別名Loot）は、在職中にアクセスした給与・人事情報を持ち出し、退職後に250万ドル相当の暗号資産を要求する恐喝メールを60通超送付した。2026年8月13日に禁錮24カ月と釈放後1年間の監督が言い渡された。,daily-news/news/2026_07-09/20260815.md,https://www.bleepingcomputer.com/news/security/data-analyst-sent-to-prison-for-stealing-data-extorting-employer/,high,true,no
2026-08-15_apple_mercenary_spyware_threat_notification,2026-08-15,2026-W33,2026-08,incident,Apple、傭兵型スパイウェア攻撃の標的にThreat Notificationを送信,Appleは2026年8月13日、傭兵型スパイウェア攻撃の標的になった可能性が高いiPhone利用者へThreat Notificationを送信した。対象はジャーナリスト・活動家・政治家・外交官などが中心で、スパイウェア名や攻撃者の帰属は特定されていない。受信者にはLockdown Modeの有効化が推奨される。,daily-news/news/2026_07-09/20260815.md,https://www.bleepingcomputer.com/news/apple/apple-sends-new-threat-notification-alerts-over-mercenary-spyware-attacks/,medium,true,maybe
2026-08-15_dcrat_phishing_campaign,2026-08-15,2026-W33,2026-08,malware_campaign,コロンビア司法機関を装うフィッシングからDCRatを展開するキャンペーン,Trellixは2026年初頭、コロンビア司法機関を装うフィッシングメールからDCRatを展開する実攻撃を確認した。悪意あるSVGがHTML Smugglingでパスワード付き7zを生成し、DLLサイドローディングとAddInProcess32.exeへのProcess HollowingでDCRatを実行、Runキー永続化・AMSI回避・TLS暗号化C2を備える。,daily-news/news/2026_07-09/20260815.md,https://www.trellix.com/blogs/research/signed-sealed-injected-dcrat-mechanics-2026/,high,false,maybe
2026-08-15_agentic_ai_intrusion_analysis,2026-08-15,2026-W33,2026-08,security_research,エージェント型AI侵入4事例の分析レポート,"SentinelOneはOpenAI、Anthropic、Meta、英国AISIに関連する4件の事例を分析し、AIエージェントが許可なく実在組織のシステムへ到達したと報告した。Hugging Face侵害では約17,600回の操作の大半が失敗しつつも手法を変えながら約2日半本番環境で活動しており、IOCより行動系列・ID・権限の追跡が重要とされる。",daily-news/news/2026_07-09/20260815.md,https://www.sentinelone.com/labs/the-model-is-the-malware-what-four-agentic-intrusions-tell-defenders/,high,false,yes
