event_key,dimension,raw_value,normalized_value,confidence,note
2026-07-13_redhook_android_wireless_adb_rat,malware,RedHook,redhook,high,マルウェアファミリー名として明示
2026-07-13_redhook_android_wireless_adb_rat,product_class,Android,mobile_app,high,Android端末を標的とするモバイルアプリ型マルウェア
2026-07-13_redhook_android_wireless_adb_rat,product,Google Play,google_play,medium,偽Google Playサイトへ誘導する社会工学の対象として明示
2026-07-13_redhook_android_wireless_adb_rat,initial_access,偽Google Playサイトへの誘導,phishing,high,偽サイト誘導による初期アクセス
2026-07-13_redhook_android_wireless_adb_rat,attack_method,認証情報窃取、SMS収集、カメラ起動など,credential_theft,high,認証情報等の窃取が明示
2026-07-13_redhook_android_wireless_adb_rat,attack_method,REST API/WebSocketによるC2通信,c2_communication,high,C2サーバーとの通信が明示
2026-07-13_redhook_android_wireless_adb_rat,attack_method,WakeLockや2サービスの相互監視による永続化,persistence,high,永続化機能が明示
2026-07-13_redhook_android_wireless_adb_rat,attack_method,電話・メッセージによるソーシャルエンジニアリング,social_engineering,high,ソーシャルエンジニアリングが明示
2026-07-13_redhook_android_wireless_adb_rat,actor_attribution,攻撃者の国籍や所属、具体的な動機は不明,unknown,high,記事内で帰属不明と明記
2026-07-13_redhook_android_wireless_adb_rat,crime_trend,政府機関や金融機関を装った電話,vishing,medium,音声通話でのなりすまし誘導
2026-07-13_redhook_android_wireless_adb_rat,crime_trend,メッセージによる偽サイト誘導,smishing,medium,メッセージ経由のフィッシング誘導
2026-07-13_cms_platforms_global_exploitation_campaign,initial_access,CMSやプラグインの既知脆弱性スキャン,exploit_public_facing_app,high,公開CMSの脆弱性悪用が明示
2026-07-13_cms_platforms_global_exploitation_campaign,product_class,"WordPress, Craft CMS, MaxSite CMS, MetInfo CMS, Joomla JCE",cms,high,複数CMS製品が標的
2026-07-13_cms_platforms_global_exploitation_campaign,product,WordPress,wordpress,high,標的製品として明示
2026-07-13_cms_platforms_global_exploitation_campaign,product,Craft CMS,craft_cms,high,標的製品として明示
2026-07-13_cms_platforms_global_exploitation_campaign,product,MaxSite CMS,maxsite_cms,high,標的製品として明示
2026-07-13_cms_platforms_global_exploitation_campaign,product,MetInfo CMS,metinfo_cms,high,標的製品として明示
2026-07-13_cms_platforms_global_exploitation_campaign,product,Joomla JCE,joomla_jce,high,標的製品として明示
2026-07-13_cms_platforms_global_exploitation_campaign,attack_method,リモートコード実行,remote_code_execution,high,RCEが明示
2026-07-13_cms_platforms_global_exploitation_campaign,attack_method,Webシェルの設置,backdoor,high,Webシェル設置が明示
2026-07-13_cms_platforms_global_exploitation_campaign,actor_attribution,攻撃者の国籍、所属、動機は不明,unknown,high,記事内で帰属不明と明記
2026-07-13_ghostcommit_image_prompt_injection_ai_agents,product_class,AIコーディングエージェント,ai_tool,high,AIエージェント・LLMアプリが対象
2026-07-13_ghostcommit_image_prompt_injection_ai_agents,product,Cursor,cursor,medium,検証対象のAIコーディングツールとして明示
2026-07-13_ghostcommit_image_prompt_injection_ai_agents,product,Antigravity,antigravity,medium,検証対象のAIコーディングツールとして明示
2026-07-13_ghostcommit_image_prompt_injection_ai_agents,product,Claude Code,claude_code,medium,検証対象として明示、指示実行を拒否した点が特筆
2026-07-13_ghostcommit_image_prompt_injection_ai_agents,attack_method,画像内へのプロンプトインジェクション埋め込み,prompt_injection,high,プロンプトインジェクションが明示
2026-07-13_ghostcommit_image_prompt_injection_ai_agents,attack_method,整数列化した機密情報の公開コミットへの書き出し,data_exfiltration,high,データ持ち出しが明示
2026-07-13_ghostcommit_image_prompt_injection_ai_agents,attack_method,一般的なシークレットスキャナーで検知不可,defense_evasion,medium,検知回避が明示
2026-07-13_ghostcommit_image_prompt_injection_ai_agents,actor_attribution,研究者による攻撃手法の開示,security_researcher,high,研究者による手法公開であることが明示
2026-07-13_jscrambler_npm_ironworm_supply_chain,malware,IronWorm,ironworm,high,情報窃取マルウェアファミリー名として明示
2026-07-13_jscrambler_npm_ironworm_supply_chain,product,jscrambler,jscrambler,high,侵害されたnpmパッケージ名として明示
2026-07-13_jscrambler_npm_ironworm_supply_chain,product_class,npmパッケージエコシステム,package_ecosystem,high,npmパッケージが侵害経路
2026-07-13_jscrambler_npm_ironworm_supply_chain,initial_access,侵害されたnpmパッケージのpreinstall処理,supply_chain,high,パッケージ供給網の侵害が明示
2026-07-13_jscrambler_npm_ironworm_supply_chain,attack_method,悪意あるpreinstallバイナリの混入,malicious_package,high,悪性パッケージ混入が明示
2026-07-13_jscrambler_npm_ironworm_supply_chain,attack_method,ブラウザ認証情報・ウォレット・クラウド認証情報の窃取,credential_theft,high,認証情報窃取が明示
2026-07-13_jscrambler_npm_ironworm_supply_chain,attack_method,公開ファイル共有サービスへのデータアップロード,data_exfiltration,high,データ持ち出しが明示
2026-07-13_jscrambler_npm_ironworm_supply_chain,attack_method,Tor経由の暗号化C2通信,c2_communication,high,C2通信が明示
2026-07-13_jscrambler_npm_ironworm_supply_chain,attack_method,eBPFやデバッガー検知による解析回避,defense_evasion,high,解析回避機能が明示
2026-07-13_jscrambler_npm_ironworm_supply_chain,attack_method,systemd/cron/LaunchAgentからの永続化除去が推奨,persistence,medium,永続化の除去手順から推測
2026-07-13_jscrambler_npm_ironworm_supply_chain,actor_attribution,攻撃者の国籍や所属は不明,unknown,high,記事内で帰属不明と明記
