event_key,dimension,raw_value,normalized_value,confidence,note
2026-07-27_github_pypi_dependency_cooldown_defenses,product,Dependabot,dependabot,high,
2026-07-27_github_pypi_dependency_cooldown_defenses,product,PyPI,pypi,high,
2026-07-27_github_pypi_dependency_cooldown_defenses,product_class,PyPIの依存関係基盤,package_ecosystem,high,
2026-07-27_steam_forum_clickfix_xmrig_miner,malware,XMRig,xmrig,high,
2026-07-27_steam_forum_clickfix_xmrig_miner,crime_trend,偽の修復手順でPowerShellコマンドを実行させるClickFix,clickfix,high,
2026-07-27_steam_forum_clickfix_xmrig_miner,attack_method,フォーラムの偽解決策で利用者にコマンドを実行させる,social_engineering,high,
2026-07-27_shinyhunters_sextortion_scam,actor,ShinyHunters,shinyhunters,low,名乗りのみで本人は関与否定
2026-07-27_shinyhunters_sextortion_scam,actor_attribution,金銭目的のセクストーション詐欺,cybercrime,medium,
2026-07-27_shinyhunters_sextortion_scam,crime_trend,過去の流出データを使った金銭要求,data_extortion,medium,侵害を伴わない恐喝のため近似
2026-07-27_shinyhunters_sextortion_scam,attack_method,端末やカメラを侵害したと虚偽主張,spoofing,medium,侵害の事実なくなりすまし主張
2026-07-27_shinyhunters_sextortion_scam,initial_access,端末への侵入は確認されていない,not_applicable,high,侵入を伴わない詐欺メールのため
2026-07-27_fastjson_1x_rce_active_exploitation,product,Fastjson,fastjson,high,
2026-07-27_fastjson_1x_rce_active_exploitation,attack_method,任意コードを実行,remote_code_execution,high,
2026-07-27_fastjson_1x_rce_active_exploitation,initial_access,外部から到達可能なJSON入力経路を悪用,exploit_public_facing_app,medium,
2026-07-27_gitlab_rce_poc_published,product,GitLab,gitlab,high,
2026-07-27_gitlab_rce_poc_published,product_class,GitLab,developer_tool,medium,
2026-07-27_gitlab_rce_poc_published,attack_method,gitユーザー権限でコマンド実行,remote_code_execution,high,
2026-07-27_gitlab_rce_poc_published,actor_attribution,研究者がPoCを公開,security_researcher,high,
2026-07-27_gitlab_rce_poc_published,initial_access,プロジェクトへpushできる認証済みユーザーが前提,not_applicable,medium,外部からの初期侵入経路ではなく認証済みユーザーの権限昇格・RCE連鎖のため
2026-07-27_bing_images_svg_rce,product,Bing Images,bing_images,high,
2026-07-27_bing_images_svg_rce,product_class,Bing Imagesの画像処理サーバー,cloud_service,medium,
2026-07-27_bing_images_svg_rce,attack_method,細工SVGをOSコマンドとして実行,remote_code_execution,high,
2026-07-27_bing_images_svg_rce,attack_method,パイプで始まるシェルコマンドをSVGに埋め込み,command_injection,high,
2026-07-27_bing_images_svg_rce,initial_access,画像アップロード・逆画像検索機能を悪用,exploit_public_facing_app,high,
2026-07-27_bing_images_svg_rce,actor_attribution,研究者がMicrosoft本番環境で実証,security_researcher,high,
2026-07-27_sourtrade_malvertising_browser_malware,malware,SourTrade,sourtrade,high,
2026-07-27_sourtrade_malvertising_browser_malware,attack_method,被害者ごとに異なるハッシュを生成し検知回避,defense_evasion,high,
2026-07-27_sourtrade_malvertising_browser_malware,initial_access,TradingView等を装う広告からランディングページへ誘導,drive_by_download,medium,
