event_key,dimension,raw_value,normalized_value,confidence,note
2026-07-31_valleyrat_malspam_tax_notice_theme,malware,ValleyRAT,valleyrat,high,
2026-07-31_valleyrat_malspam_tax_notice_theme,initial_access,「税務コンプライアンス違反及び罰金に関する通知」を装うマルスパム,malspam,high,
2026-07-31_valleyrat_malspam_tax_notice_theme,attack_method,ms-settingsのShell\open\commandレジストリ書き換えによる永続化,persistence,high,
2026-07-31_valleyrat_malspam_tax_notice_theme,attack_method,正規exe(mscopilot.exe)へのDLLサイドローディング,defense_evasion,medium,
2026-07-31_valleyrat_malspam_tax_notice_theme,attack_method,auk218.club:7800/7811への通信,c2_communication,high,
2026-07-31_purerat_donutloader_malspam_refund_theme,malware,DonutLoader,donutloader,high,
2026-07-31_purerat_donutloader_malspam_refund_theme,malware,PureRAT,purerat,high,
2026-07-31_purerat_donutloader_malspam_refund_theme,initial_access,「返金をご検討ください」を装うマルスパム,malspam,high,
2026-07-31_purerat_donutloader_malspam_refund_theme,attack_method,正規に見えるexeへのDLLサイドローディング,defense_evasion,high,
2026-07-31_purerat_donutloader_malspam_refund_theme,attack_method,タスクスケジューラ「WindowsFontCacheRestore」への登録,persistence,high,
2026-07-31_purerat_donutloader_malspam_refund_theme,attack_method,notepad.exeへの恐らくインジェクション,process_injection,medium,「恐らくインジェクションされている」と推定表現のため中程度
2026-07-31_purerat_donutloader_malspam_refund_theme,attack_method,trump2.1368.lol:56001への通信,c2_communication,high,
2026-07-31_vmware_vcenter_esx_critical_vulnerabilities,product,VMware vCenter,vmware_vcenter,high,
2026-07-31_vmware_vcenter_esx_critical_vulnerabilities,product,VMware ESX,vmware_esx,medium,
2026-07-31_vmware_vcenter_esx_critical_vulnerabilities,product_class,VMware仮想化基盤(vCenter/ESX/Workstation/Fusion),cloud_workload,high,
2026-07-31_vmware_vcenter_esx_critical_vulnerabilities,attack_method,CVE-2026-59309: 未認証の認証回避,authentication_bypass,high,
2026-07-31_vmware_vcenter_esx_critical_vulnerabilities,attack_method,CVE-2026-59310: ディレクトリトラバーサル経由の任意コード実行,remote_code_execution,high,
2026-07-31_vmware_vcenter_esx_critical_vulnerabilities,attack_method,CVE-2026-47876: VM内管理者によるESXホスト上でのコード実行・VM脱出,privilege_escalation,medium,
