event_key,dimension,raw_value,normalized_value,confidence,note
2026-07-10_injective_sdk_npm_supply_chain_wallet_stealer,initial_access,GitHubリポジトリ侵害を通じnpmに悪性パッケージが公開された,supply_chain,high,GitHubリポジトリ侵害からnpm公開に至るサプライチェーン侵害
2026-07-10_injective_sdk_npm_supply_chain_wallet_stealer,product,@injectivelabs/sdk-ts,injectivelabs_sdk_ts,high,
2026-07-10_injective_sdk_npm_supply_chain_wallet_stealer,product_class,npm,package_ecosystem,high,
2026-07-10_injective_sdk_npm_supply_chain_wallet_stealer,attack_method,悪意あるパッケージ公開,malicious_package,high,
2026-07-10_injective_sdk_npm_supply_chain_wallet_stealer,crime_trend,暗号資産ウォレット鍵・シード窃取,crypto_theft,high,
2026-07-10_helix_vishing_sharepoint_data_extortion,actor,Helix,helix,high,新興のデータ恐喝グループ
2026-07-10_helix_vishing_sharepoint_data_extortion,actor_attribution,データ恐喝グループ,cybercrime,high,
2026-07-10_helix_vishing_sharepoint_data_extortion,initial_access,ビッシング・デバイスコードフィッシング,phishing,medium,音声・デバイスコード経由の誘導のためphishingに分類
2026-07-10_helix_vishing_sharepoint_data_extortion,product,SharePoint,sharepoint,high,
2026-07-10_helix_vishing_sharepoint_data_extortion,product_class,SharePoint,collaboration_platform,high,
2026-07-10_helix_vishing_sharepoint_data_extortion,attack_method,ビッシング・デバイスコードフィッシング,social_engineering,high,
2026-07-10_helix_vishing_sharepoint_data_extortion,attack_method,SharePointからのファイル大量窃取,data_exfiltration,high,
2026-07-10_helix_vishing_sharepoint_data_extortion,crime_trend,データ恐喝または他犯罪者への売却,data_extortion,high,
2026-07-10_helix_vishing_sharepoint_data_extortion,crime_trend,ビッシング,vishing,high,
2026-07-10_helix_vishing_sharepoint_data_extortion,crime_trend,デバイスコードフィッシング,device_code_phishing,high,
2026-07-10_forg365_phaas_microsoft365_aitm,actor,Forg365,forg365,medium,PhaaSプラットフォーム名
2026-07-10_forg365_phaas_microsoft365_aitm,actor_attribution,PhaaS提供者,cybercrime,high,
2026-07-10_forg365_phaas_microsoft365_aitm,initial_access,AiTM・デバイスコードフィッシング,phishing,high,
2026-07-10_forg365_phaas_microsoft365_aitm,product,Microsoft 365,microsoft_365,high,
2026-07-10_forg365_phaas_microsoft365_aitm,product_class,Microsoft 365,cloud_service,high,
2026-07-10_forg365_phaas_microsoft365_aitm,malware,ForgCookie,forgcookie,medium,セッション維持用のブラウザ拡張
2026-07-10_forg365_phaas_microsoft365_aitm,attack_method,AiTMによるトークン窃取,token_theft,high,
2026-07-10_forg365_phaas_microsoft365_aitm,attack_method,再認証不要のセッション維持,session_hijacking,high,
2026-07-10_forg365_phaas_microsoft365_aitm,attack_method,ForgCookieブラウザ拡張,malicious_extension,medium,
2026-07-10_forg365_phaas_microsoft365_aitm,attack_method,AntiBotによる研究者・VPN検知回避,defense_evasion,high,
2026-07-10_forg365_phaas_microsoft365_aitm,crime_trend,PhaaS基盤,phishing_kit_ecosystem,high,
2026-07-10_forg365_phaas_microsoft365_aitm,crime_trend,デバイスコードフィッシング,device_code_phishing,high,
2026-07-10_operation_first_light_2026_fraud_takedown,actor_attribution,国際的な詐欺シンジケート,cybercrime,high,
2026-07-10_operation_first_light_2026_fraud_takedown,crime_trend,BEC,business_email_compromise,high,
2026-07-10_operation_first_light_2026_fraud_takedown,crime_trend,投資詐欺,investment_scam,high,
2026-07-10_assuranceamerica_data_breach_7m_drivers,actor_attribution,攻撃者不明,unknown,medium,記事内で攻撃者は不明と明記
2026-07-10_assuranceamerica_data_breach_7m_drivers,initial_access,従業員1人を標的にした活動,unknown,low,具体的な侵入手法は記載なし
2026-07-10_assuranceamerica_data_breach_7m_drivers,attack_method,大量の顧客データ窃取,data_exfiltration,high,
2026-07-10_microsoft_defender_rogueplanet_cve_2026_50656_patch,actor,Nightmare Eclipse,nightmare_eclipse,high,
2026-07-10_microsoft_defender_rogueplanet_cve_2026_50656_patch,actor_attribution,PoC公開研究者,security_researcher,high,
2026-07-10_microsoft_defender_rogueplanet_cve_2026_50656_patch,product,Microsoft Defender,microsoft_defender,high,
2026-07-10_microsoft_defender_rogueplanet_cve_2026_50656_patch,product_class,Microsoft Defender,security_tool,high,
2026-07-10_microsoft_defender_rogueplanet_cve_2026_50656_patch,attack_method,SYSTEM権限コマンドプロンプト取得,privilege_escalation,high,
2026-07-10_mount_royal_university_breach_cmd_organization_extortion,actor,CMD Organization,cmd_organization,high,
2026-07-10_mount_royal_university_breach_cmd_organization_extortion,actor_attribution,恐喝グループ,cybercrime,high,
2026-07-10_mount_royal_university_breach_cmd_organization_extortion,attack_method,Hドライブのデータ窃取,data_exfiltration,high,
2026-07-10_mount_royal_university_breach_cmd_organization_extortion,crime_trend,30 BTCの身代金要求,data_extortion,high,
2026-07-10_lurking_lizard_fake_installer_residential_proxy_campaign,actor,Lurking Lizard,lurking_lizard,high,
2026-07-10_lurking_lizard_fake_installer_residential_proxy_campaign,actor_attribution,住宅プロキシ収益化を行う攻撃者,cybercrime,high,
2026-07-10_lurking_lizard_fake_installer_residential_proxy_campaign,initial_access,偽インストーラー配布サイトからのダウンロード,drive_by_download,medium,偽レビュー・偽サービスサイト経由での誘導ダウンロード
2026-07-10_lurking_lizard_fake_installer_residential_proxy_campaign,product,WireVPN,wirevpn,high,
2026-07-10_lurking_lizard_fake_installer_residential_proxy_campaign,product_class,WireVPN,vpn,high,
2026-07-10_lurking_lizard_fake_installer_residential_proxy_campaign,attack_method,研究者・VPN検知の回避,defense_evasion,high,
