event_key,dimension,raw_value,normalized_value,confidence,note
2026-07-11_uboot_firmware_verification_vulnerabilities,product,U-Boot,u_boot,high,
2026-07-11_uboot_firmware_verification_vulnerabilities,actor_attribution,Binarlyが発見・報告,security_researcher,medium,セキュリティ研究者による発見・報告
2026-07-11_uboot_firmware_verification_vulnerabilities,attack_method,永続的なマルウェアの設置,persistence,medium,悪用時に起動前で永続化される可能性
2026-07-11_uboot_firmware_verification_vulnerabilities,attack_method,保護機能の無効化,defense_evasion,medium,起動前の保護機能無効化の可能性
2026-07-11_ryuk_ransomware_member_guilty_plea,malware,Ryuk,ryuk,high,
2026-07-11_ryuk_ransomware_member_guilty_plea,malware,Conti,conti,low,Ryuk停止後に一部メンバーが移行したとされる関連言及
2026-07-11_ryuk_ransomware_member_guilty_plea,actor_attribution,金銭目的の恐喝グループ,cybercrime,high,
2026-07-11_ryuk_ransomware_member_guilty_plea,attack_method,ランサムウェア攻撃で数百台を暗号化,ransomware,high,
2026-07-11_ryuk_ransomware_member_guilty_plea,crime_trend,身代金支払いを伴う恐喝,ransomware_extortion,high,
2026-07-11_odido_breach_shinyhunters,actor,ShinyHunters,shinyhunters,high,
2026-07-11_odido_breach_shinyhunters,initial_access,IT担当者を装った電話でのフィッシング,phishing,medium,電話を使ったなりすましフィッシング
2026-07-11_odido_breach_shinyhunters,actor_attribution,ShinyHuntersによる犯行声明,cybercrime,high,
2026-07-11_odido_breach_shinyhunters,attack_method,620万人分のデータ窃取,data_exfiltration,high,
2026-07-11_odido_breach_shinyhunters,attack_method,IT担当者を装った欺瞞,social_engineering,high,
2026-07-11_odido_breach_shinyhunters,crime_trend,電話でのなりすまし,vishing,high,
2026-07-11_progress_sharefile_credible_threat,product,ShareFile Storage Zone Controller,sharefile,high,
2026-07-11_progress_sharefile_credible_threat,product_class,ShareFile(ファイル共有・コラボ基盤),collaboration_platform,medium,
2026-07-11_progress_sharefile_credible_threat,actor_attribution,攻撃者情報の記載なし,unknown,low,記事に攻撃者の属性・所属・動機の記載なし
2026-07-11_gitea_docker_auth_bypass_exploitation,product,Gitea,gitea,high,
2026-07-11_gitea_docker_auth_bypass_exploitation,product_class,Gitea(コード管理・開発ツール),developer_tool,medium,
2026-07-11_gitea_docker_auth_bypass_exploitation,initial_access,インターネットに公開されたGitea Dockerインスタンス,exploit_public_facing_app,high,
2026-07-11_gitea_docker_auth_bypass_exploitation,attack_method,X-WEBAUTH-USERヘッダー偽装による認証回避,authentication_bypass,high,
2026-07-11_gitea_docker_auth_bypass_exploitation,actor_attribution,攻撃者の国籍・所属・動機は不明と明記,unknown,low,
2026-07-11_seized_crypto_theft_by_prisoner,product,RG Coins,rg_coins,medium,
2026-07-11_seized_crypto_theft_by_prisoner,product_class,暗号資産取引所RG Coins,cryptocurrency_platform,medium,
2026-07-11_seized_crypto_theft_by_prisoner,actor_attribution,金銭目的の資金洗浄,cybercrime,high,
2026-07-11_seized_crypto_theft_by_prisoner,crime_trend,押収済み暗号資産の窃取,crypto_theft,high,
2026-07-11_zimbra_classic_webclient_xss_patch,product,Zimbra Collaboration Classic Web Client,zimbra_collaboration,high,
2026-07-11_zimbra_classic_webclient_xss_patch,product_class,Zimbra(メール・コラボ基盤),collaboration_platform,high,
2026-07-11_zimbra_classic_webclient_xss_patch,initial_access,細工したメールの送付,malspam,medium,
2026-07-11_zimbra_classic_webclient_xss_patch,attack_method,格納型クロスサイトスクリプティング,code_injection,medium,taxonomyにXSS専用値がないためcode_injectionで近似
2026-07-11_blackcat_negotiator_sentenced,malware,BlackCat,blackcat,high,
2026-07-11_blackcat_negotiator_sentenced,actor_attribution,金銭目的のランサムウェアアフィリエイト,cybercrime,high,
2026-07-11_blackcat_negotiator_sentenced,attack_method,データ窃取・暗号化を伴うランサムウェア攻撃,ransomware,high,
2026-07-11_blackcat_negotiator_sentenced,crime_trend,アフィリエイトとして収益の20%を運営者へ支払い,ransomware_as_a_service,high,
2026-07-11_blackcat_negotiator_sentenced,crime_trend,身代金最大化を狙った恐喝,ransomware_extortion,high,
2026-07-11_openmandriva_contributor_sabotage,actor,Davide Beatrici,davide_beatrici,medium,OpenMandrivaが名指し。本人は妨害の意図を否定
2026-07-11_openmandriva_contributor_sabotage,product,OpenMandriva Linux,openmandriva_linux,medium,
2026-07-11_openmandriva_contributor_sabotage,product_class,OpenMandriva Linux(OS),os,medium,
2026-07-11_openmandriva_contributor_sabotage,initial_access,管理権限を持つ元参加者による内部妨害,insider_abuse,high,
2026-07-11_openmandriva_contributor_sabotage,actor_attribution,管理権限を持つ元参加者,insider,high,
2026-07-11_openmandriva_contributor_sabotage,attack_method,リポジトリ・パッケージの改変,supply_chain_compromise,medium,
2026-07-11_silverfox_modbeacon_operation_phnom_penh,actor,Silver Fox,silver_fox,high,
2026-07-11_silverfox_modbeacon_operation_phnom_penh,actor,UTG-Q-1000,utg_q_1000,medium,Silver Fox系クラスター名
2026-07-11_silverfox_modbeacon_operation_phnom_penh,malware,MODBEACON,modbeacon,high,
2026-07-11_silverfox_modbeacon_operation_phnom_penh,initial_access,偽ソフトウェアのSEO拡散によるダウンロード誘導,drive_by_download,medium,
2026-07-11_silverfox_modbeacon_operation_phnom_penh,actor_attribution,高価値アクセスの第三者への販売,cybercrime,medium,政治的意図の可能性も指摘されるが主動機は金銭
2026-07-11_silverfox_modbeacon_operation_phnom_penh,attack_method,検索エンジン最適化による偽ソフトウェア拡散,seo_spam_redirect,high,
2026-07-11_silverfox_modbeacon_operation_phnom_penh,attack_method,C2からの命令受信によるバックドア機能,backdoor,high,
2026-07-11_silverfox_modbeacon_operation_phnom_penh,attack_method,端末への永続化,persistence,high,
2026-07-11_silverfox_modbeacon_operation_phnom_penh,attack_method,gRPC/トンネルを使ったC2通信,c2_communication,high,
2026-07-11_ton_blockchain_lnk_nodejs_backdoor,initial_access,宿泊予約を装うスパムメール,malspam,high,
2026-07-11_ton_blockchain_lnk_nodejs_backdoor,actor_attribution,攻撃者の国籍・所属・動機は不明と明記,unknown,low,
2026-07-11_ton_blockchain_lnk_nodejs_backdoor,attack_method,悪意あるLNKファイル,malicious_document,high,
2026-07-11_ton_blockchain_lnk_nodejs_backdoor,attack_method,Node.js製バックドアの配置,backdoor,high,
2026-07-11_ton_blockchain_lnk_nodejs_backdoor,attack_method,レジストリRunキーでの永続化,persistence,high,
2026-07-11_ton_blockchain_lnk_nodejs_backdoor,attack_method,TON経由のC2アドレス取得とWebSocket通信,c2_communication,high,
2026-07-11_ton_blockchain_lnk_nodejs_backdoor,attack_method,TON/正規サービスを使った通信偽装,defense_evasion,medium,
