event_key,dimension,raw_value,normalized_value,confidence,note
2026-06-20_texas_tpwd_data_breach,attack_method,データ窃取,data_exfiltration,high,個人情報が外部流出したことが確認されている
2026-06-20_splunk_cve_2026_20253_active_exploitation,product,Splunk Enterprise,splunk_enterprise,high,CVE-2026-20253の対象製品
2026-06-20_splunk_cve_2026_20253_active_exploitation,product_class,セキュリティ監視ツール,security_tool,high,Splunkはセキュリティ監視・分析ツール
2026-06-20_splunk_cve_2026_20253_active_exploitation,attack_method,認証バイパス（認証なしPostgreSQL sidecarサービスアクセス）,authentication_bypass,high,認証なしでPostgreSQL sidecarサービスにアクセス可能
2026-06-20_splunk_cve_2026_20253_active_exploitation,attack_method,リモートコード実行,remote_code_execution,high,WatchTowrがRCEへの悪用可能性を明示
2026-06-20_ai_ncii_cyberstalking_ny,attack_method,なりすまし（偽SNS・メールアカウント作成）,spoofing,high,被害者に成りすました偽アカウントをSNS・メールで作成
2026-06-20_fortibleed_fortinet_credential_exposure,product,FortiGate,fortigate,high,"73,932件のFortiGateデバイス認証情報が露出"
2026-06-20_fortibleed_fortinet_credential_exposure,product_class,ファイアウォール,firewall,high,FortiGateはファイアウォール製品
2026-06-20_fortibleed_fortinet_credential_exposure,attack_method,認証情報窃取（平文パスワード含む）,credential_theft,high,ユーザー名・メール・平文パスワードが外部に露出
2026-06-20_fortibleed_fortinet_credential_exposure,initial_access,漏えい認証情報を使った標的攻撃,stolen_credentials,high,脅威アクターが漏えい認証情報を使って標的機器に侵入試行
2026-06-20_fortibleed_fortinet_credential_exposure,actor_attribution,ロシア語話者の脅威グループ（不明）,unknown,low,ロシア語話者のグループとされるが確証なし
2026-06-20_gentlemen_raas_edr_killer,actor,Gentlemen RaaS,gentlemen_raas,high,グループ名が記事で明示されている
2026-06-20_gentlemen_raas_edr_killer,actor_attribution,サイバー犯罪（金銭目的のランサムウェアグループ）,cybercrime,high,ランサムウェア恐喝を目的とした犯罪グループ
2026-06-20_gentlemen_raas_edr_killer,malware,GentleKiller,gentlekiller,high,主要EDRキラーツールとして明示（8亜種）
2026-06-20_gentlemen_raas_edr_killer,malware,OxideHarvest,oxideharvest,high,Rust製認証情報窃取ツールとして明示
2026-06-20_gentlemen_raas_edr_killer,attack_method,防御回避（EDRキラーでセキュリティ製品を停止）,defense_evasion,high,GentleKillerなどでEDR・セキュリティ製品を無効化
2026-06-20_gentlemen_raas_edr_killer,attack_method,権限昇格（BYOVD手法）,privilege_escalation,high,脆弱なドライバを悪用したBYOVD手法で権限昇格
2026-06-20_gentlemen_raas_edr_killer,attack_method,ランサムウェア,ransomware,high,Gentlemen RaaSはランサムウェアを使った攻撃グループ
2026-06-20_gentlemen_raas_edr_killer,attack_method,認証情報窃取（OxideHarvest）,credential_theft,high,OxideHarvestで認証情報を窃取
2026-06-20_gentlemen_raas_edr_killer,crime_trend,RaaS（ランサムウェアアズアサービス）,ransomware_as_a_service,high,Gentlemen RaaSはRaaSモデルで運営
2026-06-20_nodejs_12_vulns_june_2026,product,Node.js,node_js,high,12件の脆弱性が対象の製品
2026-06-20_nodejs_12_vulns_june_2026,product_class,開発者ツール・ランタイム,developer_tool,high,Node.jsはJavaScriptサーバーサイドランタイム
2026-06-20_nodejs_12_vulns_june_2026,attack_method,認証バイパス（TLSワイルドカード・mTLS）,authentication_bypass,high,CVE-2026-48618 TLSワイルドカード認証バイパスおよびmTLS認可バイパス
