event_key,dimension,raw_value,normalized_value,confidence,note
2026-06-11_valleyrat_japanese_malspam,malware,ValleyRAT,valleyrat,high,マルウェア名として明示
2026-06-11_valleyrat_japanese_malspam,initial_access,マルスパム,malspam,high,日本語マルスパムとして明示
2026-06-11_valleyrat_japanese_malspam,attack_method,DLLサイドローディング,defense_evasion,high,正規exeへの悪意DLLサイドローディング
2026-06-11_valleyrat_japanese_malspam,attack_method,C2通信,c2_communication,high,43.128.26.132:779/778への通信先明示
2026-06-11_agenttesla_japanese_malspam,malware,AgentTesla,agent_tesla,high,マルウェア名として明示
2026-06-11_agenttesla_japanese_malspam,initial_access,マルスパム,malspam,high,日本語マルスパムとして明示
2026-06-11_agenttesla_japanese_malspam,attack_method,C2通信,c2_communication,high,FTPサーバーへの通信先明示
2026-06-11_npm_v12_supply_chain_security_changes,product,npm,npm,high,製品名として明示
2026-06-11_npm_v12_supply_chain_security_changes,product_class,パッケージエコシステム,package_ecosystem,high,npmはパッケージ基盤
2026-06-11_oracle_peoplesoft_shinyhunters_data_theft,actor,ShinyHunters,shinyhunters,high,攻撃者として明示
2026-06-11_oracle_peoplesoft_shinyhunters_data_theft,actor_attribution,サイバー犯罪グループ,cybercrime,high,金銭目的の恐喝グループと明示
2026-06-11_oracle_peoplesoft_shinyhunters_data_theft,product,Oracle PeopleSoft,oracle_peoplesoft,high,攻撃対象製品として明示
2026-06-11_oracle_peoplesoft_shinyhunters_data_theft,product_class,クラウド・オンプレERPサーバー,cloud_service,medium,PeopleSoftはERP; 適切なenterprise_app classがないためcloud_serviceを代替使用
2026-06-11_oracle_peoplesoft_shinyhunters_data_theft,initial_access,gadget chain脆弱性悪用,exploit_public_facing_app,medium,古い脆弱性とゼロデイgadget chainによるPublic-Facing Application悪用
2026-06-11_oracle_peoplesoft_shinyhunters_data_theft,attack_method,データ窃取,data_exfiltration,high,300インスタンスからのデータ窃取と明示
2026-06-11_oracle_peoplesoft_shinyhunters_data_theft,crime_trend,データ恐喝,data_extortion,high,恐喝グループShinyHuntersによるデータ窃取
2026-06-11_jdy_botnet_us_military_targeting,actor,JDYボットネット,jdy,medium,ボットネット名・クラスター名として明示
2026-06-11_jdy_botnet_us_military_targeting,actor_attribution,中国系脅威アクター,nation_state,medium,Volt Typhoon等中国系APTと関連付けられているとの記述
2026-06-11_jdy_botnet_us_military_targeting,malware,JDY,jdy,medium,ボットネット名として記載
2026-06-11_jdy_botnet_us_military_targeting,product_class,SOHO・IoT機器,network_device,high,SOHO・IoT機器を侵害するボットネット
2026-06-11_exchange_server_cve_2026_42897_active_exploitation,product,Microsoft Exchange Server,microsoft_exchange_server,high,製品名として明示
2026-06-11_exchange_server_cve_2026_42897_active_exploitation,product_class,メールサーバー/コラボ基盤,collaboration_platform,medium,Exchange ServerをOWA含むコラボ基盤として分類
2026-06-11_exchange_server_cve_2026_42897_active_exploitation,attack_method,なりすまし脆弱性/XSS,spoofing,high,なりすまし(Spoofing)脆弱性として分類されている
2026-06-11_exchange_server_cve_2026_42897_active_exploitation,initial_access,公開Exchange Serverへの悪性メール,exploit_public_facing_app,high,公開Exchange ServerのOWAを狙った脆弱性悪用
2026-06-11_windows_yellowkey_greenplasma_miniplasma,product,Windows,microsoft_windows,high,対象OSとして明示
2026-06-11_windows_yellowkey_greenplasma_miniplasma,product_class,OS,os,high,Windows OS
2026-06-11_windows_yellowkey_greenplasma_miniplasma,attack_method,権限昇格(GreenPlasma/MiniPlasma),privilege_escalation,high,GreenPlasma・MiniPlasmaはSYSTEM権限昇格
2026-06-11_windows_yellowkey_greenplasma_miniplasma,attack_method,バックドア(YellowKey),backdoor,high,YellowKeyはWindows回復環境バックドアとしてBitLocker回避
2026-06-11_windows_yellowkey_greenplasma_miniplasma,actor,Nightmare Eclipse,nightmare_eclipse,high,脆弱性を公開した研究者として明示
2026-06-11_windows_yellowkey_greenplasma_miniplasma,actor_attribution,セキュリティ研究者,security_researcher,high,Nightmare EclipseはMSRCへ抗議した研究者
2026-06-11_ivanti_sentry_cve_2026_10520_10523,product,Ivanti Sentry,ivanti_sentry,high,製品名として明示
2026-06-11_ivanti_sentry_cve_2026_10520_10523,product_class,セキュアモバイルゲートウェイ,security_tool,medium,SentryはセキュリティゲートウェイのためSecurity Toolとして分類
