event_key,dimension,raw_value,normalized_value,confidence,note
2026-06-09_microsoft_signed_malware_connectwise,malware,ConnectWise,connectwise,medium,Bazaarの判定によりConnectWiseとして検出
2026-06-09_microsoft_signed_malware_connectwise,attack_method,Microsoft署名による防御回避,defense_evasion,high,Microsoftの署名によりAV検知を回避
2026-06-09_whatsapp_nso_spyware_disruption,actor,NSO Group,nso_group,high,Metaが明示的にNSO Groupと帰属
2026-06-09_whatsapp_nso_spyware_disruption,actor_attribution,商用スパイウェア企業,hack_for_hire,high,NSO Groupはイスラエルの商用スパイウェア企業
2026-06-09_whatsapp_nso_spyware_disruption,attack_method,ソーシャルエンジニアリング・悪性リンク,social_engineering,high,標的に悪性リンクをクリックさせる手口
2026-06-09_whatsapp_nso_spyware_disruption,product,WhatsApp,whatsapp,high,攻撃対象プラットフォーム
2026-06-09_gogs_rce_zero_day,product,Gogs,gogs,high,脆弱性の対象製品
2026-06-09_gogs_rce_zero_day,product_class,Gitホスティング・開発者ツール,developer_tool,high,Gogsはセルフホスト型Gitサービス
2026-06-09_gogs_rce_zero_day,initial_access,公開インスタンスの脆弱性悪用,exploit_public_facing_app,high,インターネット公開GogsインスタンスへのRCE
2026-06-09_gogs_rce_zero_day,attack_method,引数インジェクションによるRCE,remote_code_execution,high,引数インジェクションでRCEが可能
2026-06-09_gogs_rce_zero_day,attack_method,引数インジェクション,command_injection,high,argument injectionはコマンドインジェクションに分類
2026-06-09_unifi_os_unauthenticated_rce_chain,product,UniFi OS Server,unifi_os_server,high,脆弱性の対象製品
2026-06-09_unifi_os_unauthenticated_rce_chain,product_class,ネットワーク機器・管理コントローラー,network_device,high,UniFiはネットワーク機器管理基盤
2026-06-09_unifi_os_unauthenticated_rce_chain,initial_access,公開インターフェースへの未認証アクセス,exploit_public_facing_app,high,認証不要でRCE到達可能
2026-06-09_unifi_os_unauthenticated_rce_chain,attack_method,CVE連鎖による未認証RCE,remote_code_execution,high,3脆弱性の連鎖でroot権限RCE
2026-06-09_unifi_os_unauthenticated_rce_chain,attack_method,認証コンポーネントとNginx URI処理の不一致による認証回避,authentication_bypass,high,CVE-2026-34908で認証を回避
2026-06-09_unifi_os_unauthenticated_rce_chain,attack_method,コマンドインジェクション（CVE-2026-34910）,command_injection,high,CVE-2026-34910でコマンド実行
2026-06-09_oxford_university_careerconnect_breach,product,CareerConnect,careerconnect,high,侵害されたサードパーティプラットフォーム
2026-06-09_oxford_university_careerconnect_breach,attack_method,個人情報へのアクセス・窃取,data_exfiltration,medium,氏名・メール・暗号化パスワードがアクセス対象
2026-06-09_oxford_university_careerconnect_breach,actor_attribution,不明,unknown,low,攻撃者の属性情報なし
2026-06-09_meta_hts_instagram_account_takeover,product,Instagram,instagram,high,乗っ取られたアカウントのサービス
2026-06-09_meta_hts_instagram_account_takeover,product_class,クラウドSaaS,cloud_service,high,InstagramはクラウドSaaSサービス
2026-06-09_meta_hts_instagram_account_takeover,attack_method,HTSのメール検証不足による認証バイパス,authentication_bypass,high,パスワードリセット先メールの検証不足を悪用
2026-06-09_meta_hts_instagram_account_takeover,crime_trend,アカウント乗っ取り,account_takeover,high,2万件超のアカウントが乗っ取られた
2026-06-09_hades_campaign_pypi_malicious_packages,actor,Miasma,miasma,medium,StepSecurityがMiasma脅威アクターの進化形と追跡
2026-06-09_hades_campaign_pypi_malicious_packages,malware,Hades campaign payload,hades,high,キャンペーン名がHades
2026-06-09_hades_campaign_pypi_malicious_packages,product_class,PyPIパッケージエコシステム,package_ecosystem,high,PyPIへの悪性パッケージ混入
2026-06-09_hades_campaign_pypi_malicious_packages,product,PyPI,pypi,high,悪性パッケージが登録されたパッケージリポジトリ
2026-06-09_hades_campaign_pypi_malicious_packages,initial_access,悪性PyPIパッケージの依存関係経由,supply_chain,high,パッケージエコシステムへの悪性コード混入
2026-06-09_hades_campaign_pypi_malicious_packages,attack_method,悪性PyPIパッケージ,malicious_package,high,7つのPyPIパッケージに悪性ペイロード
2026-06-09_hades_campaign_pypi_malicious_packages,attack_method,メモリスクレイパーによるトークン・シークレット窃取,data_exfiltration,high,GitHub Actions Runner.Workerメモリからの情報窃取
2026-06-09_hades_campaign_pypi_malicious_packages,attack_method,AI解析妨害プロンプトインジェクション,prompt_injection,high,AI解析を誤誘導するプロンプトインジェクション機能
2026-06-09_vscode_extension_update_delay_supply_chain,product,Visual Studio Code,visual_studio_code,high,機能追加対象の製品
2026-06-09_vscode_extension_update_delay_supply_chain,product_class,IDE・開発支援ツール,developer_tool,high,VS Codeは開発者ツール
2026-06-09_edrchoker_edr_defense_evasion,attack_method,Policy-based QoSによるEDR通信妨害,defense_evasion,high,QoSでEDRプロセスの通信帯域を制限し検知を回避
2026-06-09_edrchoker_edr_defense_evasion,product_class,EDR・セキュリティツール,security_tool,high,攻撃対象はEDRなどのセキュリティツール
2026-06-09_checkpoint_vpn_auth_bypass_active_exploitation,product,Check Point Security Gateway,check_point_security_gateway,high,CVE-2026-50751の影響製品
2026-06-09_checkpoint_vpn_auth_bypass_active_exploitation,product_class,VPN,vpn,high,Remote Access VPN/Mobile Accessが対象
2026-06-09_checkpoint_vpn_auth_bypass_active_exploitation,initial_access,公開VPNインターフェースへの未認証アクセス,exposed_remote_service,high,インターネット公開VPNサービスが攻撃入口
2026-06-09_checkpoint_vpn_auth_bypass_active_exploitation,attack_method,証明書検証ロジック欠陥による認証バイパス,authentication_bypass,high,CVE-2026-50751: 有効なパスワードなしでVPNセッション確立
2026-06-09_checkpoint_vpn_auth_bypass_active_exploitation,malware,Qilin,qilin,medium,1件の侵害でQilinランサムウェア関連の侵害後活動が確認
2026-06-09_checkpoint_vpn_auth_bypass_active_exploitation,actor_attribution,金銭目的・ランサムウェアグループ,cybercrime,medium,Qilinは金銭目的のサイバー犯罪グループ
2026-06-09_checkpoint_vpn_auth_bypass_active_exploitation,crime_trend,Qilinランサムウェア・RaaS,ransomware_as_a_service,medium,QilinはRaaS型ランサムウェアグループ
2026-06-09_lucid_stealer_maas_analysis,malware,Lucid Stealer,lucid_stealer,high,解析対象マルウェア
2026-06-09_lucid_stealer_maas_analysis,attack_method,ブラウザ認証情報・Cookie窃取,credential_theft,high,ブラウザ保存認証情報・Cookieを窃取
2026-06-09_lucid_stealer_maas_analysis,attack_method,Discordトークン窃取,token_theft,high,Discordトークンを窃取
2026-06-09_lucid_stealer_maas_analysis,attack_method,DDoS機能,ddos,high,DDoS機能を内蔵
2026-06-09_lucid_stealer_maas_analysis,attack_method,C2通信・リモートシェル,c2_communication,high,C2 APIとリモートシェルで指令受信
2026-06-09_lucid_stealer_maas_analysis,crime_trend,TelegramとWebパネルで有償MaaS販売,malware_as_a_service,high,Telegramで有償MaaSとして宣伝・販売
2026-06-09_op_512_china_linked_cluster_iis_webshell,actor,OP-512,op_512,medium,ReliaQuestが命名した新クラスター
2026-06-09_op_512_china_linked_cluster_iis_webshell,actor_attribution,中国関連（中〜高程度の確度）,nation_state,medium,中国関連と中〜高程度の確度で評価
2026-06-09_op_512_china_linked_cluster_iis_webshell,product,Microsoft IIS,microsoft_iis,high,侵害されたIISサーバーへのWebシェル展開
2026-06-09_op_512_china_linked_cluster_iis_webshell,product_class,Webサーバー（IIS）,web_server,high,IISはWebサーバー
2026-06-09_op_512_china_linked_cluster_iis_webshell,initial_access,公開IISサーバーへの侵入,exploit_public_facing_app,medium,インターネット公開IISサーバーを侵害
2026-06-09_op_512_china_linked_cluster_iis_webshell,attack_method,カスタムWebシェルフレームワーク展開,backdoor,high,独自Webシェルフレームワークをバックドアとして展開
2026-06-09_op_512_china_linked_cluster_iis_webshell,attack_method,DNS/HTTPによるC2自己通知・Meterpreter通信,c2_communication,high,DNSとHTTPで自身のURLをC2へ自己通知し指令受信
