event_key,dimension,raw_value,normalized_value,confidence,note
2026-06-16_simplehelp_oidc_authentication_bypass,product,SimpleHelp,simplehelp,high,
2026-06-16_simplehelp_oidc_authentication_bypass,product_class,remote access software,remote_access,high,リモートサポート・管理ツール
2026-06-16_simplehelp_oidc_authentication_bypass,attack_method,OIDC認証回避,authentication_bypass,high,OIDCを使う未認証攻撃者が特権アカウントを作成できる
2026-06-16_simplehelp_oidc_authentication_bypass,initial_access,公開SimpleHelpサーバー悪用,exploit_public_facing_app,high,"約14,000台がインターネット公開"
2026-06-16_optinmonster_cdn_supply_chain_attack,product,OptinMonster,optinmonster,high,
2026-06-16_optinmonster_cdn_supply_chain_attack,product,TrustPulse,trustpulse,high,
2026-06-16_optinmonster_cdn_supply_chain_attack,product,PushEngage,pushengage,high,
2026-06-16_optinmonster_cdn_supply_chain_attack,product_class,WordPress plugin,wordpress_plugin,high,
2026-06-16_optinmonster_cdn_supply_chain_attack,initial_access,CDNサプライチェーン侵害,supply_chain,high,UpdraftPlusの既知脆弱性でCDNが侵害された
2026-06-16_optinmonster_cdn_supply_chain_attack,attack_method,サプライチェーン侵害,supply_chain_compromise,high,
2026-06-16_optinmonster_cdn_supply_chain_attack,attack_method,管理者トークン窃取,token_theft,high,悪性スクリプトが管理者の認証トークンを収集
2026-06-16_optinmonster_cdn_supply_chain_attack,attack_method,バックドアプラグイン導入,backdoor,high,窃取トークンで不正管理者アカウント作成後にバックドアプラグインを導入
2026-06-16_cisco_sdwan_vmanage_zero_day,product,Cisco Catalyst SD-WAN Manager,cisco_catalyst_sd_wan_manager,high,旧称SD-WAN vManage
2026-06-16_cisco_sdwan_vmanage_zero_day,product_class,network device,network_device,high,SD-WAN管理コントローラー
2026-06-16_cisco_sdwan_vmanage_zero_day,attack_method,権限昇格,privilege_escalation,high,任意ファイル作成・上書きからroot昇格
2026-06-16_shinyhunters_council_of_europe_breach,actor,ShinyHunters,shinyhunters,high,
2026-06-16_shinyhunters_council_of_europe_breach,actor_attribution,cybercrime,cybercrime,high,金銭目的の恐喝グループ
2026-06-16_shinyhunters_council_of_europe_breach,crime_trend,データ恐喝,data_extortion,high,連絡なければデータを漏えいすると脅迫
2026-06-16_shinyhunters_council_of_europe_breach,attack_method,データ窃取,data_exfiltration,high,"429,000件超の文書を盗取と主張"
2026-06-16_fbi_crypto_courier_scam_warning,actor_attribution,cybercrime,cybercrime,high,金銭目的の詐欺グループ（特定アクター不明）
2026-06-16_fbi_crypto_courier_scam_warning,crime_trend,投資詐欺,investment_scam,high,偽の暗号資産投資スキームで信頼を築く
2026-06-16_fbi_crypto_courier_scam_warning,crime_trend,暗号資産窃取,crypto_theft,high,暗号資産詐欺による現金窃取
2026-06-16_m365_copilot_searchleak_vulnerability,product,Microsoft 365 Copilot,microsoft_365_copilot,high,
2026-06-16_m365_copilot_searchleak_vulnerability,product_class,AI tool,ai_tool,high,M365 Copilot Enterprise
2026-06-16_m365_copilot_searchleak_vulnerability,attack_method,P2Pインジェクション（プロンプトインジェクション）,prompt_injection,high,Copilotへのインジェクションで悪意ある検索・転送を誘導
2026-06-16_m365_copilot_searchleak_vulnerability,attack_method,データ窃取,data_exfiltration,high,メール・パスワード・文書を画像URL経由でBing経由で外部送信
2026-06-16_infinite_campus_shinyhunters_breach,actor,ShinyHunters,shinyhunters,high,
2026-06-16_infinite_campus_shinyhunters_breach,actor_attribution,cybercrime,cybercrime,high,
2026-06-16_infinite_campus_shinyhunters_breach,product,Salesforce,salesforce,high,Infinite CampusのSalesforce環境が標的
2026-06-16_infinite_campus_shinyhunters_breach,product_class,cloud service,cloud_service,high,Salesforce CRMクラウドサービス
