event_key,dimension,raw_value,normalized_value,confidence,note
2026-06-29_ai_coding_agent_github_malware_trick,actor_attribution,Mozilla 0DIN (security researcher),security_researcher,high,Mozilla 0DINはセキュリティ研究チームによる概念実証
2026-06-29_ai_coding_agent_github_malware_trick,product,Claude Code,claude_code,high,
2026-06-29_ai_coding_agent_github_malware_trick,product_class,AIコーディングエージェント,ai_tool,high,
2026-06-29_ai_coding_agent_github_malware_trick,initial_access,偽求人・ブログ・DMでリポジトリを拡散,phishing,medium,記事に拡散手法として言及あり
2026-06-29_ai_coding_agent_github_malware_trick,attack_method,AIエージェントをだましてコマンド実行誘導,prompt_injection,high,AIエージェントの指示解釈を悪用するPoC手法
2026-06-29_ai_coding_agent_github_malware_trick,attack_method,DNS TXTレコードからコマンド取得,c2_communication,high,攻撃者管理のDNS TXTレコードから設定値取得
2026-06-29_ai_coding_agent_github_malware_trick,attack_method,対話型リバースシェル作成,backdoor,high,
2026-06-29_signal_backup_key_phishing_russia,actor,UNC5792,unc5792,high,FBIが追跡するロシア情報機関関連クラスター
2026-06-29_signal_backup_key_phishing_russia,actor,UNC4221,unc4221,high,FBIが追跡するロシア情報機関関連クラスター
2026-06-29_signal_backup_key_phishing_russia,actor_attribution,ロシア情報機関関連（FSB系）,nation_state,high,FSB国境警備隊に組み込まれた職員やロシア軍関係者との関連
2026-06-29_signal_backup_key_phishing_russia,initial_access,Signalサポートを装ったフィッシング,phishing,high,
2026-06-29_signal_backup_key_phishing_russia,product,Signal,signal,high,
2026-06-29_signal_backup_key_phishing_russia,product_class,Signalメッセージアプリ,mobile_app,high,
2026-06-29_signal_backup_key_phishing_russia,attack_method,Signalサポートを装いなりすまし,social_engineering,high,
2026-06-29_signal_backup_key_phishing_russia,attack_method,バックアップ復旧キー窃取,credential_theft,high,Signalバックアップ復旧キーを窃取して会話内容を閲覧
2026-06-29_claude_mythos5_critical_infra_redeployment,actor_attribution,Anthropic（AI安全研究）,security_researcher,medium,Anthropicが研究・政府評価の下で再展開を行う主体
2026-06-29_claude_mythos5_critical_infra_redeployment,product,Claude Mythos 5,claude_mythos_5,high,
2026-06-29_claude_mythos5_critical_infra_redeployment,product_class,AIモデル（脆弱性発見ツール）,ai_tool,high,
