event_key,dimension,raw_value,normalized_value,confidence,note
2026-06-10_contagious_interview_c2_domain,actor,Contagious Interview,contagious_interview,low,Markdown内でContagious Interviewと同じパターンと記載、推定
2026-06-10_contagious_interview_c2_domain,actor_attribution,北朝鮮ハッカー,nation_state,low,Markdown内で可能性として記載
2026-06-10_contagious_interview_c2_domain,attack_method,C2通信,c2_communication,high,C2 IPとドメインが確認されている
2026-06-10_japanese_malspam_agent_tesla,initial_access,マルスパム,malspam,high,日本語メール添付ファイル経由
2026-06-10_japanese_malspam_agent_tesla,malware,DonutLoader,donut_loader,high,ローダーとして明示
2026-06-10_japanese_malspam_agent_tesla,malware,AgentTesla,agent_tesla,high,ペイロードとして明示
2026-06-10_japanese_malspam_agent_tesla,attack_method,悪性ファイル (RAR内JS),malicious_document,high,.rar > .js の添付ファイル経由
2026-06-10_japanese_malspam_agent_tesla,attack_method,C2通信 (FTP),c2_communication,high,FTPサーバーとの通信先が確認済み
2026-06-10_openclaw_ai_phishing_research,product,OpenClaw,openclaw,high,AIエージェントの名称
2026-06-10_openclaw_ai_phishing_research,product_class,AIエージェント,ai_tool,high,AIメールエージェント
2026-06-10_openclaw_ai_phishing_research,attack_method,プロンプトインジェクション/フィッシング誘導,prompt_injection,high,フィッシングメールでAIエージェントの指示を操作
2026-06-10_openclaw_ai_phishing_research,attack_method,データ窃取 (認証情報・顧客データ),data_exfiltration,high,認証情報や顧客データが外部送信された
2026-06-10_sap_june_2026_patch,product,SAP NetWeaver,sap_netweaver,high,影響製品として明示
2026-06-10_sap_june_2026_patch,product,SAP Commerce Cloud,sap_commerce_cloud,high,影響製品として明示
2026-06-10_sap_june_2026_patch,product,SAP ABAP Platform,sap_abap_platform,high,影響製品として明示
2026-06-10_sap_june_2026_patch,attack_method,"認証バイパス (XML署名ラッピング, CVE-2026-44748)",authentication_bypass,high,SAML環境での認証バイパス
2026-06-10_sap_june_2026_patch,attack_method,"リモートコード実行 (メモリ破壊, CVE-2026-27671)",remote_code_execution,high,未認証RFCリクエストによるメモリ破壊
2026-06-10_sap_june_2026_patch,attack_method,SQLインジェクション,sql_injection,medium,修正対象脆弱性の一種として記載
2026-06-10_microsoft_patch_tuesday_june_2026,product,Windows,windows,high,影響製品として明示
2026-06-10_microsoft_patch_tuesday_june_2026,product,HTTP.sys,http_sys,high,HTTP/2 Bomb脆弱性CVE-2026-49160の対象
2026-06-10_microsoft_patch_tuesday_june_2026,product_class,OS,os,high,Windows OS
2026-06-10_microsoft_patch_tuesday_june_2026,attack_method,"DoS (HTTP/2 Bomb, CVE-2026-49160)",ddos,medium,HTTP/2ヘッダー処理悪用のDoS脆弱性
2026-06-10_veeam_rce_cve_2026_44963,product,Veeam Backup & Replication,veeam_backup_replication,high,影響製品として明示
2026-06-10_veeam_rce_cve_2026_44963,attack_method,リモートコード実行 (CVE-2026-44963),remote_code_execution,high,ドメイン参加済みサーバーでの低権限ユーザーによるRCE
2026-06-10_checkpoint_vpn_active_exploitation,product,Check Point VPN,check_point_vpn,high,対象製品として明示
2026-06-10_checkpoint_vpn_active_exploitation,product_class,VPN,vpn,high,VPN製品
2026-06-10_checkpoint_vpn_active_exploitation,initial_access,公開VPNサービス悪用 (CVE-2026-50751),exploit_public_facing_app,high,インターネット公開VPNへの認証バイパス
2026-06-10_checkpoint_vpn_active_exploitation,attack_method,認証バイパス (CVE-2026-50751),authentication_bypass,high,未認証遠隔攻撃者が認証を迂回
2026-06-10_checkpoint_vpn_active_exploitation,attack_method,ランサムウェア展開,ransomware,high,Qilinランサムウェアアフィリエイトによる侵害後活動
2026-06-10_checkpoint_vpn_active_exploitation,actor_attribution,Qilinランサムウェアアフィリエイト,cybercrime,high,Qilin RaaS関係者による悪用
2026-06-10_checkpoint_vpn_active_exploitation,crime_trend,RaaS (Qilin),ransomware_as_a_service,high,Qilin RaaSアフィリエイトモデル
2026-06-10_chrome_zerodey_cve_2026_11645,product,Google Chrome,google_chrome,high,対象ブラウザとして明示
2026-06-10_chrome_zerodey_cve_2026_11645,product_class,ブラウザ,browser,high,Google Chrome
2026-06-10_chrome_zerodey_cve_2026_11645,initial_access,細工したHTMLページによるドライブバイ,drive_by_download,high,悪性HTMLページへの誘導
