event_key,dimension,raw_value,normalized_value,confidence,note
2026-06-25_edgecution_malicious_edge_extension,actor,Payouts Kings,payouts_kings,medium,ZscalerがPayouts Kingsランサムウェア関連IABと関連付け
2026-06-25_edgecution_malicious_edge_extension,actor_attribution,cybercrime,cybercrime,high,金銭目的ランサムウェアIABによる攻撃
2026-06-25_edgecution_malicious_edge_extension,malware,Edgecution,edgecution,high,悪意あるMicrosoft Edge拡張機能
2026-06-25_edgecution_malicious_edge_extension,product,Microsoft Edge,microsoft_edge,high,悪性拡張の対象ブラウザ
2026-06-25_edgecution_malicious_edge_extension,product_class,browser extension,browser_extension,high,悪性ブラウザ拡張を使用した攻撃
2026-06-25_edgecution_malicious_edge_extension,initial_access,phishing via Microsoft Teams impersonation,phishing,high,Teams偽装と偽Outlookページへの誘導
2026-06-25_edgecution_malicious_edge_extension,attack_method,malicious browser extension,malicious_extension,high,Edgecution悪性拡張機能
2026-06-25_edgecution_malicious_edge_extension,attack_method,C2 via WebSocket CloudFront,c2_communication,high,CloudFront WebSocket経由のC2通信
2026-06-25_edgecution_malicious_edge_extension,attack_method,Python-based backdoor,backdoor,high,Pythonバックドアで永続アクセス
2026-06-25_edgecution_malicious_edge_extension,crime_trend,ransomware IAB,ransomware_as_a_service,medium,Payouts KingsはランサムウェアグループへのIABとして活動
2026-06-25_ubiquiti_lantronix_cisa_active_exploitation,product,Ubiquiti UniFi OS,ubiquiti_unifi_os,high,CVE-2026-34908/34909/34910の対象製品
2026-06-25_ubiquiti_lantronix_cisa_active_exploitation,product,Lantronix EDS5000,lantronix_eds5000,high,CVE-2025-67038の対象製品
2026-06-25_ubiquiti_lantronix_cisa_active_exploitation,product_class,network device,network_device,high,ネットワーク機器・シリアルtoイーサネットサーバー
2026-06-25_ubiquiti_lantronix_cisa_active_exploitation,initial_access,exploit public-facing network device,exploit_public_facing_app,high,公開ネットワーク機器の脆弱性を直接悪用
2026-06-25_ubiquiti_lantronix_cisa_active_exploitation,attack_method,unauthenticated remote code execution,remote_code_execution,high,CVE-2026-34908/9/10の連鎖で完全RCE
2026-06-25_ubiquiti_lantronix_cisa_active_exploitation,attack_method,authentication bypass (unauthenticated exploit),authentication_bypass,high,未認証でリモート悪用可能
