event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-09-12_claude_abuse_android_secret_extraction,2026-09-12,2026-W37,2026-09,security_research,ハッカーがClaudeを悪用し180万件のAndroidアプリからシークレットを抽出,Anthropicは2025年12月から2026年8月にかけ、複数の攻撃者がClaudeをサイバー攻撃や諜報活動に悪用した事例を確認・阻止したと報告した。ShinyHunters関連のfrkooは180万件のAndroid APKを逆コンパイルしてハードコードされたシークレットを探索し、GitHub組織のメール収集からPersonal Access Tokenも取得して多数の侵害に利用した。Midnight BlizzardとGTG-10007もマルウェア開発や脆弱性研究、攻撃オーケストレーションにClaudeを利用した。,daily-news/news/2026_07-09/20260912.md,https://www.bleepingcomputer.com/news/security/hackers-abused-claude-to-extract-secrets-from-18m-android-apps/,medium,false,yes
2026-09-12_florida_dmv_david_database_breach,2026-09-12,2026-W37,2026-09,incident,フロリダ州、警察アカウントの認証情報窃取を通じたDMVデータベース侵害を確認,フロリダ州道路安全自動車局は運転者情報を扱うDAVIDデータベースの侵害を確認し、ShinyHuntersが20万件超の記録窃取を主張した。調査ではPlant City警察署の単一ユーザーの認証情報が職員の個人用端末に不適切に保存され、攻撃者に悪用されたと判明した。,daily-news/news/2026_07-09/20260912.md,https://www.bleepingcomputer.com/news/security/florida-confirms-dmv-database-breached-via-stolen-police-account/,high,false,yes
2026-09-12_passkey_themed_phishing_microsoft_365_data_theft,2026-09-12,2026-W37,2026-09,cybercrime_trend,パスキーをテーマにしたフィッシング攻撃がMicrosoft 365からのデータ窃取につながる,Microsoftは、ShinyHuntersやHelixなどに関連する攻撃者がパスキーやSSO更新を装うソーシャルエンジニアリングで企業Microsoftアカウントを侵害していると報告した。ヘルプデスクを装った電話やSMSからAiTMフィッシングやデバイスコード認証へ誘導してトークンを取得し、MFA方式追加で永続化した上でSharePointやOneDrive、Exchangeから低速でデータを窃取する。,daily-news/news/2026_07-09/20260912.md,https://www.bleepingcomputer.com/news/security/passkey-themed-phishing-attacks-lead-to-microsoft-365-data-theft/,medium,true,yes
2026-09-12_artifactory_flaw_chain_active_exploitation,2026-09-12,2026-W37,2026-09,active_exploitation,JFrog Artifactoryの脆弱性が連鎖悪用されバックドア型マルウェアを展開,複数の攻撃者がJFrog ArtifactoryのCVE-2026-42018とCVE-2026-42016を連鎖悪用し、認証を回避して管理者権限を取得している。侵害後は悪意あるGroovyプラグインによるコマンド実行、長期有効トークン作成、C2機能を備えたRust製バックドアやWebシェルの展開、設定やトークンの窃取が確認された。認証バイパスのCVE-2026-82329も実際に悪用されている。,daily-news/news/2026_07-09/20260912.md,https://www.bleepingcomputer.com/news/security/artifactory-flaws-chained-in-attacks-deploying-backdoor-malware/,high,false,yes
2026-09-12_gitlab_max_severity_path_traversal_patch,2026-09-12,2026-W37,2026-09,vulnerability_advisory,GitLabが最高深刻度のパストラバーサル脆弱性への緊急パッチ適用を呼びかけ,GitLabはCVSS 10.0のパストラバーサル脆弱性CVE-2026-85706について、影響を受けるセルフホスト環境の即時更新を警告した。未認証の攻撃者がサーバー上の任意ファイルを読み取れる可能性があり、watchTowrはインターネット公開GitLabへのスキャン活動を既に観測している。Duo Chat関連のCVE-2026-87719も同時に修正された。,daily-news/news/2026_07-09/20260912.md,https://www.bleepingcomputer.com/news/security/gitlab-urges-users-to-patch-max-severity-path-traversal-flaw/,high,false,yes
2026-09-12_trezor_brevo_breach_phishing_campaign,2026-09-12,2026-W37,2026-09,supply_chain,"Trezor、Brevo侵害後のフィッシング攻撃で34万7,000人のユーザーが標的に","Trezorがニュースレター配信に利用する第三者メールサービスBrevoが侵害され、約34万7,000件の顧客メールアドレスを対象にフィッシングメールが正規アカウントから送信された。メールはSTM32の脆弱性を装ってウォレットバックアップの入力を促し暗号資産の窃取を狙い、Trezorが20分以内にドメインを停止するまでに約2,500人がリンクをクリックした。",daily-news/news/2026_07-09/20260912.md,https://www.bleepingcomputer.com/news/security/trezor-347-000-users-targeted-in-phishing-attacks-after-brevo-breach/,high,false,maybe
2026-09-12_conti_ransomware_member_sentenced,2026-09-12,2026-W37,2026-09,takedown,Contiランサムウェア集団のメンバーに禁錮4年の判決,ウクライナ国籍のOleksii Oleksiyovych LytvynenkoがContiランサムウェア攻撃への関与により米国で禁錮4年を言い渡された。同人は侵入担当兼開発者として活動し、窃取データの管理や二重恐喝の身代金要求、ローダー開発に関与していた。,daily-news/news/2026_07-09/20260912.md,https://www.bleepingcomputer.com/news/security/conti-ransomware-gang-member-sentenced-to-four-years-in-prison/,high,false,no
2026-09-12_mantax_otax_android_ransomware_spyware,2026-09-12,2026-W37,2026-09,malware_campaign,新たなAndroidマルウェアMantax Otaxがファイル暗号化・データ窃取・嫌がらせを実行,Androidマルウェア「Mantax Otax」はランサムウェアとスパイウェア機能を統合し、Google Play外でホストされた悪意あるAPKがフィッシングやソーシャルエンジニアリングで配布されている。Accessibility権限を取得してファイルを暗号化し、PINやSMS・OTP、連絡先、メッセージなどを窃取するほか、嫌がらせ機能で身代金支払いを迫る。,daily-news/news/2026_07-09/20260912.md,https://www.bleepingcomputer.com/news/security/new-android-malware-encrypts-files-steals-data-and-harasses-victims/,high,false,maybe
2026-09-12_guardbreaker_uac_0099_prompt_injection,2026-09-12,2026-W37,2026-09,security_research,GuardBreaker：コードコメントによるAI支援マルウェア解析の妨害,ESETは、ロシア寄りの攻撃グループUAC-0099がウクライナ標的への攻撃でLLMベースのコード解析を妨害する「GuardBreaker」手法を使用したと報告した。VBScriptのコメントに危険な要求を埋め込みLLMの安全ガードレールを発動させて解析を中断させる単純なプロンプトインジェクションで、当該VBScriptはMATCHBOILローダーを導入する。,daily-news/news/2026_07-09/20260912.md,https://www.welivesecurity.com/en/business-security/guardbreaker-derailing-ai-assisted-malware-analysis-code-comment/,medium,true,yes
2026-09-12_kataru_iot_malware_public_lpe_exploits,2026-09-12,2026-W37,2026-09,malware_campaign,KATARU：IoTマルウェアが公開済みのLPEエクスプロイトを採用,KATARUはベトナムのIPからTelnet認証情報を総当たりしてハニーポットへ侵入し、ARM向けペイロードを展開したIoTマルウェアである。Mirai系のDDoS機能に加えCVE-2026-46300などの公開Linux LPEエクスプロイトを組み込み、永続化、暗号化C2、SSHブルートフォース、解析回避機能を備え、偽のC2通信や無害なインフラを混在させて自動IOC抽出を誤誘導する。,daily-news/news/2026_07-09/20260912.md,https://ja.nozominetworks.com/blog/kataru-iot-malware-adopts-public-lpe-exploits,high,false,yes
