event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-09-02_valleyrat_japanese_malspam,2026-09-02,2026-W36,2026-09,malware_campaign,日本語マルスパムによるValleyRAT配布,「税務関連資料ご確認のお願」を件名とする日本語マルスパムが税務調査[.]zipを配布し、解凍したimgファイルをマウントするとheif.dllと正規実行ファイルによりValleyRATに感染する。通信先として204.194.50[.]231の443番および449番ポートが確認されている。,daily-news/news/2026_07-09/20260902.md,https://x.com/bomccss/status/2094706091389268471,high,false,no
2026-09-02_aesto_health_data_breach,2026-09-02,2026-W36,2026-09,incident,Aesto Healthのデータ侵害で950万人超の患者情報が影響,"医療向けSaaSを提供するAesto HealthはAWSインフラの一部が侵害され、9,540,683人の個人情報・医療情報が影響を受けたと公表した。不正アクセスは2025年12月2日頃から18日まで発生し、氏名、生年月日、医療情報、免許証番号、金融口座番号、SSNなどが流出、29の医療提供者が間接的に影響を受ける。",daily-news/news/2026_07-09/20260902.md,https://www.bleepingcomputer.com/news/security/aesto-health-says-data-breach-affects-over-95-million-patients/,high,false,yes
2026-09-02_virtualizor_bgp_hijack_malicious_update,2026-09-02,2026-W36,2026-09,supply_chain,BGPハイジャックによる悪意あるVirtualizorアップデート配信,攻撃者は8月28日から30日にかけてHetzner上のSoftaculous関連IPブロックをBGPハイジャックし、更新通信を攻撃者サーバーへ迂回させて一部Virtualizor環境へ悪意ある更新パッケージを配信した。管理者はjava-jre-update.serviceの存在確認と認証情報ローテーション、永続化調査が求められている。,daily-news/news/2026_07-09/20260902.md,https://www.bleepingcomputer.com/news/security/hackers-push-malicious-virtualizor-update-in-bgp-hijacking-attack/,high,false,yes
2026-09-02_novocure_data_breach,2026-09-02,2026-W36,2026-09,incident,"Novocureのデータ侵害で1,400人超のがん患者情報が影響","がん治療技術企業Novocureは8月中旬に情報システムへの不正アクセスを検知し、米国のがん患者1,400人超の患者ID番号と従業員の連絡先情報などが流出したと公表した。医療治療機器へのアクセスや業務への影響はなく、封じ込めと外部専門家による調査を継続している。",daily-news/news/2026_07-09/20260902.md,https://www.bleepingcomputer.com/news/security/novocure-data-breach-affects-more-than-1-400-cancer-patients/,high,false,no
2026-09-02_exchange_cve_2026_62911_exposure,2026-09-02,2026-W36,2026-09,vulnerability_advisory,"約22,000台のMicrosoft Exchangeサーバーが認証回避脆弱性に未対応","インターネット公開されたMicrosoft Exchange Serverのうち21,899台が高深刻度の認証回避脆弱性CVE-2026-62911を未修正のまま運用している。基本権限を持つ攻撃者が権限昇格し全ユーザーのメールボックスを乗っ取れる可能性があり、エクスプロイトコードは公開済みだが記事時点で実環境の悪用は未確認である。",daily-news/news/2026_07-09/20260902.md,https://www.bleepingcomputer.com/news/security/nearly-22-000-microsoft-exchange-servers-vulnerable-to-hijack-attacks/,high,false,yes
2026-09-02_atm_jackpotting_guilty_pleas,2026-09-02,2026-W36,2026-09,takedown,ベネズエラ人5人が米国でのATMジャックポッティングで有罪を認める,"ベネズエラ国籍の5人がATMにマルウェアを仕込み現金を強制排出させるジャックポッティングを企てたとして銀行窃盗共謀罪で有罪を認めた。2025年12月のカンザス州での2件はいずれも未遂に終わり逮捕され、1人には禁錮9か月が言い渡された。FBIによると米国のATMジャックポッティングは2025年だけで700件超、被害額2,000万ドル超に達している。",daily-news/news/2026_07-09/20260902.md,https://www.bleepingcomputer.com/news/security/five-venezuelans-plead-guilty-to-atm-jackpotting-attacks-in-us/,high,false,no
2026-09-02_repeatable_attack_economics_analysis,2026-09-02,2026-W36,2026-09,security_research,攻撃者は高度化より反復可能性を優先しているとの分析,攻撃者はClickFix、既知脆弱性悪用、Living off the Landなど低コストで繰り返し適用できる手順を好むと論じる分析記事。MicrosoftではClickFixが通知対象攻撃の47%を占め、Bitdefenderの70万件分析では重大インシデントの84%で端末上の正規バイナリが悪用されていた。防御側には外部公開・未認証RCEの優先パッチやアプリ制御、相関監視が推奨されている。,daily-news/news/2026_07-09/20260902.md,https://thehackernews.com/2026/09/threat-actors-dont-want-better-attacks.html,high,false,maybe
2026-09-02_uac0099_guardbreaker_ai_analysis_evasion,2026-09-02,2026-W36,2026-09,malware_campaign,ロシア系UAC-0099がマルウェアに敵対的プロンプトを埋め込みAI解析を妨害,ESETはロシア系脅威アクターUAC-0099が、悪性VBSのコメント欄に核兵器製造を求める文章を埋め込みLLMの安全機構を作動させて解析を拒否させる新手法GuardBreakerをウクライナの標的に使用したと報告した。当該VBSはC#ローダーMATCHBOILを導入し追加ペイロードを配布する。,daily-news/news/2026_07-09/20260902.md,https://thehackernews.com/2026/09/russia-aligned-uac-0099-plants-nuclear.html,high,false,yes
2026-09-02_langflow_rails_active_exploitation,2026-09-02,2026-W36,2026-09,active_exploitation,LangflowとRuby on Railsの重大脆弱性が実際の攻撃で悪用,VulnCheckはLangflowのCVE-2026-0768とRuby on RailsのCVE-2026-66066が実際の攻撃で悪用されていると報告した。Langflowでは環境変数やAWS・OpenAI認証情報、secret_key、SSHアクセスを探索する認証情報収集が確認され、Railsでは悪意ある画像アップロードからファイル読取・情報漏えい・RCEに至りC2接続が確認された。,daily-news/news/2026_07-09/20260902.md,https://thehackernews.com/2026/09/attackers-exploit-critical-langflow-and.html,high,false,yes
2026-09-02_brazetsu_iab_malware_ecosystem,2026-09-02,2026-W36,2026-09,malware_campaign,BraZetsuとExilwareによるIAB向けマルウェアと地下エコシステム,Group-IBはブラジルの脅威アクターExilwareが運用するPython製Windowsマルウェア「BraZetsu」を特定した。BraZetsuはERP、金融、SCADA、政府、暗号資産環境などを偵察して価値の高い侵害端末を選別し、ブラウザ履歴やCNAB金融ファイル、デジタル証明書を収集、WebSocket経由の遠隔シェルも備える。侵害端末はExilwareのInfect Marketplaceで初期アクセスとして販売される。,daily-news/news/2026_07-09/20260902.md,https://www.group-ib.com/blog/brazetsu-ai-enhanced-iab-marketplace/,high,false,yes
2026-09-02_jfrog_artifactory_cve_2026_82329_exploitation,2026-09-02,2026-W36,2026-09,active_exploitation,JFrog Artifactoryの認証回避脆弱性が公開数日後に悪用され管理者トークン生成,watchTowrはJFrog Artifactoryの重大な認証回避脆弱性CVE-2026-82329が公開から数日で実際の攻撃に悪用され始めたと報告した。既定構成では未認証攻撃者がphantom join keyを悪用して管理者権限を取得でき、2026年9月1日から管理者トークン生成やユーザー・認証情報セット・フェデレーション構成の列挙が確認されている。JFrogは7.161.20で修正済み。,daily-news/news/2026_07-09/20260902.md,https://thehackernews.com/2026/09/attackers-exploit-critical-jfrog.html,high,false,yes
2026-09-02_mirage_kitten_noderabbit_pollcat,2026-09-02,2026-W36,2026-09,malware_campaign,Mirage Kittenが新RAT NodeRabbit/PollCatで中東・アフリカの航空・FinTechを標的化,KasperskyはMirage KittenがNode.js製NodeRabbitとJavaScript製PollCatという未報告のクロスプラットフォームRATを使用する攻撃を確認した。LinkedInなどで採用担当者を装いトロイ化したコーディング課題を送付して開発者端末に感染させ、偽VS Code拡張やGit hookによる永続化、Azure WebsitesをC2として悪用する。被害はエジプト、エチオピア、アフガニスタンのFinTech・航空分野で確認された。,daily-news/news/2026_07-09/20260902.md,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,high,false,yes
2026-09-02_fake_mp4_netsupport_delivery,2026-09-02,2026-W36,2026-09,malware_campaign,偽MP4ファイルに暗号化ペイロードを隠す配布チェーンでNetSupportを展開,Censys ARCはPowerShellローダーから偽MP4を取得し、その内部のuuidボックスに暗号化・圧縮されたPowerShellペイロードを隠す配布チェーンを確認した。最終段階はNetSupport ManagerクライアントをC:\Users\Public配下へ配置し、SecurityHealth Runキーで永続化してUIを隠したまま動作させる。18種類のビルドと40のStage-1エンドポイント、14のキャリアURLが確認されている。,daily-news/news/2026_07-09/20260902.md,https://censys.com/blog/fake-mp4-file-carries-malicious-payload/,high,false,maybe
