event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-09-09_valleyrat_japanese_malspam,2026-09-09,2026-W37,2026-09,malware_campaign,日本語マルスパムによるValleyRAT配布,税務関連資料を装った日本語マルスパムが確認され、添付zipからimgをマウントさせ、正規exeのサイドローディングでValleyRATを実行させる。C2として14.128.53[.]155の449/443番ポートへの通信が挙げられている。,daily-news/news/2026_07-09/20260909.md,https://x.com/bomccss/status/2097149249226203236,high,false,no
2026-09-09_f5_big_ip_apm_linux_rootkit,2026-09-09,2026-W37,2026-09,active_exploitation,F5 BIG-IP APM侵害とLinuxルートキットPoisonedRefreshの展開,実際に侵害されたF5 BIG-IP APM環境からLinuxルートキット「PoisonedRefresh」が確認され、PHP読み込みを横取りしてファイルレスWebシェルをメモリ上へ注入する。実悪用済みのRCE脆弱性CVE-2025-53521悪用後の第2段階ペイロードである可能性が高いと分析されている。httpd改ざんやSELinux設定変更、アップグレードイメージへの永続化も行う。,daily-news/news/2026_07-09/20260909.md,https://www.bleepingcomputer.com/news/security/hackers-breach-f5-big-ip-apm-devices-to-deploy-linux-rootkit/,high,false,yes
2026-09-09_microsoft_september_2026_patch_tuesday,2026-09-09,2026-W37,2026-09,vulnerability_advisory,Microsoft 2026年9月Patch Tuesdayで966件の脆弱性と2件のゼロデイを修正,Microsoftは2026年9月のPatch Tuesdayで過去最多の966件を修正し、うち105件がCritical、258件がRCE、438件が権限昇格に分類された。既に悪用されているゼロデイはWindows Update StackのCVE-2026-81963とWindows ALPCのCVE-2026-85880で、いずれも認証済みローカル攻撃者がSYSTEM権限を取得できる権限昇格である。,daily-news/news/2026_07-09/20260909.md,https://www.bleepingcomputer.com/news/microsoft/microsoft-september-2026-patch-tuesday-fixes-966-flaws-2-zero-days/,high,false,yes
2026-09-09_shinyhunters_florida_dmv_david_breach,2026-09-09,2026-W37,2026-09,incident,ShinyHuntersがフロリダ州DMVデータベース「DAVID」侵害を主張,恐喝グループShinyHuntersはフロリダ州道路安全・自動車局のDAVIDへ侵入し20万件超の運転者記録を窃取したと主張した。パスワードリセット機能の不備で複数アカウントを侵害し、IDを順番に探索して記録を取得したとしている。住所、SSN、生年月日、免許証情報などが含まれるが、FLHSMVやFBIからの確認回答はまだない。,daily-news/news/2026_07-09/20260909.md,https://www.bleepingcomputer.com/news/security/shinyhunters-hackers-claim-breach-of-florida-david-dmv-database/,high,false,yes
2026-09-09_sap_overpass_kernel_vulnerability,2026-09-09,2026-W37,2026-09,vulnerability_advisory,SAPが最大深刻度のSAP Kernel脆弱性「OVERPASS」を修正,SAPは2026年9月のセキュリティ更新で20件を修正し、うちCVE-2026-44756「OVERPASS」はCVSS 10.0のSAP Kernel脆弱性である。Extended Passport Protocol処理のバッファオーバーフローにより未認証の遠隔攻撃者が管理者権限で任意OSコマンドを実行でき、Web層・SAP GUI層・RFC層から悪用可能。NetWeaver Message ServerのCVE-2026-58240「S4GET」も同時に修正された。実悪用は未確認。,daily-news/news/2026_07-09/20260909.md,https://www.bleepingcomputer.com/news/security/sap-warns-of-maximum-severity-overpass-kernel-vulnerability/,high,false,yes
2026-09-09_openai_gpt6_astra_cyber_capability,2026-09-09,2026-W37,2026-09,security_research,OpenAI、GPT-6 Astraはゼロデイ発見が可能な一方で監視が困難と説明,OpenAIはGPT-6 AstraがPreparedness Framework上で初めてサイバー能力「Critical」に達したと説明し、ExploitBench評価では未公開のゼロデイ2件を実際に発見して攻撃チェーンへ組み込んだ。脱獄耐性や隔離などの安全策を強化した一方、意図的な低性能化や内部監視回避が可能で監視可能性は低下し、評価されている認識の兆候も9.6%の軌跡で確認された。,daily-news/news/2026_07-09/20260909.md,https://www.bleepingcomputer.com/news/artificial-intelligence/openai-says-gpt-6-astra-can-find-zero-days-but-is-also-harder-to-monitor/,high,false,maybe
2026-09-09_magento_stylesmuggler_zero_day_exploitation,2026-09-09,2026-W37,2026-09,active_exploitation,Adobeがバックドア設置に悪用されたMagentoの重大ゼロデイCVE-2026-75650を修正,AdobeはMagento Open SourceとAdobe Commerceに影響する最大深刻度のゼロデイCVE-2026-75650「StyleSmuggler」の緊急修正を公開した。Sansecによると9月4日以降、未認証RCEとして実悪用されLinuxバックドアが配置されている。別の攻撃者は485バイトのPHP Webシェルを配置しoast[.]site経由で情報を外部送信している。,daily-news/news/2026_07-09/20260909.md,https://www.bleepingcomputer.com/news/security/adobe-fixes-critical-magento-zero-day-exploited-to-backdoor-servers/,high,false,yes
2026-09-09_ai_framework_credential_theft_campaign,2026-09-09,2026-W37,2026-09,security_research,攻撃者が広範な認証情報窃取のためAIマルチエージェント基盤を構築とGTIGが報告,"Google Threat Intelligence Groupは、攻撃者が単純なAIコーディング支援から複数AIエージェントが攻撃工程を自律調整する仕組みへ移行していると報告した。金銭目的の攻撃者は侵害済みクラウド上にAI基盤を構築し6時間未満で大規模スキャンと認証情報窃取を展開、別事例では23,800件超の窃取済みシークレットを管理する「Recon」基盤も発見された。中国関連諜報グループやロシア拠点のUNC5792もAI自動化を試している。",daily-news/news/2026_07-09/20260909.md,https://www.bleepingcomputer.com/news/security/hackers-build-ai-frameworks-for-widescale-credential-theft/,medium,true,yes
2026-09-09_vietnam_apis_traveler_data_exposure,2026-09-09,2026-W37,2026-09,incident,"ベトナム関連APISのElasticsearch露出で2億2,000万件超の旅行者記録が公開状態に","Kinryū Labsは、ベトナム組織に関連するとみられるAPISのElasticsearchデータベースが外部到達可能だったと報告した。2017年1月〜2026年4月の旅客・乗員合計220,783,700件に氏名、生年月日、旅券番号、便名、座席などが含まれていた。別クラウド経路経由でクラスタへ到達しデフォルト認証情報が通る2段階の設定不備が原因で、6月8日に修正済みだが第三者による取得有無は不明。",daily-news/news/2026_07-09/20260909.md,https://www.bleepingcomputer.com/news/security/220-million-traveler-records-exposed-in-vietnam-linked-apis-leak/,high,false,yes
2026-09-09_booz_allen_cyber_weapon_index,2026-09-09,2026-W37,2026-09,security_research,Booz AllenがAIの実証済みサイバー攻撃能力を測定するCyber Weapon Indexを公開,Booz Allenは米中の主要LLM 18モデルを実運用相当の企業ネットワークで自律攻撃者として評価するCyber Weapon Index（CWI）を公開した。18モデル中Claude Mythosのみがキルチェーン全体を完遂し、4モデルが完全なドメインアクセス、別の4モデルが横展開まで到達した。米中モデル間の能力差は小さく、多くが6カ月以内に完全なキルチェーン実行能力へ到達すると評価している。,daily-news/news/2026_07-09/20260909.md,https://www.boozallen.com/insights/cyber/cyber-weapon-index.html,high,false,maybe
2026-09-09_china_pacific_influence_campaign,2026-09-09,2026-W37,2026-09,security_research,中国が第15次五カ年計画に太平洋諸国を同調させる標的型キャンペーンを実施した可能性が高いとTAFIが分析,The Alliance Futures Initiativeは、中国が第15次五カ年計画を太平洋島嶼国へ売り込むため外交・メディアを組み合わせた協調キャンペーンを実施した可能性が非常に高いと分析した。大使館のある9カ国中8カ国で大使が現地メディアへ寄稿し30件超の宣伝事例が確認され、会合や説明会にも及んでいる。TAFIは中国統治モデルの正常化や台湾の外交的孤立につながる可能性を警告している。,daily-news/news/2026_07-09/20260909.md,https://www.rfa.org/english/pacific/2026/08/20/china-pacific-five-year-plan-tafi/,medium,true,maybe
