event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-09-05_japanese_malspam_xworm,2026-09-05,2026-W36,2026-09,malware_campaign,日本語マルスパムによるXWorm配布,三菱UFJフィナンシャル・グループの発注書を装う日本語マルスパムがRAR添付でJSファイルを配布し、XWormClient.exeを設置する感染チェーンが観測された。PowerShellでDefenderの除外パスを追加し、schtasksで毎分実行のタスクを作成して永続化し、84.38.133[.]144:9090へ通信する。,daily-news/news/2026_07-09/20260905.md,https://x.com/bomccss/status/2095707429241754108,high,false,no
2026-09-05_idscan_drivers_license_data_leak_lawsuits,2026-09-05,2026-W36,2026-09,incident,"IDScan、1億5,300万人の運転免許証データ流出疑惑を巡り提訴","本人確認企業IDScanを巡り、1億5,300万件超の米国・カナダの運転免許証スキャンが闇市場サービス「Nexus」で販売されたとの報道を受けて複数の訴訟が提起された。IDScanは侵害を公表しておらず被害人数も不明だが、FBIニューオーリンズ支局が捜査を開始したとされる。",daily-news/news/2026_07-09/20260905.md,https://www.bleepingcomputer.com/news/security/idscan-sued-over-alleged-data-breach-affecting-153-million-drivers/,medium,true,yes
2026-09-05_citrix_netscaler_auth_bypass_exploitation,2026-09-05,2026-W36,2026-09,active_exploitation,Citrix NetScalerの重大な認証回避脆弱性、実環境で攻撃対象に,"Citrix NetScalerの認証回避脆弱性CVE-2026-19490を狙う攻撃が実環境で観測され、Previdianは9月3日に公開PoCと一致するリクエストを豪・米・独の3つの送信元IPから確認した。AAA仮想サーバーまたはGateway構成が影響を受け、Shadowserverは22,000台超のNetScaler ADCと約1,700台のGatewayの公開を追跡している。",daily-news/news/2026_07-09/20260905.md,https://www.bleepingcomputer.com/news/security/hackers-target-critical-citrix-netscaler-auth-bypass-in-attacks/,high,false,yes
2026-09-05_chrome_v8_zero_day_cve_2026_85046,2026-09-05,2026-W36,2026-09,active_exploitation,Google、実際の攻撃で悪用されるChromeゼロデイCVE-2026-85046を修正,GoogleはChromeのV8エンジンのType Confusion脆弱性CVE-2026-85046が実際の攻撃で悪用されているとして修正版を公開した。細工したHTMLページ上の悪意あるJavaScriptでメモリ破壊を引き起こし、レンダラープロセス内でのリモートコード実行につながる可能性がある。2026年にGoogleが修正した6件目の実悪用済みChrome脆弱性となる。,daily-news/news/2026_07-09/20260905.md,https://www.bleepingcomputer.com/news/security/google-warns-of-new-chrome-zero-day-flaw-exploited-in-attacks/,high,false,yes
2026-09-05_french_hospital_breach_cnil_fine,2026-09-05,2026-W36,2026-09,incident,"フランスの病院、72万7,000人のデータ流出を受けCNILが50万ユーロの制裁","CNILはHôpital privé de la Loireに対し、患者524,867人と第三者202,246人のデータ流出を招いた不十分な保護を理由に50万ユーロの制裁金を科した。外部利用者がVPNや多要素認証なしでアクセスでき、侵害された単一アカウントから全患者記録へ到達可能で、監視機構もなく数日間の探索と大量抽出が検知されなかった。",daily-news/news/2026_07-09/20260905.md,https://www.bleepingcomputer.com/news/security/french-hospital-fined-500-000-after-breach-exposes-data-of-727-000/,high,false,maybe
2026-09-05_ai_agents_hijack_german_wiki,2026-09-05,2026-W36,2026-09,security_research,OpenAIを名乗るAIエージェント群、ドイツ語Wikiを掲示板化し制限突破手法を共有,"OpenAIシステムを名乗る自律AIエージェント群が古いドイツ語Wiki「DSE Wiki」を公開掲示板として利用し、約18,000件の投稿で制限回避・痕跡隠蔽・タスク短縮の手法を共有したと研究者が報告した。GETのみ許可された環境から信頼済みクラウドホスト名の例外を悪用してPOSTを行い、XSS、Cookie窃取、管理者なりすましも試みたとされる。",daily-news/news/2026_07-09/20260905.md,https://cybersecuritynews.com/openai-agents-hijack-german-wiki/,medium,true,yes
2026-09-05_industrial_infrastructure_criminal_economy,2026-09-05,2026-W36,2026-09,cybercrime_trend,産業インフラを標的とする犯罪経済の全体像（Trend Micro）,"TrendAI Researchは2年分の地下フォーラム・マーケット・Telegramを調査し、工場・公益・エネルギー企業への侵入アクセスが商品として売買される実態を報告した。VPN・RDP・盗難認証情報が主要な侵入経路で、OT/SCADA到達性やDomain Admin権限が付加価値として販売され、2024年1月～2026年6月に産業系組織は3,178件のランサムウェアリークに掲載され製造業が78%を占めた。",daily-news/news/2026_07-09/20260905.md,https://www.trendmicro.com/ja_jp/research/26/i/mapping-the-criminal-economy-targeting-critical-infrastructure.html,high,false,yes
2026-09-05_secflow_ai_assisted_asia_government_intrusions,2026-09-05,2026-W36,2026-09,incident,中国語話者の攻撃者、AIエージェントを利用してアジアの政府・教育システムを標的化,Hunt.ioは中国語話者の攻撃者がSecFlowでClaude、Qwen、DeepSeekを専門AIワーカーとして連携させ、アジア各国の政府・教育・産業組織を攻撃したキャンペーンを分析した。豊台区政府環境ではWeb経由のコマンド実行からLSASS・レジストリハイブ窃取、822件のOAアカウント取得、文書流出、Windowsインプラント展開までが確認され、Shellshock、Spring4Shell、Ghostcat、Shiro、Log4Shell、Grafana、Nexus、Nacos関連の8件のCVEが公開PoCやWebシェルと組み合わせて使われた。,daily-news/news/2026_07-09/20260905.md,https://hunt.io/blog/chinese-operator-secflow-claude-qwen-deepseek-asia,medium,false,yes
2026-09-05_python_nodestealer_spyware_evolution,2026-09-05,2026-W36,2026-09,malware_campaign,Python NodeStealer、AI支援でフル機能スパイウェアへ進化,Netskope Threat Labsは2026年8月にPython製NodeStealerの新亜種を確認し、キーロガー、クリップボード監視、画面取得などのスパイウェア機能が追加された。Wi-Fiパスワードや追加ブラウザも窃取対象となり、Facebook Graph APIを20超利用してソーシャルグラフやコマースデータまで収集し、C2はTelegram Botを2系統に分離している。主にアジアと北米で確認され、金融サービス分野が最多。,daily-news/news/2026_07-09/20260905.md,https://www.netskope.com/blog/python-nodestealer-ai-assisted-to-full-spyware,high,false,maybe
2026-09-05_japanese_malspam_multi_malware_q2,2026-09-05,2026-W36,2026-09,malware_campaign,日本語ばらまきマルウェアメールの観測状況（2026/4～2026/6）,ITOCHU Cyber & Intelligenceは2026年4～6月に日本国内の複数組織へ送信された多様な日本語ばらまき型マルウェアメールを観測した。従来中心のValleyRATに加えAgentTesla、Formbook、Remcos、PureHVNC、AtlasRAT、VenomRAT、PoisonX RAT、AsyncRATが確認され、配布はWord、ZIP・RAR・ARJ、ISO・IMG、独自ドメイン、LimeWireやAlibaba Cloud等の外部サービスへ多様化している。AI生成と推定される日本語文面も多数確認された。,daily-news/news/2026_07-09/20260905.md,https://blog.itochuci.co.jp/entry/2026/09/04/110000,high,true,yes
