event_key,date,week,month,event_type,title,summary,source_file,source_url,confidence,needs_review,monthly_followup_candidate
2026-09-26_valleyrat_japanese_malspam,2026-09-26,2026-W39,2026-09,malware_campaign,日本語マルスパムによるValleyRATの配布,振込・支払い関連を装う日本語マルスパムがZIPダウンロードリンクを配布し、解凍後の正規実行ファイルと悪性DLLの組み合わせでValleyRATに感染させる。ProgramData配下へファイルを書き込み、複数のC2へ通信する。,daily-news/news/2026_07-09/20260926.md,https://x.com/bomccss/status/2103444623616332032,high,false,maybe
2026-09-26_kiteworks_zero_day_shutdown_advisory,2026-09-26,2026-W39,2026-09,vulnerability_advisory,Kiteworks、ゼロデイ攻撃の可能性を受け6時間のサーバー停止を要請,Kiteworksは当局からの情報を受け、世界の顧客に土曜の6時間のサーバー停止を強く推奨した。侵害やゼロデイ悪用は確認されておらず予防措置であり、既知の脆弱性は9.5.1で修正済みとしている。,daily-news/news/2026_07-09/20260926.md,https://www.bleepingcomputer.com/news/security/kiteworks-urges-6-hour-server-shutdown-over-potential-zero-day-attacks/,medium,true,maybe
2026-09-26_shinyhunters_clop_leak_site_grav_exploitation,2026-09-26,2026-W39,2026-09,active_exploitation,ShinyHunters、Grav CMSのパストラバーサル脆弱性を悪用しClopのリークサイトへ侵入,ShinyHuntersはGrav CMSのCVE-2026-42608を悪用し、Clopのリークサイトへファイルを書き込んで改ざんした。Clopは未更新のGrav 1.7.43を使用しており、修正版1.7.53.4が公開された。ShinyHuntersはソースコードや秘密鍵の窃取を主張し支払いを要求している。,daily-news/news/2026_07-09/20260926.md,https://www.bleepingcomputer.com/news/security/shinyhunters-hacked-clop-leak-site-using-grav-cms-path-traversal-flaw/,high,false,yes
2026-09-26_elementor_wordpress_csrf_admin_creation,2026-09-26,2026-W39,2026-09,vulnerability_advisory,ElementorのWordPressプラグインに管理者アカウントを作成されるCSRF脆弱性,Elementor 4.3.0/4.3.1に、リクエストURIに特定文字列を含めるだけでREST APIのnonce検証を回避できる不具合があり、ログイン中の管理者にリンクを開かせることで管理者アカウントを作成され得る。9月24日に修正版4.3.2が公開された。,daily-news/news/2026_07-09/20260926.md,https://www.bleepingcomputer.com/news/security/elementor-wordpress-flaw-lets-attackers-create-admin-accounts/,high,false,maybe
2026-09-26_cisa_kev_sharepoint_wso2_adobe_commerce,2026-09-26,2026-W39,2026-09,active_exploitation,CISA、SharePoint・WSO2・Adobe Commerce・MikroTik RouterOSの脆弱性悪用を警告,CISAはWSO2のCVE-2026-5430、Adobe Commerce／MagentoのCVE-2026-71362、SharePointのCVE-2026-65660、MikroTik RouterOSのCVE-2026-67279をKEVカタログに追加した。連邦機関の対応期限は9月27日と9月28日で、他組織にも優先対応を促している。,daily-news/news/2026_07-09/20260926.md,https://www.bleepingcomputer.com/news/security/cisa-warns-of-sharepoint-wso2-adobe-commerce-flaws-exploited-in-attacks/,high,false,yes
2026-09-26_rydox_marketplace_admin_guilty_plea,2026-09-26,2026-W39,2026-09,takedown,Rydoxの運営者が有罪を認める、最大22年の禁錮刑に直面,"盗難個人情報・ログイン情報・クレジットカード情報やサイバー犯罪ツールを扱ったRydoxの運営者Ardit Kutleshiが有罪を認めた。Rydoxは2016年から2024年の閉鎖まで7,600件超を取引し、利用者は1万8,000人を超えた。2024年12月に運営者3人が逮捕されドメインとサーバーが押収された。",daily-news/news/2026_07-09/20260926.md,https://www.bleepingcomputer.com/news/security/rydox-marketplace-admin-pleads-guilty-faces-22-years-in-prison/,high,false,maybe
2026-09-26_bitget_crypto_exchange_theft,2026-09-26,2026-W39,2026-09,incident,"Bitgetへの攻撃で約3億5,160万ドルの暗号資産が流出","暗号資産取引所Bitgetはホットウォレットとウォームウォレットから約3億5,160万ドル相当が不正移転されたと公表した。攻撃者はウォレット基盤のバックエンドに侵入し取引情報を偽装して署名承認処理を起動させたとされ、侵入方法は調査中である。出金を一時停止し、損失は利用者保護基金で補填できると説明している。",daily-news/news/2026_07-09/20260926.md,https://www.bleepingcomputer.com/news/security/hackers-steal-3516-million-in-bitget-crypto-exchange-hack/,high,false,yes
2026-09-26_macsync_icloud_calendar_payload_delivery,2026-09-26,2026-W39,2026-09,malware_campaign,MacSync、公開iCloudカレンダーを悪用して新たなペイロードを配信,macOS向け情報窃取マルウェアMacSyncの新亜種が確認された。偽の暗号資産ウォレットや海賊版ソフトを装う配布とClickFixによる誘導が報告され、ダウンローダーは公開iCloudカレンダーの予定説明欄からコマンドを取得してzshで実行する。新たなバックドアはFinderを装いLaunchAgentで永続化する。,daily-news/news/2026_07-09/20260926.md,https://www.bleepingcomputer.com/news/security/macsync-malware-uses-public-icloud-calendars-to-deliver-new-payloads/,high,false,yes
2026-09-26_mini_shai_hulud_github_actions_reenabled,2026-09-26,2026-W39,2026-09,supply_chain,再有効化されたGitHub Actionsが数千のリポジトリをMini Shai-Huludにさらす,Mini Shai-Hulud攻撃で侵害され無効化されていたactions-cool/issues-helperとmaintain-one-commentが9月16日に再び利用可能となったが、リリースタグは悪意あるコードを指したままで、タグ参照するワークフローが次回実行時にそのコードを取得した。9月25日時点で両Actionは再び無効化された。,daily-news/news/2026_07-09/20260926.md,https://socket.dev/blog/mini-shai-hulud-actions,high,false,yes
2026-09-26_pamstealer_wavel_swift_variant,2026-09-26,2026-W39,2026-09,malware_campaign,PamStealerの新亜種、Swiftへの移行とサーバー側の鍵交換を採用,Jamfは偽の暗号資産ウォレット「Wavel」を装うPamStealerの新亜種を分析した。偽サイトから配布されるDMG内のスクリプトがzshドロッパーを起動し、攻撃者サーバーと鍵交換してペイロードを復号する。第2段階はSwift製となり、偽のmacOS認証画面のパスワードをPAMで検証してKeychainや17種類のブラウザーの情報を収集し、攻撃者サーバーへ送信する。,daily-news/news/2026_07-09/20260926.md,https://www.jamf.com/blog/pamstealer-wavel-macos-infostealer/,high,false,maybe
2026-09-26_tweakos_telegram_stealer_ecosystem,2026-09-26,2026-W39,2026-09,cybercrime_trend,TWEAKOSの実態、Telegramを使った情報窃取と盗難アカウント販売,TWEAKOSはWindows向け窃取プログラムとTelegramボットで構成され、Discordトークンを検証して盗み、Telegramの認証情報から新しいセッションを作成して送信する。ボットにはTelegram Starsで決済する盗難アカウントの販売機能があり、価格は1日ごとに5％下がる。管理者が感染端末へ偽警告のVBScriptを送る機能もある。,daily-news/news/2026_07-09/20260926.md,https://flare.io/learn/resources/blog/tweakos-stealer-telegram-c2-ecosystem-2,medium,true,maybe
2026-09-26_kawasaki_city_facility_site_unauthorized_access,2026-09-26,2026-W39,2026-09,incident,川崎市施設のサイトに不正アクセス,川崎市施設のサイトへの不正アクセスが、サイト更新時に判明した。,daily-news/news/2026_07-09/20260926.md,https://www.security-next.com/190242,low,true,no
2026-09-26_halmek_hd_admin_panel_unauthorized_access,2026-09-26,2026-W39,2026-09,incident,ハルメクHDの女性向け情報サイト管理画面に不正アクセス,ハルメクHDが運営する女性向け情報サイトの管理画面に不正アクセスがあった。,daily-news/news/2026_07-09/20260926.md,https://www.security-next.com/190247,low,true,no
