ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://archive.org/download/caramelov/caramelov.jpg,2025-06-16,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Codecaudiog A campaign.,AI agent,medium
url,https://codecaudiog.site/generate?domain=codecvideowin.online&payload=991589b0-4cc9-11f0-b9f4-1402ec3d56f0&prefix=NF&prefix_count=10&output=base64,2025-06-30,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Codecaudiog A campaign.,AI agent,medium
url,https://codecvideowin.online/f9e95a1e1fa3f3aebfc802c6c8e6a2eb,2025-06-30,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Codecaudiog A campaign.,AI agent,medium
url,https://codecvideowin.online/af15d5f?p=991589b0-4cc9-11f0-b9f4-1402ec3d56f0,2025-06-30,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Codecaudiog A campaign.,AI agent,medium
ip,185.221.23.133,2025-06-30,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. C2 IP address listed by Elastic Security Labs for the KREMLIN Codecaudiog A campaign (port 4782).,AI agent,medium
url,https://codecaudiog.site/generate?domain=codecvideowin.online&payload=f1d7b074-b81f-11ef-a763-1402ec3d56f0&prefix=NF&prefix_count=10&output=base64,2025-06-17,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Codecaudiog B campaign.,AI agent,medium
url,https://codecaudiog.site/87b76a60ba7c474dbf8f689df2808e1a?payload=f1d7b074-b81f-11ef-a763-1402ec3d56f0,2025-08-02,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Codecaudiog B campaign.,AI agent,medium
url,https://ia903204.us.archive.org/31/items/00ea-1da-4192a-2030f-9ae-023de-3b-3143ed-647bbab_20250805/00ea1da4192a2030f9ae023de3b3143ed647bbab.txt,2025-08-07,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Codecaudiog B campaign.,AI agent,medium
url,https://codecvideowin.online/af15d5f?p=f1d7b074-b81f-11ef-a763-1402ec3d56f0,2025-06-17,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Codecaudiog B campaign.,AI agent,medium
url,https://version.checkeligibitily.workers.dev,2025-09-12,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Codecaudiog B campaign.,AI agent,medium
url,https://acrobat-updater.com/5f109e7bb3df4dea81946f2f853da288,2025-08-14,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Acrobat campaign.,AI agent,medium
url,https://acrobat-updater.com/generate,2025-08-14,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Acrobat campaign.,AI agent,medium
url,https://acrobat-updater.com/api/v2/acrobat/latest,2025-08-26,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Acrobat campaign.,AI agent,medium
domain,mysterylink.xyz,2025-08-12,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN campaign domain listed by Elastic Security Labs for the Acrobat campaign.,AI agent,medium
domain,quirkyclub.club,2025-08-12,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN campaign domain listed by Elastic Security Labs for the Acrobat campaign.,AI agent,medium
domain,cheapzone.space,2025-08-12,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN campaign domain listed by Elastic Security Labs for the Acrobat campaign.,AI agent,medium
domain,affordableonline.online,2025-08-12,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN campaign domain listed by Elastic Security Labs for the Acrobat campaign.,AI agent,medium
ip,144.172.112.239,2025-08-14,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. C2 IP address listed by Elastic Security Labs for the KREMLIN Acrobat campaign (port 4782).,AI agent,medium
ip,45.90.13.210,2025-09-03,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. C2 IP address listed by Elastic Security Labs for the KREMLIN Acrobat campaign (port 443).,AI agent,medium
url,https://orange-sun-195a.checkeligibitily.workers.dev,2025-09-02,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Framesync campaign.,AI agent,medium
domain,lojinhadoluiz.online,2025-09-02,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN campaign domain listed by Elastic Security Labs for the Framesync campaign.,AI agent,medium
url,https://donalurdesconfeitos.site/b216890758c64daa8ad01e251df36f36?p=48502c50-a504-4811-aab8-ba978aeae237,2026-01-29,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://donalurdesconfeitos.site/b216890758c64daa8ad01e251df36f36.jpg,2026-02-13,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://harialurdes.site/b216890758c64daa8ad01e251df36f36?p=48502c50-a504-4811-aab8-ba978aeae237,2026-02-19,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://donalurdesconfeitos.site/update-codec-browser/cholecalciferol,2026-02-14,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://ia903205.us.archive.org/12/items/calabria_202511/calabria.png,2026-02-14,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://donalurdesconfeitos.site/kremlin?p=48502c50-a504-4811-aab8-ba978aeae237&prefix=NF&prefix_count=10&output=base64,2026-03-03,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://marialurdes.site/b216890758c64daa8ad01e251df36f36?p=48502c50-a504-4811-aab8-ba978aeae237,2026-02-23,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://cremeb.com/b216890758c64daa8ad01e251df36f36.jpg,2026-03-15,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://donalurdesconfeitos.site/blazerzinha?p=48502c50-a504-4811-aab8-ba978aeae237&prefix=NF&prefix_count=10&output=base64,2026-09-02,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://cremeb.com/kremlin?p=cholecalciferol&prefix=NF&prefix_count=10&output=base64,2026-09-02,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://cremeb.com/update-codec-browser/cholecalciferol,2026-09-02,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://donalurdesconfeitos.site/update-codec-browser/48502c50-a504-4811-aab8-ba978aeae237,2026-09-02,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Donalurdesconfeitos to Cremeb campaign.,AI agent,medium
url,https://cremeb.com/af15d5f?p=48502c50-a504-4811-aab8-ba978aeae237,2026-04-17,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Cremeb campaign.,AI agent,medium
url,https://cremeb.com/qrcode/api/v1/read?domain=,2026-04-17,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Cremeb campaign.,AI agent,medium
url,https://cremeb.com/update-codec-browser/48502c50-a504-4811-aab8-ba978aeae237,2026-04-28,c2,REF9334,cybercrime,KREMLIN,trojan,https://github.com/elastic/labs-releases/tree/main/indicators/kremlin,AI generated. KREMLIN payload delivery or C2 URL listed by Elastic Security Labs for the Cremeb campaign.,AI agent,medium
