ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
domain,looksta.icu,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. C2 domain used in ACR Stealer WebDAV/ClickFix intrusion chain (campaign 1).,AI agent,medium
domain,contrite.quirksturdy.icu,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. C2 domain used in ACR Stealer WebDAV/ClickFix intrusion chain (campaign 1).,AI agent,medium
domain,ux.strainedeasily.icu,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. C2 domain used in ACR Stealer WebDAV/ClickFix intrusion chain (campaign 1).,AI agent,medium
domain,cpppemwjewjoiwejow.sale,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. C2 domain used in ACR Stealer WebDAV/ClickFix intrusion chain (campaign 1).,AI agent,medium
domain,breaksd.wifihot.icu,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. C2 domain used in ACR Stealer WebDAV/ClickFix intrusion chain (campaign 1).,AI agent,medium
domain,walter.filloco.icu,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. C2 domain used in ACR Stealer WebDAV/ClickFix intrusion chain (campaign 1).,AI agent,medium
domain,fast.raidher.icu,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. C2 domain used in ACR Stealer WebDAV/ClickFix intrusion chain (campaign 1).,AI agent,medium
domain,apigrokcloud.icu,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. C2 domain used in ACR Stealer WebDAV/ClickFix intrusion chain (campaign 1).,AI agent,medium
domain,enhanceblabber.cc,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. C2 domain used in ACR Stealer MSHTA/PowerShell intrusion chain (campaign 2).,AI agent,medium
domain,deep-harborio.com,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. Stage-1 payload hosting site used in ACR Stealer campaign 2 intrusion chain.,AI agent,medium
domain,auramatrixa.com,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. Stage-1 payload hosting site used in ACR Stealer campaign 2 intrusion chain.,AI agent,medium
domain,zealpraxis.com,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. Stage-1 payload hosting site used in ACR Stealer campaign 2 intrusion chain.,AI agent,medium
domain,prism-vertex.com,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. Stage-1 payload hosting site used in ACR Stealer campaign 2 intrusion chain.,AI agent,medium
domain,prism-matrixs.com,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. Stage-1 payload hosting site used in ACR Stealer campaign 2 intrusion chain.,AI agent,medium
domain,proton-network.com,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. Stage-1 payload hosting site used in ACR Stealer campaign 2 intrusion chain.,AI agent,medium
domain,creativecommunityinfo.art,2026-07-16,c2,unknown,unknown,ACR Stealer,stealer,https://www.microsoft.com/en-us/security/blog/2026/07/16/acr-stealer-two-observed-intrusion-chains-amid-increased-threat-activity/,AI generated. Stage-1 payload hosting site used in ACR Stealer campaign 2 intrusion chain.,AI agent,medium
ip,198.105.127.210,2026-07-14,c2,"unknown (single operator, high confidence)",unknown,ViteVenom,RAT,https://checkmarx.com/zero-post/sequel-to-chainveil-npm-malware-targets-vite-ecosystem/,AI generated. Primary C2 used for ViteVenom WebSocket RAT communication and payload delivery.,AI agent,medium
ip,166.88.54.158,2026-07-14,c2,"unknown (single operator, high confidence)",unknown,ChainVeil,RAT,https://checkmarx.com/zero-post/sequel-to-chainveil-npm-malware-targets-vite-ecosystem/,"AI generated. Primary C2 of the related ChainVeil npm malware campaign, linked to the same operator.",AI agent,medium
ip,23.27.202.27,2026-07-14,c2,"unknown (single operator, high confidence)",unknown,ChainVeil,RAT,https://checkmarx.com/zero-post/sequel-to-chainveil-npm-malware-targets-vite-ecosystem/,AI generated. Tertiary C2 and MongoDB server used by the ChainVeil npm malware campaign.,AI agent,medium
url,http://198.105.127.210:443,2026-07-14,c2,"unknown (single operator, high confidence)",unknown,ViteVenom,RAT,https://checkmarx.com/zero-post/sequel-to-chainveil-npm-malware-targets-vite-ecosystem/,AI generated. ViteVenom C2 endpoint used for WebSocket and HTTP based command and control.,AI agent,medium
