ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://isudcnzy.eu.cc/d/1b78c105d6b8,2026-07-21,phishing-site,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2079482891785138342,AI generated. Malspam download link in a fake tax-compliance-notice email delivering ValleyRAT.,AI agent,medium
file_hash_sha256,77a03e8d48a0dca9c736d04dc6a6ab9aa74dc7445bea203937506da1edc03b44,2026-07-21,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2079482891785138342,"AI generated. SHA256 of Tax-Number635863.zip, the initial malspam archive delivering ValleyRAT.",AI agent,medium
file_hash_sha256,138ec0c1553c077267952cc261de5a99a19cf15b2eb0c4e21fccff630fb2c5f9,2026-07-21,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2079482891785138342,"AI generated. SHA256 of Tax-Number635863.img, the disk image extracted from the ValleyRAT malspam archive.",AI agent,medium
file_hash_sha256,a5fad3d78a6c7592176718cb852aa46839dc72d131400f00e534dcb2b1d525ee,2026-07-21,abusefile,unknown,unknown,ValleyRAT,N/A,https://x.com/bomccss/status/2079482891785138342,"AI generated. SHA256 of Tax-Number635863.exe, a legitimate signed binary abused to side-load the ValleyRAT jli.dll payload.",AI agent,medium
file_hash_sha256,f1b311418d6ccfe5564ffe2789e446974be55498ee22b133ffc9725ba25adfb2,2026-07-21,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2079482891785138342,"AI generated. SHA256 of jli.dll, the ValleyRAT payload side-loaded via DLL search order hijacking.",AI agent,medium
file_hash_sha256,150e6b11df6fba2519113b4a902f48d42390387ab43b82247b6ae6e2b4d4ddac,2026-07-21,related-file,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2079482891785138342,AI generated. SHA256 of a screenshot file captured and written by the ValleyRAT sample.,AI agent,medium
ip,103.59.103.30,2026-07-21,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2079482891785138342,AI generated. C2 IP contacted by the ValleyRAT sample on ports 8888 and 6666.,AI agent,medium
domain,yk.ggdy.com,2026-07-21,c2,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2079482891785138342,AI generated. C2 domain contacted by the ValleyRAT sample on ports 8003 and 80.,AI agent,medium
url,https://morning-cell-6811.nukisora1808.workers.dev/,2026-07-21,phishing-site,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2079483283260535008,AI generated. Malspam download link in a fake contract-attachment email delivering ValleyRAT.,AI agent,medium
file_hash_sha256,3e68ad68d4186a5a8cbb0471390879cfb05cfa2de35ae77b23cacfa3faed875b,2026-07-21,malware,unknown,unknown,ValleyRAT,RAT,https://x.com/bomccss/status/2079483283260535008,AI generated. SHA256 of the malspam ZIP archive delivering ValleyRAT via a fake contract email.,AI agent,medium
