ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
domain,api-configuard.com,2026-09-18,phishing-site,unknown,unknown,ChainScript,RAT,https://blackpointcyber.com/blog/chainscript-tracing-a-nodejs-rat-across-the-blockchain/,AI generated. Distribution domain serving the malicious MSI installer in the ClickFix campaign.,AI agent,medium
domain,kerosand.net,2026-09-18,c2,unknown,unknown,ChainScript,RAT,https://blackpointcyber.com/blog/chainscript-tracing-a-nodejs-rat-across-the-blockchain/,AI generated. WebSocket C2 domain on TCP/3847 serving the /api/agent/script endpoint.,AI agent,medium
domain,shift-api-control.com,2026-09-18,c2,unknown,unknown,ChainScript,RAT,https://blackpointcyber.com/blog/chainscript-tracing-a-nodejs-rat-across-the-blockchain/,AI generated. WebSocket C2 on TCP/3847 resolved from the Polygon smart contract and observed live by the researchers.,AI agent,medium
domain,moweros.net,2026-09-18,c2,unknown,unknown,ChainScript,RAT,https://blackpointcyber.com/blog/chainscript-tracing-a-nodejs-rat-across-the-blockchain/,AI generated. Historical WebSocket C2 on TCP/3851 recovered from the Polygon contract history.,AI agent,medium
domain,bedotiq.net,2026-09-18,c2,unknown,unknown,ChainScript,RAT,https://blackpointcyber.com/blog/chainscript-tracing-a-nodejs-rat-across-the-blockchain/,AI generated. WebSocket C2 on TCP/3854 that the smart contract rotated to during analysis.,AI agent,medium
domain,giperon.net,2026-09-18,c2,unknown,unknown,ChainScript,RAT,https://blackpointcyber.com/blog/chainscript-tracing-a-nodejs-rat-across-the-blockchain/,AI generated. WebSocket C2 on TCP/3847 used by the OrchidViolet66 build masquerading as Microsoft Teams.,AI agent,medium
ip,176.65.144.127,2026-09-18,c2,unknown,unknown,ChainScript,RAT,https://blackpointcyber.com/blog/chainscript-tracing-a-nodejs-rat-across-the-blockchain/,AI generated. Hosting IP associated with previously observed C2 domains of this RAT.,AI agent,medium
ip,176.65.144.40,2026-09-18,c2,unknown,unknown,ChainScript,RAT,https://blackpointcyber.com/blog/chainscript-tracing-a-nodejs-rat-across-the-blockchain/,AI generated. Hosting IP associated with giperon.net and newer activity of this RAT.,AI agent,medium
file_hash_sha256,20a9e297220fe4cb9f939eaa82582c6e9a8f6dd4424635206dec08fa1986b8fa,2026-09-18,malware,unknown,unknown,ChainScript,RAT,https://blackpointcyber.com/blog/chainscript-tracing-a-nodejs-rat-across-the-blockchain/,AI generated. SHA256 of the ComponentTask33 MSI installer disguised as Spotify software.,AI agent,medium
file_hash_sha256,6e07d2de3618bb92265248653361ff39c63c0cfba2f4aa2538b3128fa9ce3a50,2026-09-18,malware,unknown,unknown,ChainScript,RAT,https://blackpointcyber.com/blog/chainscript-tracing-a-nodejs-rat-across-the-blockchain/,AI generated. SHA256 of the UpdateDigital malicious MSI installer build.,AI agent,medium
