ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
url,https://filereserve.blob.core.windows.net/vgnghuyk/331/331.msi,2026-08-20,phishing-site,unknown,unknown,SynkLoader,loader,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,AI generated. Azure Blob Storage URL distributing the fake PowerShell Cleaner MSI in the Teams help-desk lure.,AI agent,medium
file_hash_sha256,151d2a7f52f047638ca8ad80c859c6bfe04d7510fb10933817fa0e3ba5d07a11,2026-08-20,malware,unknown,unknown,SynkLoader,loader,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,"AI generated. SHA256 of 331.msi, the initial installer listed in the IOC table.",AI agent,medium
file_hash_sha256,80f08360ba768b152b71abb1cab557f552a13de18c83fe8e6396a197feec9185,2026-08-20,malware,unknown,unknown,SynkLoader,loader,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,"AI generated. SHA256 of cleaner.ps1, the first stage payload listed in the IOC table.",AI agent,medium
file_hash_sha256,209f69a6ca859f05c954096b30391a43fda33c9ed264dfdccf806697f04b06a8,2026-08-20,related-file,unknown,unknown,SynkLoader,loader,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,AI generated. SHA256 of archive6.zip containing the loader and bundled Python runtime.,AI agent,medium
file_hash_sha256,d150c70d2732df17aa77991b9ebf4c896f044445e900978581d9598dfa5dc98c,2026-08-20,malware,unknown,unknown,SynkLoader,loader,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,"AI generated. SHA256 of ss.py, the main SynkLoader component listed in the IOC table.",AI agent,medium
file_hash_sha256,61f961cfebdf9967844526649b4b75bba5b1b83210b70aa1bffe3f64e6ac3112,2026-08-20,related-file,unknown,unknown,SynkLoader,loader,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,"AI generated. SHA256 of msvcp150.dll, the PowerShell executor module listed in the IOC table.",AI agent,medium
file_hash_sha256,8207d8d949530ea063ffd5d47ee81b74bf718ec0a4755e2349e6af9b91e92dc1,2026-08-20,related-file,unknown,unknown,SynkLoader,loader,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,"AI generated. SHA256 of msvcp160.dll, the DLL loader module listed in the IOC table.",AI agent,medium
file_hash_sha256,c4acda412774c292f0db5d64467a2dd09282cdea43c41967e8bf90f6298accf3,2026-08-20,related-file,unknown,unknown,SynkLoader,loader,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,AI generated. SHA256 of the profiling module loader listed in the IOC table.,AI agent,medium
file_hash_sha256,63622c1ddb3e2a9f11cac192e13ac7494f558516b19d5d8f140f6d0d4d38ea84,2026-08-20,related-file,unknown,unknown,SynkLoader,loader,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,AI generated. SHA256 of the persistence module loader listed in the IOC table.,AI agent,medium
file_hash_sha256,a335e75b78b601ebc5c258975d95fd79aa21f836fc6b79d82e9a22c596133f07,2026-08-20,related-file,unknown,unknown,PhishLocker,stealer,https://expel.com/blog/synkloader-when-you-throw-in-everything-but-the-kitchen-sink/,AI generated. SHA256 of the fake lock screen loader listed in the IOC table.,AI agent,medium
