ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
file_hash_md5,bf6670760305228fd83a5e1467a99d91,2026-08-08,malware,UAC-0145 (Sandworm/APT44 subcluster),russia,SopraVPN,loader,https://cert.gov.ua/article/6318863,AI generated. MD5 hash of the trojanized WireGuard-based SopraVPN installer delivered during the fake job interview.,AI agent,medium
file_hash_sha256,4646ea832a61c9f7bdb11fee64ad82ae6d9856d2f3a4b36a8a4a571145be1260,2026-08-08,malware,UAC-0145 (Sandworm/APT44 subcluster),russia,SopraVPN,loader,https://cert.gov.ua/article/6318863,AI generated. SHA256 hash of the trojanized WireGuard-based SopraVPN installer delivered during the fake job interview.,AI agent,medium
file_hash_md5,be11cc798c239b9d4eaa76ab03d07168,2026-08-08,malware,UAC-0145 (Sandworm/APT44 subcluster),russia,SopraVPN,loader,https://cert.gov.ua/article/6318863,AI generated. MD5 hash of the trojanized SopraVPN client executable listed in the CERT-UA file indicators.,AI agent,medium
file_hash_sha256,aeb702f65445d12605a84be6fa31545c71be0bf619b1cbedbee5800a43fc6793,2026-08-08,malware,UAC-0145 (Sandworm/APT44 subcluster),russia,SopraVPN,loader,https://cert.gov.ua/article/6318863,AI generated. SHA256 hash of the trojanized SopraVPN client executable listed in the CERT-UA file indicators.,AI agent,medium
file_hash_md5,676f44c7fa03693247d0dd5c3a0e13f7,2026-08-08,malware,UAC-0145 (Sandworm/APT44 subcluster),russia,SopraVPN,loader,https://cert.gov.ua/article/6318863,AI generated. MD5 hash of the second trojanized SopraVPN client executable listed in the CERT-UA file indicators.,AI agent,medium
file_hash_sha256,6a60152f7c83d3416925316b75eb7720953cdd69aae9f0e088c789c25f51437f,2026-08-08,malware,UAC-0145 (Sandworm/APT44 subcluster),russia,SopraVPN,loader,https://cert.gov.ua/article/6318863,AI generated. SHA256 hash of the second trojanized SopraVPN client executable listed in the CERT-UA file indicators.,AI agent,medium
file_hash_md5,d478e96bfb0f3a586c6d17d8bfc874ea,2026-08-08,related-file,UAC-0145 (Sandworm/APT44 subcluster),russia,SopraVPN,loader,https://cert.gov.ua/article/6318863,AI generated. MD5 hash of the Windows VPN configuration file carrying the non-standard SymmetricKey payload field.,AI agent,medium
file_hash_sha256,480ab92995295378c9b30b8b6fb61516313ed7482eb893967841b05e233fe341,2026-08-08,related-file,UAC-0145 (Sandworm/APT44 subcluster),russia,SopraVPN,loader,https://cert.gov.ua/article/6318863,AI generated. SHA256 hash of the Windows VPN configuration file carrying the non-standard SymmetricKey payload field.,AI agent,medium
file_hash_md5,088acb50f7a7e54f887da7b561e18613,2026-08-08,related-file,UAC-0145 (Sandworm/APT44 subcluster),russia,SopraVPN,loader,https://cert.gov.ua/article/6318863,AI generated. MD5 hash of the Linux VPN configuration file used to lure the victim before the trojanized client.,AI agent,medium
file_hash_sha256,22a21958a2c4752214192175793c13acae2f6d766007d55d2140f1570ae1df67,2026-08-08,related-file,UAC-0145 (Sandworm/APT44 subcluster),russia,SopraVPN,loader,https://cert.gov.ua/article/6318863,AI generated. SHA256 hash of the Linux VPN configuration file used to lure the victim before the trojanized client.,AI agent,medium
