ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
ip,179.43.166.242,2026-07-13,c2,unknown,unknown,CrashStealer,stealer,https://www.jamf.com/blog/crashstealer-macos-infostealer-analysis/,AI generated. C2 server used by the CrashStealer macOS infostealer to receive exfiltrated credentials and wallet data.,AI agent,medium
domain,endpoint-api-v1.com,2026-07-13,c2,unknown,unknown,CrashStealer,stealer,https://www.jamf.com/blog/crashstealer-macos-infostealer-analysis/,AI generated. CrashStealer payload delivery and operator backend domain.,AI agent,medium
domain,werkbit.io,2026-07-13,malware,unknown,unknown,CrashStealer,stealer,https://www.jamf.com/blog/crashstealer-macos-infostealer-analysis/,"AI generated. Distribution domain hosting the signed, Apple-notarized Werkbit Setup dropper that installs CrashStealer.",AI agent,medium
domain,cohezo.io,2026-07-13,c2,unknown,unknown,CrashStealer,stealer,https://www.jamf.com/blog/crashstealer-macos-infostealer-analysis/,AI generated. Operator interface domain associated with the CrashStealer campaign infrastructure.,AI agent,medium
domain,cohezo.com,2026-07-13,c2,unknown,unknown,CrashStealer,stealer,https://www.jamf.com/blog/crashstealer-macos-infostealer-analysis/,AI generated. Operator interface domain associated with the CrashStealer campaign infrastructure.,AI agent,medium
domain,cordinex.io,2026-07-13,c2,unknown,unknown,CrashStealer,stealer,https://www.jamf.com/blog/crashstealer-macos-infostealer-analysis/,AI generated. Operator interface domain associated with the CrashStealer campaign infrastructure.,AI agent,medium
url,https://github.com/mgothiclove/pkeys/blob/main/sys.cache,2026-07-13,c2,unknown,unknown,CrashStealer,stealer,https://www.jamf.com/blog/crashstealer-macos-infostealer-analysis/,AI generated. Attacker-controlled GitHub repository file used for staging first-hop communications in the CrashStealer chain.,AI agent,medium
url,https://endpoint-api-v1.com/d/f1b24e,2026-07-13,malware,unknown,unknown,CrashStealer,stealer,https://www.jamf.com/blog/crashstealer-macos-infostealer-analysis/,AI generated. CrashStealer payload delivery URL.,AI agent,medium
url,http://endpoint-api-v1.com/d/f1b24e/download,2026-07-13,malware,unknown,unknown,CrashStealer,stealer,https://www.jamf.com/blog/crashstealer-macos-infostealer-analysis/,AI generated. CrashStealer payload download URL.,AI agent,medium
url,https://endpoint-api-v1.com/login,2026-07-13,c2,unknown,unknown,CrashStealer,stealer,https://www.jamf.com/blog/crashstealer-macos-infostealer-analysis/,AI generated. Operator login panel URL for the CrashStealer C2 backend.,AI agent,medium
domain,winupdate.live,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control domain used by BusySnake stealer infrastructure.,AI agent,medium
domain,arvax.xyz,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control domain used by BusySnake stealer infrastructure.,AI agent,medium
domain,varenie.live,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control domain used by BusySnake stealer infrastructure.,AI agent,medium
domain,lvl99.store,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control domain used by BusySnake stealer infrastructure.,AI agent,medium
domain,onetoken.ink,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control domain used by BusySnake stealer infrastructure.,AI agent,medium
domain,winupdate.ink,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control domain used by BusySnake stealer infrastructure.,AI agent,medium
domain,ndrt.ink,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control domain used by BusySnake stealer infrastructure.,AI agent,medium
domain,myboard.chickenkiller.com,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control domain used by BusySnake stealer infrastructure.,AI agent,medium
domain,myboard.twilightparadox.com,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control domain used by BusySnake stealer infrastructure.,AI agent,medium
domain,grked.online,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control and tunneling domain used by BusySnake stealer infrastructure.,AI agent,medium
ip,159.198.41.140,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control IP address used by BusySnake stealer infrastructure.,AI agent,medium
ip,159.198.75.219,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control IP address used by BusySnake stealer infrastructure.,AI agent,medium
ip,69.67.173.153,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Command-and-control IP address used by BusySnake stealer infrastructure.,AI agent,medium
ip,159.198.32.222,2026-07-03,c2,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Reverse SSH tunneling infrastructure used to maintain continued access to compromised hosts.,AI agent,medium
file_hash_md5,5d5c3e483c5e544260ce98fc29fbf192,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. PS1 stager script used in the initial infection stage.,AI agent,medium
file_hash_md5,7141917cba2eee2b4d31107faccf3a39,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. EXE stager binary used in the initial infection stage.,AI agent,medium
file_hash_md5,f5c6434ee5f7578faa3bc1257e1c9226,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. EXE stager binary used in the initial infection stage.,AI agent,medium
file_hash_md5,c019797a00fd56edb1f468ac0a598510,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. BAT stager script used in the initial infection stage.,AI agent,medium
file_hash_md5,a0ec7a8e61eff3f445a7455b3aef9fbb,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. BAT stager script used in the initial infection stage.,AI agent,medium
file_hash_md5,7db9c688c620e54e8c69b7e52a7579fb,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. BAT stager script used in the initial infection stage.,AI agent,medium
file_hash_md5,1096268fa2b3d454c86cf851cb782319,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,dropper,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. EXE dropper sample from the Armored Likho infection chain.,AI agent,medium
file_hash_md5,f2ab09d7e7a375a192508a5014aa2ee4,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,dropper,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. EXE dropper sample from the Armored Likho infection chain.,AI agent,medium
file_hash_md5,0041fd1b2358cd08dbcbc28ea8fc3d20,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,dropper,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. EXE dropper sample from the Armored Likho infection chain.,AI agent,medium
file_hash_md5,894332174f536c2e1efeda05cba79f8b,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. DLL loader component from the Armored Likho infection chain.,AI agent,medium
file_hash_md5,78135f72ab148a0cc074f6b2dd51fff6,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. DLL loader component from the Armored Likho infection chain.,AI agent,medium
file_hash_md5,07213c419489c02791e8d67b91e404ef,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. DLL loader component from the Armored Likho infection chain.,AI agent,medium
file_hash_md5,393b498f2114cabc0b29d5fcd9dc6723,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Malicious LNK file used as an initial infection vector.,AI agent,medium
file_hash_md5,cf74ac018d158ea2c2cfa1b1d71d95bc,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Malicious LNK file used as an initial infection vector.,AI agent,medium
file_hash_md5,2dfa1d949872c1b2f04952dd3e5f5d8f,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Malicious LNK file used as an initial infection vector.,AI agent,medium
file_hash_md5,90378881856abfa47d7745c0a3ef9dc8,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. RAR archive containing a cookie extractor module used in the campaign.,AI agent,medium
file_hash_md5,1dba3e505491a260a44c867902c3296e,2026-07-03,malware,Armored Likho (medium confidence),unknown,unknown,loader,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. RAR archive containing a DLL loader used in the campaign.,AI agent,medium
file_hash_md5,c7622a1effa27bbfee6d6e03d6474343,2026-07-03,malware,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. PYW BusySnake stealer sample.,AI agent,medium
file_hash_md5,80b7700053e115d65365ce7330383320,2026-07-03,malware,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. Updated PYW BusySnake stealer sample.,AI agent,medium
file_hash_md5,6b45ddb39a6e86229348dcbba3857e7c,2026-07-03,malware,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. RAR archive delivering the BusySnake stealer.,AI agent,medium
file_hash_md5,006887732ca4a4a46a97989cf4deeef6,2026-07-03,malware,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. RAR archive delivering the BusySnake stealer.,AI agent,medium
file_hash_md5,732c31acf971a81c7e51b2a3dae82020,2026-07-03,malware,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. RAR archive delivering the BusySnake stealer.,AI agent,medium
file_hash_md5,ddff82a115558584bbd7741d4ffb35b4,2026-07-03,malware,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. RAR archive delivering the BusySnake stealer.,AI agent,medium
file_hash_md5,8188b2f347b77d65d08cfb23808ac244,2026-07-03,malware,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. RAR archive delivering the BusySnake stealer.,AI agent,medium
file_hash_md5,e2550cfad9dcc880bf04f6048f90868c,2026-07-03,malware,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. RAR archive delivering the BusySnake stealer.,AI agent,medium
file_hash_md5,fd2bdd8047addee6fde2f532de181bfd,2026-07-03,malware,Armored Likho (medium confidence),unknown,BusySnake,stealer,https://securelist.com/armored-likho-apt-with-busysnake-stealer/120292/,AI generated. RAR archive delivering the BusySnake stealer.,AI agent,medium
ip,192.252.180.45,2026-07-13,c2,unknown,unknown,VenomRAT,RAT,https://x.com/bomccss/status/2076532984031903839,AI generated. C2 IP (port 4449) contacted by nvml.dll side-loaded via a fake e-invoice notification email.,AI agent,medium
file_hash_sha256,93694473622f770d539263ae211dde4715264b0f23c858ba69796adca76cae35,2026-07-13,abusefile,unknown,unknown,VenomRAT,N/A,https://x.com/bomccss/status/2076532984031903839,"AI generated. SHA256 of Tax_Notice_73774.exe, a legitimate signed binary abused to side-load the VenomRAT nvml.dll payload.",AI agent,medium
file_hash_sha256,c215dcea7c589607ec6bf04d616fd881b07c102b8c10b73bab97fb4a7d0f93c2,2026-07-13,malware,unknown,unknown,VenomRAT,RAT,https://x.com/bomccss/status/2076532984031903839,"AI generated. SHA256 of nvml.dll, the VenomRAT payload side-loaded via a fake e-invoice notification email.",AI agent,medium
url,https://www.rescuecanad.com/vpass-co.zip,2026-07-13,phishing-site,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2076590413356654966,AI generated. Fake app distribution link impersonating an SMBC VISA card two-factor authentication notice.,AI agent,medium
ip,43.165.179.173,2026-07-13,c2,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2076590413356654966,AI generated. C2 IP (port 5000) contacted by the malspam payload chain.,AI agent,medium
domain,www.iainglespa.com,2026-07-13,c2,unknown,unknown,unknown,unknown,https://x.com/bomccss/status/2076590413356654966,AI generated. C2 destination domain contacted by the malspam payload chain.,AI agent,medium
