ioc_type,ioc_value,date,category,actor,actor_attribute,malware,malware_type,reference,description,author,confidence
domain,gitnow.dev,2026-08-28,c2,TerminalFix (campaign),unknown,TerminalFix,backdoor,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,AI generated. C2 domain contacted over TLS WebSocket on port 443 by the custom Python reverse tunnel implant.,AI agent,medium
domain,bestsocialmedianewspapper.com,2026-08-28,c2,TerminalFix (campaign),unknown,TerminalFix,unknown,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,AI generated. Host serving steganographic PNG images used for payload delivery in the campaign.,AI agent,medium
domain,offlineupdater.com,2026-08-28,c2,TerminalFix (campaign),unknown,TerminalFix,unknown,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,AI generated. Failover host for steganographic image and payload delivery in the campaign.,AI agent,medium
url,https://linked-log.com/,2026-08-28,phishing-site,TerminalFix (campaign),unknown,TerminalFix,unknown,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,AI generated. Compromised website showing a fake Cloudflare CAPTCHA that lured users into running malicious PowerShell.,AI agent,medium
file_hash_sha256,18c2090e8a0ae0568af9b87e59eaf8270f23d2909600ed9db91a9444fd8b278f,2026-08-28,malware,TerminalFix (campaign),unknown,TerminalFix,unknown,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,AI generated. SHA256 of the initial ZIP archive verify_pkg.zip listed in the file indicators table.,AI agent,medium
file_hash_sha256,b8d107800403b9197e5b7609ceacd8e4cac1b0f9a1d156e6dacd6c3f7794b36a,2026-08-28,malware,TerminalFix (campaign),unknown,TerminalFix,backdoor,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,AI generated. SHA256 of the custom Python reverse tunnel implant client.py listed in the file indicators table.,AI agent,medium
file_hash_sha256,ba77feed86bcda49308746421bdc684a432dd5d68c363975b2a3c6831bda3f07,2026-08-28,malware,TerminalFix (campaign),unknown,TerminalFix,loader,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,"AI generated. SHA256 of a malicious dui70.dll used for DLL sideloading, listed in the file indicators table.",AI agent,medium
file_hash_sha256,026478003fe354134c03acf6890e7d3b153ba08a836eca42350db48f213872ab,2026-08-28,malware,TerminalFix (campaign),unknown,TerminalFix,loader,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,"AI generated. SHA256 of a malicious dui70.dll used for DLL sideloading, listed in the file indicators table.",AI agent,medium
file_hash_sha256,032b529fac61e550f5dc9489686f519b82d64625fa05a8d9ecf8ba8be9b2ad22,2026-08-28,malware,TerminalFix (campaign),unknown,TerminalFix,loader,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,"AI generated. SHA256 of a malicious dui70.dll used for DLL sideloading, listed in the file indicators table.",AI agent,medium
file_hash_sha256,df8221a933b38284ebdcb8bffc2df62123c9f5b5f421dd0b070e13e668b3eabf,2026-08-28,malware,TerminalFix (campaign),unknown,TerminalFix,loader,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,"AI generated. SHA256 of a malicious dui70.dll used for DLL sideloading, listed in the file indicators table.",AI agent,medium
file_hash_sha256,eb1b4be34d05b394fb74efdeb95faecd1d1963be6ecc1b9db2b4757b491f01f0,2026-08-28,malware,TerminalFix (campaign),unknown,TerminalFix,loader,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,"AI generated. SHA256 of a malicious dui70.dll used for DLL sideloading, listed in the file indicators table.",AI agent,medium
file_hash_sha256,5d43abf5c36ea203176d3300ff14af27b4be81810ad2679b3a62b255e3d6e1c8,2026-08-28,malware,TerminalFix (campaign),unknown,TerminalFix,loader,https://www.microsoft.com/en-us/security/blog/2026/08/28/terminalfix-campaign-deploys-reverse-tunnel-through-multistage-intrusion/,"AI generated. SHA256 of a malicious dui70.dll used for DLL sideloading, listed in the file indicators table.",AI agent,medium
